employee_id,q01_engagement,q02_engagement,q03_engagement,q04_engagement,q05_engagement,q06_engagement,q07_engagement,q08_engagement,q09_engagement,q10_engagement,q01_satisfaction,q02_satisfaction,q03_satisfaction,q04_satisfaction,q05_satisfaction,q06_satisfaction,q07_satisfaction,q08_satisfaction,q09_satisfaction,q10_satisfaction,q01_mgr_effectiveness,q02_mgr_effectiveness,q03_mgr_effectiveness,q04_mgr_effectiveness,q05_mgr_effectiveness,q01_additional,q02_additional,q03_additional,q04_additional,q05_additional,q06_additional,q07_additional,q08_additional,q09_additional,q10_additional,would_recommend,likely_to_stay,department,tenure_years,age_group,work_location,survey_date
EMP_02114,5,3,4,3,4,3,3,5,4,3,5,4,4,4,5,2,4,7,5,7,5,10,6,9,8,4,5,3,4,3,3,4,2,5,3,0,4,Legal,2.2,18-24,Hybrid,2024-01-15 10:00:00
EMP_02115,2,4,4,5,4,3,4,3,1,3,4,4,1,4,3,3,4,6,5,4,7,10,4,9,7,5,2,1,2,5,1,1,3,1,2,Yes,6,Operations,7.1,35-44,Remote,2024-01-15 10:00:00
EMP_02116,3,5,4,3,5,5,2,5,2,4,5,4,3,4,5,3,5,4,3,5,7,4,5,8,7,3,5,3,5,4,5,3,5,3,3,1,6,Marketing,3.5,35-44,On-site,2024-01-12
EMP_02117,4,4,4,2,3,4,4,2,3,3,4,5,6,3,5,7,,3,5,7,4,8,6,8,9,3,4,3,4,4,4,3,4,5,2,1,7,Product,0.2,25-34,Remote,2024-01-15 10:00:00
EMP_02118,3,4,NA,5,3,3,5,4,2,3,5,7,6,5,4,3,4,4,5,5,9,10,5,6,5,4,5,2,3,1,5,1,3,4,2,Yes,1,HR,13.2,45-54,Remote,2024-01-25
EMP_02119,4,2,4,4,4,5,3,5,4,4,6,6,6,7,4,4,3,6,3,,10,6,5,9,1,4,4,4,3,3,3,5,4,4,3,Yes,7,Marketing,6.2,55+,Hybrid,2024-01-28
EMP_02120,NA,4,2,3,2,3,4,4,4,3,3,5,5,4,5,3,3,7,7,2,6,5,10,7,5,4,4,4,2,3,2,4,2,3,3,1,3,Marketing,0.6,45-54,Remote,2024-01-15 10:00:00
EMP_02121,4,4,3,4,3,3,3,4,4,4,5,4,6,3,6,4,3,4,6,5,2,9,6,6,8,3,2,2,3,5,4,5,4,5,3,no,1,Product,3.2,55+,On-site,2024-02-02
EMP_02122,5,3,2,3,3,3,2,4,2,4,5,,3,4,4,2,5,4,6,4,10,10,9,8,2,4,3,3,2,2,2,1,3,3,5,no,6,Marketing,0.5,18-24,Remote,2024-01-15 10:00:00
EMP_02123,3,5,4,3,4,4,4,2,3,4,5,5,4,6,4,5,5,4,,4,6,2,8,6,10,2,3,4,5,2,4,4,2,4,3,No,1,Sales,0.5,25-34,Remote,2024-01-15 10:00:00
EMP_02124,4,Don't know,5,4,5,2,3,4,5,0,3,5,4,,6,3,3,,3,3,9,0,7,8,1,4,2,3,5,5,4,3,2,4,1,1,7,HR,12.3,55+,Remote,2024-01-01
EMP_02125,4,3,3,2,4,3,1,5,3,3,5,6,5,4,5,3,,4,4,4,5,4,5,9,7,4,5,4,4,4,3,4,3,5,3,1,1,Engineering,5.9,35-44,On-site,2024-01-15 10:00:00
EMP_02126,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,No,4,Operations,14.7,25-34,Hybrid,2024-01-12
EMP_02127,4,3,1,4,3,4,N/A,4,2,4,3,3,7,4,5,4,4,7,6,,10,10,9,8,6,3,1,3,3,4,2,5,3,4,4,0,4,Legal,8.3,35-44,Remote,2024-02-12
EMP_02128,3,3,3,?,3,3,Don't know,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Yes,1,Operations,11.8,35-44,Remote,2024-02-22
EMP_02129,?,5,4,3,4,3,NA,4,4,5,5,3,4,5,6,5,4,5,5,5,2,9,4,7,5,4,4,3,4,5,5,5,3,3,3,No,5,Sales,12.7,55+,Remote,2024-02-06
EMP_02130,2,n/a,3,5,2,4,4,4,3,n/a,5,4,5,2,6,7,2,4,5,2,8,5,7,4,5,5,5,3,3,3,2,4,1,2,5,1,7,Legal,1.8,55+,On-site,2024-01-11
EMP_02131,2,5,3,0,3,4,5,3,3,4,4,6,3,3,,4,5,5,4,7,3,7,5,4,3,3,4,5,5,3,2,4,3,5,5,1,6,Sales,6.9,18-24,Hybrid,2024-01-15 10:00:00
EMP_02132,4,4,NA,3,4,3,n/a,3,1,3,5,7,4,7,5,5,5,3,4,3,6,8,5,9,6,3,3,1,3,3,3,3,3,5,5,Maybe,4,Sales,1.3,18-24,Remote,2024-01-25
EMP_02133,3,3,3,3,5,4,4,7,3,4,5,7,3,1,4,3,,3,5,4,10,10,9,7,10,4,3,4,3,4,4,3,5,4,2,yes,7,Finance,1.1,18-24,Remote,2024-01-15 10:00:00
EMP_02134,2,N/A,?,5,5,5,4,4,5,4,5,5,,,7,4,6,3,3,5,8,7,5,10,8,1,3,5,4,4,4,2,3,3,2,1,2,HR,5.4,45-54,Remote,2024-01-23
EMP_02135,2,4,4,5,5,4,3,4,4,3,6,3,7,3,7,2,4,4,5,4,5,7,8,10,3,5,5,5,3,5,5,3,5,4,4,yes,1,Finance,1.6,25-34,Hybrid,2024-01-15 10:00:00
EMP_02136,5,3,4,4,4,4,4,4,4,4,5,7,,3,4,4,4,5,3,4,2,7,4,8,8,2,5,5,2,4,2,3,3,2,3,1,1,Sales,2.6,35-44,Hybrid,2024-01-15 10:00:00
EMP_02137,4,3,4,5,3,2,3,3,5,4,7,6,6,,7,5,6,2,4,6,6,7,8,8,7,3,4,5,3,3,4,2,5,4,5,0,5,Finance,7.3,55+,On-site,2024-02-25
EMP_02138,2,4,5,5,n/a,4,4,3,3,4,5,,7,6,5,7,1,4,7,,6,8,7,6,7,4,1,4,4,4,4,2,3,4,3,0,3,Sales,0.9,25-34,On-site,2024-01-29
EMP_02139,2,5,2,5,3,3,4,4,4,4,4,7,,4,5,4,6,5,4,4,7,7,5,6,6,2,2,4,5,2,2,3,5,2,3,no,2,Marketing,2.7,35-44,Remote,2024-01-15 10:00:00
EMP_02140,3,3,5,6,4,3,4,?,2,5,4,7,4,5,5,3,6,,5,4,6,10,5,8,4,5,2,3,5,4,4,4,5,3,3,yes,7,Marketing,6.5,18-24,Remote,2024-01-15 10:00:00
EMP_02141,5,3,3,5,4,4,4,3,3,4,4,1,5,4,7,1,6,4,5,,6,10,8,10,7,2,4,3,2,2,3,3,3,4,3,0,5,Engineering,9.4,18-24,Hybrid,2024-02-23
EMP_02142,5,4,4,5,5,5,4,5,3,3,7,,6,,5,7,7,6,7,6,10,5,9,6,9,1,2,4,2,4,1,3,4,4,2,No,4,Engineering,9.8,45-54,Hybrid,2024-01-15 10:00:00
EMP_02143,1,4,5,3,3,3,4,4,4,3,4,5,6,6,4,4,5,4,5,6,8,9,7,7,2,4,4,5,3,4,5,2,2,4,4,1,5,Product,4.1,55+,Remote,2024-01-31
EMP_02144,4,4,2,2,1,5,2,5,3,NA,7,1,3,5,6,,3,7,6,3,6,10,9,7,9,4,3,4,2,3,4,3,5,4,4,0,3,Product,5.6,35-44,On-site,2024-02-14
EMP_02145,4,5,4,4,3,7,3,4,5,4,5,4,5,4,7,4,6,4,5,5,8,5,2,6,9,5,4,2,3,5,4,4,4,5,2,Yes,1,Legal,4.6,25-34,On-site,2024-01-25
EMP_02146,1,3,4,4,5,7,4,4,4,2,5,5,4,1,7,5,5,5,5,3,1,8,10,4,7,4,4,5,5,4,3,3,3,4,1,Maybe,2,Product,3.2,45-54,Remote,2024-02-16
EMP_02147,3,2,5,4,2,0,2,NA,5,2,2,7,4,6,3,3,5,3,6,6,2,0,6,4,8,3,4,1,3,3,5,4,4,4,3,yes,1,HR,0.1,35-44,On-site,2024-01-06
EMP_02148,5,4,4,4,4,4,3,3,4,5,4,3,4,3,5,7,2,4,6,3,5,5,10,1,8,4,4,2,5,4,5,3,5,3,3,Maybe,6,Legal,6.4,45-54,Hybrid,2024-01-05
EMP_02149,5,3,4,n/a,3,?,n/a,2,4,3,2,2,5,3,6,5,6,4,,7,7,7,5,7,5,2,2,3,5,3,5,5,5,1,4,no,7,Finance,0.7,35-44,Remote,2024-01-19
EMP_02150,4,4,3,3,5,3,2,4,5,0,4,5,6,3,4,5,4,4,3,,6,7,4,7,4,4,3,4,5,4,2,3,2,5,4,Maybe,5,HR,4.8,35-44,Remote,2024-01-11
EMP_02151,4,2,4,5,5,2,4,5,3,4,4,5,3,6,2,2,6,3,6,4,2,10,5,7,10,3,3,3,3,3,3,2,2,3,3,Yes,6,HR,4.4,55+,Remote,2024-01-15 10:00:00
EMP_02152,5,4,2,5,4,4,3,5,5,2,2,5,5,4,4,5,1,5,,5,4,10,7,7,6,3,5,2,5,4,3,2,5,4,4,0,5,Sales,1.6,35-44,On-site,2024-01-15 10:00:00
EMP_02153,3,4,3,4,3,4,4,3,3,5,6,1,6,4,5,6,5,,5,5,7,4,4,3,9,5,1,4,1,4,4,3,4,4,2,No,5,Operations,1.1,45-54,Remote,2024-01-15 10:00:00
EMP_02154,3,3,3,5,3,5,7,3,3,NA,7,3,3,4,5,4,3,5,,3,5,6,5,3,10,3,2,4,4,5,5,2,2,5,3,Maybe,5,Marketing,1.1,25-34,Remote,2024-02-22
EMP_02155,3,5,3,4,4,3,4,3,3,4,2,,1,5,5,4,5,7,,4,10,10,9,3,5,3,3,5,5,5,5,4,5,3,2,1,3,Sales,6.6,18-24,On-site,2024-02-23
EMP_02156,4,4,3,2,4,4,3,5,5,5,5,4,5,4,4,5,5,7,3,,5,9,7,6,6,3,3,3,2,4,5,4,5,3,2,1,6,HR,4.9,18-24,Hybrid,2024-01-11
EMP_02157,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,,4,4,4,4,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,yes,2,HR,0.1,35-44,On-site,2024-02-18
EMP_02158,4,4,4,4,n/a,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Maybe,5,Finance,0.2,55+,Remote,2024-01-16
EMP_02159,5,2,3,3,4,4,5,5,2,2,7,4,5,3,5,5,4,,6,6,2,10,5,10,3,5,5,3,3,4,2,4,2,3,4,no,3,Operations,2.4,45-54,Hybrid,2024-01-28
EMP_02160,4,5,5,1,3,5,5,5,6,5,4,4,5,6,6,,3,2,3,3,10,4,3,9,10,4,4,5,5,4,4,4,2,3,4,1,5,Legal,6.1,18-24,On-site,2024-01-15 10:00:00
EMP_02161,5,3,4,3,5,5,3,5,5,3,6,1,5,4,2,6,6,6,3,4,7,6,10,8,4,5,3,3,4,4,3,3,4,4,3,No,4,Product,3.1,18-24,Remote,2024-01-15 10:00:00
EMP_01272,4,2,4,3,4,1,n/a,NA,4,3,5,2,2,5,7,6,7,2,4,3,6,0,1,8,5,4,3,4,4,2,3,3,3,2,2,No,4,Legal,1.7,18-24,On-site,2024-01-15 10:00:00
EMP_02163,5,2,3,4,4,4,2,3,3,2,3,4,6,2,1,1,,7,6,3,3,3,4,4,3,4,2,3,3,3,4,4,5,2,4,Yes,7,Sales,0.6,18-24,Hybrid,2024-02-05
EMP_02164,4,4,3,4,3,2,4,3,3,4,4,5,4,7,4,4,3,6,3,7,6,5,6,9,8,3,3,3,3,3,3,2,2,3,4,no,5,Legal,4.5,25-34,Remote,2024-01-11
EMP_02165,3,5,3,2,5,3,2,5,3,4,6,4,7,1,4,5,,4,7,3,5,8,6,5,4,3,4,2,2,4,5,3,4,3,3,Maybe,2,Engineering,2.1,55+,On-site,2024-02-15
EMP_02166,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,no,4,Legal,0.8,45-54,On-site,2024-01-30
EMP_02167,5,5,3,3,4,2,3,4,4,NA,4,3,7,2,6,6,1,6,4,2,7,7,0,6,3,2,4,2,5,2,2,1,5,2,3,Maybe,2,Marketing,10.4,35-44,Remote,2024-02-04
EMP_02168,3,4,4,3,4,5,4,4,5,3,5,4,6,2,2,4,5,5,4,3,6,10,6,7,8,5,5,5,2,5,3,5,2,3,3,yes,5,HR,2.5,35-44,Remote,2024-01-15 10:00:00
EMP_02169,2,3,5,4,5,3,4,3,4,4,3,6,3,4,6,4,2,6,6,7,10,9,8,8,3,5,2,2,3,5,3,3,4,2,3,yes,2,Legal,3.3,18-24,On-site,2024-02-12
EMP_02170,4,4,4,7,3,4,2,2,4,4,5,7,,3,,4,4,6,4,6,8,8,9,5,8,5,1,5,3,5,2,4,2,4,4,Yes,7,Engineering,2.7,25-34,Hybrid,2024-01-15 10:00:00
EMP_02171,5,5,3,4,3,3,3,4,5,5,7,5,7,6,7,6,6,4,3,5,6,2,2,4,8,3,3,3,3,4,2,5,2,4,5,Maybe,4,HR,1.7,18-24,Hybrid,2024-02-18
EMP_02172,4,2,3,4,4,?,2,3,3,3,5,6,,3,4,6,4,5,2,3,4,8,6,7,8,3,5,1,4,2,4,3,2,5,2,No,3,Marketing,4.6,18-24,Hybrid,2024-01-15 10:00:00
EMP_02173,5,5,4,4,3,NA,5,5,4,3,4,,5,4,7,5,6,5,4,3,3,6,9,4,6,3,2,4,2,5,4,4,4,3,3,yes,4,Operations,0.1,18-24,Hybrid,2024-01-19
EMP_02174,3,3,4,3,2,3,5,3,4,3,4,5,6,6,,5,2,4,5,6,6,9,6,6,10,4,1,4,4,4,3,3,5,1,4,Yes,6,Sales,0.8,35-44,Hybrid,2024-01-15 10:00:00
EMP_02175,2,3,6,3,4,4,3,5,2,3,4,5,3,5,5,5,5,4,3,5,8,3,7,4,5,4,5,2,4,3,3,4,5,4,4,Yes,2,Engineering,4.9,25-34,Hybrid,2024-01-09
EMP_02176,1,3,3,3,2,4,5,5,3,3,7,3,5,6,6,5,2,6,,5,3,7,8,7,4,5,4,3,5,2,3,3,5,3,2,0,7,Engineering,4.9,18-24,Remote,2024-01-14
EMP_02177,4,1,3,2,3,4,4,3,4,3,3,4,,5,4,5,5,4,4,6,2,9,6,9,2,1,3,2,4,2,5,5,5,3,3,no,2,Finance,2.7,18-24,Hybrid,2024-01-15 10:00:00
EMP_02178,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,7,Sales,3.2,25-34,On-site,2024-02-20
EMP_02179,4,4,3,4,4,5,4,2,2,5,6,5,4,5,4,5,5,4,3,4,6,6,9,3,6,2,3,5,5,3,3,5,3,2,4,yes,3,HR,1.0,45-54,Hybrid,2024-01-15 10:00:00
EMP_02180,4,4,3,4,4,5,5,5,4,4,6,7,4,3,4,5,5,4,5,2,9,7,6,5,2,5,2,5,3,5,1,2,3,2,4,no,5,Legal,1.9,18-24,Hybrid,2024-02-02
EMP_02181,2,2,3,5,4,4,3,3,3,2,5,,4,2,3,2,3,6,3,3,7,4,6,7,8,2,5,1,1,5,3,3,2,3,2,No,5,Finance,1.7,35-44,On-site,2024-01-15 10:00:00
EMP_02182,4,3,2,?,5,4,?,4,?,3,4,7,7,5,4,5,6,3,5,7,10,10,10,10,6,2,3,4,3,3,4,4,5,1,4,1,6,Finance,5.9,55+,Remote,2024-02-10
EMP_02183,5,4,2,3,3,2,3,5,3,3,4,4,7,3,4,6,7,4,,6,3,5,8,7,5,3,3,4,2,4,3,4,1,3,2,No,3,Marketing,1.0,18-24,Remote,2024-01-15 10:00:00
EMP_02184,3,4,4,4,1,3,2,4,1,3,4,3,7,4,5,3,4,6,3,5,6,7,1,8,8,3,3,4,4,2,4,2,3,3,4,No,5,Operations,3.5,18-24,Remote,2024-02-23
EMP_02185,3,3,5,?,3,2,5,4,5,3,4,2,1,7,4,5,5,4,4,7,4,6,6,8,3,5,3,2,5,4,4,1,3,2,5,yes,3,Legal,4.3,25-34,On-site,2024-02-09
EMP_02186,2,4,5,3,3,3,5,n/a,3,3,7,4,6,5,5,3,4,4,5,4,7,9,10,6,6,5,3,4,1,2,3,3,3,2,3,yes,4,Sales,7.8,55+,On-site,2024-02-15
EMP_02187,3,2,3,3,3,2,4,3,?,Don't know,4,5,5,5,3,3,6,2,2,5,7,3,10,5,3,1,4,3,4,3,3,4,4,2,4,Maybe,1,Legal,6.4,55+,Remote,2024-01-23
EMP_02188,3,7,2,4,4,4,5,4,2,3,4,6,4,5,3,4,4,4,2,,7,1,3,7,7,5,3,3,4,4,2,5,2,4,5,0,6,Product,1.8,45-54,On-site,2024-01-09
EMP_02189,4,4,5,5,4,2,2,3,1,3,5,4,3,5,6,2,6,6,6,3,2,10,6,4,5,3,3,2,3,5,3,3,5,3,1,No,1,Product,0.6,35-44,Hybrid,2024-01-15 10:00:00
EMP_02190,5,5,3,n/a,4,5,5,1,3,5,3,4,7,3,4,4,4,6,4,3,9,8,8,8,6,4,1,5,3,5,4,5,5,3,5,1,3,Sales,2.4,25-34,Hybrid,2024-01-10
EMP_02191,4,4,5,3,2,4,3,4,2,2,5,3,,2,3,7,4,6,7,6,9,10,9,9,4,3,4,3,5,4,5,4,5,4,2,1,3,HR,2.7,25-34,Hybrid,2024-01-15 10:00:00
EMP_02192,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,yes,1,HR,2.7,18-24,Remote,2024-02-24
EMP_02193,2,5,3,2,N/A,3,3,3,3,3,,4,7,6,4,5,6,4,1,7,10,6,5,7,9,5,2,4,4,4,4,2,5,3,3,no,2,HR,0.3,55+,Remote,2024-01-15 10:00:00
EMP_02194,4,4,4,4,4,4,4,4,N/A,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Maybe,2,Finance,8.3,55+,Remote,2024-02-21
EMP_02195,3,4,3,2,5,3,4,3,3,0,5,5,,6,4,7,4,4,5,3,4,7,7,4,6,3,5,4,3,3,1,5,3,4,5,Maybe,6,Sales,1.5,25-34,On-site,2024-01-15 10:00:00
EMP_02196,5,5,1,4,2,5,5,3,3,5,5,4,3,7,4,6,4,4,5,2,8,8,10,9,9,3,4,5,2,3,3,4,3,3,3,no,2,Product,0.8,55+,On-site,2024-01-15 10:00:00
EMP_02197,2,5,3,3,3,4,4,3,Don't know,5,3,7,5,,1,,3,2,2,5,4,4,5,2,4,3,2,4,4,4,3,5,3,3,2,1,7,Legal,0.1,18-24,Remote,2024-01-15 10:00:00
EMP_02198,1,4,3,5,5,2,4,3,3,3,5,5,3,7,2,,4,6,5,3,6,4,6,4,10,3,2,3,4,2,5,5,2,3,2,1,5,Product,2.9,45-54,Remote,2024-02-18
EMP_02199,4,5,4,5,4,5,3,3,4,3,7,5,4,6,4,4,6,1,7,6,7,3,6,9,8,2,5,5,2,3,3,4,3,3,5,yes,3,Finance,0.4,55+,Hybrid,2024-01-06
EMP_02200,2,5,2,4,4,2,2,5,3,3,5,4,,5,3,4,5,5,5,5,5,2,6,7,5,3,5,1,3,5,3,3,3,4,3,No,7,Legal,0.5,45-54,Remote,2024-01-15 10:00:00
EMP_02201,3,3,5,3,3,1,3,5,7,5,2,4,4,4,4,4,3,5,6,3,6,8,5,4,7,4,5,1,3,4,4,3,4,4,3,1,4,Legal,1.3,35-44,Hybrid,2024-01-15 10:00:00
EMP_02202,3,3,3,4,4,2,3,N/A,?,4,5,5,4,4,2,3,5,3,5,7,3,9,7,8,7,3,4,4,4,3,4,5,4,3,3,yes,4,HR,15.1,18-24,Hybrid,2024-01-15 10:00:00
EMP_02203,5,5,2,2,2,3,0,2,1,5,1,4,,,7,2,,3,4,2,4,9,8,7,6,4,1,4,2,4,5,5,3,3,2,No,2,HR,4.3,25-34,Remote,2024-02-03
EMP_02204,5,2,4,4,5,2,4,5,3,1,6,2,4,,3,7,3,1,7,4,5,4,6,10,5,5,5,3,3,4,4,2,3,4,5,1,7,Engineering,2.4,25-34,Remote,2024-01-15 10:00:00
EMP_02205,5,3,7,3,4,4,5,2,4,4,,2,,3,5,6,,7,5,3,10,6,3,7,6,3,3,4,5,3,5,4,1,4,4,No,4,Engineering,2.9,55+,Hybrid,2024-01-18
EMP_02206,4,4,5,3,5,3,NA,3,4,4,7,7,3,7,7,4,5,4,3,5,7,6,9,4,10,4,3,4,3,4,5,4,4,5,2,0,6,Engineering,1.8,18-24,Hybrid,2024-01-23
EMP_02207,4,4,2,4,1,4,4,4,4,5,4,4,5,6,2,3,3,6,5,6,10,6,3,4,6,1,3,5,4,4,4,2,4,5,3,yes,5,Sales,1.0,45-54,Hybrid,2024-02-08
EMP_02208,5,3,3,5,5,3,4,2,3,4,4,5,5,5,4,3,4,7,5,6,10,6,10,9,6,3,4,3,3,4,3,2,4,4,3,1,2,Marketing,3.9,35-44,Hybrid,2024-02-06
EMP_02209,3,N/A,4,3,NA,4,3,2,4,4,7,2,3,6,1,4,4,4,6,6,6,3,4,4,4,5,3,2,5,4,3,3,5,3,4,1,7,Engineering,0.5,45-54,Hybrid,2024-02-26
EMP_02210,4,5,5,4,4,5,5,5,4,4,4,5,2,6,7,7,,6,3,4,4,6,4,8,10,3,3,4,4,4,4,4,3,3,3,Maybe,4,Operations,0.4,45-54,On-site,2024-02-16
EMP_02211,4,3,4,4,3,3,4,5,5,5,5,4,5,3,,5,5,4,3,2,6,6,9,7,6,3,3,3,5,2,2,3,4,4,1,Yes,7,Product,6.4,45-54,Remote,2024-01-15 10:00:00
EMP_02212,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Maybe,3,HR,3.4,35-44,Hybrid,2024-01-15 10:00:00
EMP_02213,4,2,1,4,4,1,2,4,4,3,,5,5,6,6,4,6,3,5,,0,8,10,6,4,5,3,3,2,3,2,3,5,2,3,Yes,5,Legal,7.4,18-24,Remote,2024-02-18
EMP_02214,3,3,3,NA,Don't know,4,3,4,4,2,3,,3,6,1,7,4,7,3,2,6,8,5,8,10,3,5,4,4,5,3,3,4,3,3,no,7,Legal,1.3,18-24,Remote,2024-02-14
EMP_02215,2,7,3,3,5,4,4,5,5,Don't know,7,3,5,5,7,6,7,3,4,3,6,3,6,3,5,2,4,3,4,3,4,4,2,4,4,no,4,Product,6.2,35-44,Hybrid,2024-01-15 10:00:00
EMP_02216,3,5,4,3,3,4,5,3,2,4,6,4,5,5,5,6,5,5,6,3,8,3,8,6,2,5,2,1,3,3,3,3,4,4,3,0,1,Marketing,2.5,25-34,Remote,2024-01-15 10:00:00
EMP_02217,3,3,2,5,3,3,4,2,3,5,5,6,2,4,4,6,6,5,7,4,5,8,6,7,5,4,2,3,3,5,2,4,4,3,4,No,7,Engineering,2.5,35-44,Remote,2024-02-14
EMP_02218,4,2,3,4,2,5,4,?,3,4,,4,5,6,4,5,6,4,4,5,6,9,5,6,8,4,4,5,3,1,2,3,3,4,5,Yes,7,Product,3.8,35-44,Hybrid,2024-02-15
EMP_02219,3,4,3,4,3,1,4,2,2,3,7,6,4,4,4,5,3,5,5,,6,7,10,8,10,3,1,2,3,4,3,5,1,4,2,0,6,Engineering,2.3,45-54,Hybrid,2024-02-21
EMP_02220,3,3,4,4,Don't know,2,3,Don't know,3,4,4,2,2,5,3,7,6,5,,4,7,10,3,5,6,5,3,2,4,5,3,4,5,5,3,No,5,Legal,18.1,45-54,Hybrid,2024-01-15 10:00:00
EMP_02221,4,?,4,4,4,n/a,4,4,4,4,4,4,4,4,4,4,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Yes,2,Marketing,3.7,55+,On-site,2024-01-15 10:00:00
EMP_02222,4,3,2,2,3,4,2,4,4,2,,6,4,1,3,,3,,3,2,3,8,3,5,3,4,4,5,4,5,3,3,3,4,4,Yes,4,Sales,6.9,55+,Hybrid,2024-01-16
EMP_02223,N/A,2,4,3,5,5,3,4,4,3,6,6,5,6,1,,7,4,4,5,3,6,3,6,7,1,4,3,5,3,3,5,4,4,3,Maybe,3,Finance,0.6,45-54,Hybrid,2024-02-20
EMP_02224,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,HR,0.6,35-44,Remote,2024-01-21
EMP_02225,2,2,4,NA,2,Don't know,3,5,4,2,4,7,6,7,,3,2,3,6,5,8,2,5,10,5,4,3,2,3,2,3,4,5,3,5,No,6,Operations,1.3,55+,Hybrid,2024-01-15 10:00:00
EMP_02226,5,2,5,2,3,5,4,4,3,2,3,3,5,5,7,6,2,3,2,3,8,7,2,2,10,2,3,4,5,4,3,1,3,1,3,Maybe,2,Sales,21.1,25-34,Remote,2024-01-15 10:00:00
EMP_02227,Don't know,4,5,4,3,3,3,4,2,5,3,6,,3,,3,7,4,6,,9,6,3,8,6,2,4,3,5,5,4,3,4,3,5,No,1,Finance,2.5,25-34,On-site,2024-01-18
EMP_02228,4,4,3,5,4,3,5,3,4,3,5,4,3,3,2,4,2,4,,4,5,7,9,10,6,2,4,4,3,5,5,5,3,5,3,No,2,Finance,0.1,25-34,On-site,2024-01-29
EMP_02229,4,1,4,4,1,3,5,4,Don't know,4,,2,5,6,4,1,3,4,2,4,10,4,6,4,10,2,4,3,4,5,4,3,2,2,3,1,3,Engineering,0.7,45-54,On-site,2024-01-15 10:00:00
EMP_02230,5,4,3,6,4,4,3,5,5,3,5,4,7,2,2,7,2,5,4,3,6,8,7,9,8,2,3,5,5,3,2,2,4,1,3,Maybe,4,Engineering,0.6,45-54,On-site,2024-01-10
EMP_02231,4,3,2,4,3,3,n/a,3,5,4,,5,4,2,5,4,3,,3,5,5,8,6,5,10,4,5,3,3,4,5,4,5,5,4,Yes,6,Sales,13.1,45-54,Remote,2024-02-04
EMP_02232,4,4,5,5,4,3,4,3,3,3,5,1,5,4,3,7,3,3,4,5,8,6,6,7,8,4,3,2,4,4,1,5,2,1,3,Yes,4,Product,3.6,35-44,On-site,2024-02-17
EMP_02233,3,3,3,0,4,3,3,4,3,4,4,3,6,2,5,2,,2,5,5,6,5,8,4,5,4,2,4,3,4,5,5,2,3,3,1,4,Operations,5.7,35-44,On-site,2024-01-15 10:00:00
EMP_02234,4,3,5,4,2,3,3,4,5,4,4,,,3,3,1,5,1,7,6,4,6,1,8,8,4,4,5,2,4,4,2,1,3,4,no,5,Marketing,1.3,55+,Hybrid,2024-01-15 10:00:00
EMP_02235,5,4,4,3,4,5,0,4,2,3,2,5,,7,2,6,7,3,6,5,7,7,3,10,8,3,3,4,5,4,2,2,3,1,2,No,6,HR,2.4,55+,Remote,2024-01-15 10:00:00
EMP_02236,4,5,4,n/a,4,4,3,3,4,Don't know,2,4,6,4,,,6,1,5,5,8,9,10,9,8,1,5,5,5,4,5,1,1,2,3,Yes,5,Engineering,6.6,45-54,Remote,2024-01-15 10:00:00
EMP_02237,4,4,4,4,4,3,3,5,5,2,5,3,7,6,3,5,6,5,6,5,6,4,9,5,5,4,2,2,3,3,2,2,3,4,3,0,1,Product,7.2,45-54,On-site,2024-01-15 10:00:00
EMP_02238,5,4,3,3,1,5,3,5,3,5,,2,,1,3,3,2,4,5,,8,8,3,5,6,5,1,3,4,2,3,4,2,3,4,yes,1,Engineering,7.9,35-44,Hybrid,2024-01-25
EMP_02239,3,4,3,4,4,4,3,2,5,2,7,1,5,5,6,6,,5,7,7,9,10,10,5,7,2,3,3,5,5,4,4,5,3,3,Yes,2,Sales,3.1,45-54,Hybrid,2024-01-29
