shipment_id,order_date,ship_date,delivery_date,carrier,origin_city,destination_city,product_id,product_category,weight,quantity,shipping_cost,delivery_status,days_in_transit,on_time,damage_reported,tracking_number,customer_id,region,priority
SHP-757796,2022-05-31,2022-06-04,2022-06-20,DHL,Atlanta,Denver,SKU-64820,Furniture,380.94,7,284.68,Pending,16,0,False,1Z2409302255,CUST-52775,Southwest,High
SHP-141436,2024-06-11,2024-06-14,2024-06-11,FedEx,Dallas,Austin,SKU-50616,Industrial,386.78,62,650.97,In Transit,8,N,False,1Z4462290703,CUST-25230,West,Low
SHP-330227,2024-02-01,2024-02-03,2024-02-09,UPS,Atlanta,Boston,SKU-24574,Medical,305.56,82,140.04,In Transit,6,No,False,1Z7233728585,CUST-22117,Northeast,standard
SHP-226017,2024-01-31,2024-02-03,2024-02-21,ups,Chicago,Boston,SKU-41933,Food,346.7,56,456.78,delivered,18,yes,False,1Z7195151731,CUST-79751,Midwest,High
SHP-176669,2023-04-06,2023-04-08,2023-04-14,FedEx,Chicago,Denver,SKU-74758,Auto,159.36,46,731.09,Pending,6,Y,False,1Z2631676633,CUST-31733,Midwest,Medium
SHP-680623,2024-04-19,2024-04-22,2024-05-04,DHL,New York,Denver,SKU-77101,Medical,327.72,29,93.35,TRANSIT,12,0,False,1Z4127257644,CUST-95935,South,Low
SHP-374747,2022-02-18,2022-02-21,2022-02-24,United Parcel Service,New York,Detroit,SKU-64707,Electronics,112.18,29,687.07,in_transit,3,No,False,1Z7410640677,CUST-22827,Southwest,High
SHP-802706,2022-10-22,2022-10-23,2022-10-27,fedex,Los Angeles,Boston,SKU-94274,Industrial,111.97,1,334.59,in_transit,4,N,False,1Z6249934350,CUST-36689,Northeast,High
SHP-602767,2023-08-28,2023-08-31,2023-09-04,usps,Los Angeles,Seattle,SKU-56785,Food,233.98,39,620.31,Delivered,4,No,False,,CUST-11061,Southwest,High
SHP-752872,2022-03-10,2022-03-13,2022-03-19,DHL,Atlanta,Minneapolis,SKU-43383,Clothing,109.72,91,400.16,Pending,6,yes,False,1Z1470478796,CUST-52959,Midwest,URGENT
SHP-288781,2022-11-06,2022-11-08,2022-11-25,DHL,Dallas,Austin,SKU-15107,Medical,347.04,78,239.9,Del.,17,no,False,1Z3504054315,CUST-83828,Northeast,Medium
SHP-409118,2022-04-09,2022-04-12,2022-04-15,fedex,Miami,Detroit,SKU-76333,Auto,112.83,46,163.58,In Transit,3,Yes,True,1Z9926503273,CUST-45424,Midwest,High
SHP-321963,2023-09-24,2023-09-25,2023-10-04,usps,Houston,Portland,SKU-65925,Medical,1046.53,34,41.15,Delivered,9,no,False,1Z6408627878,CUST-95415,South,Medium
SHP-761656,2024-04-11,2024-04-15,2024-04-21,FedEx,New York,Portland,SKU-66929,Clothing,688.17,69,659.38,D,6,Yes,False,1Z4257316151,CUST-80028,Southwest,High
SHP-485375,2022-10-14,2022-10-18,2022-10-25,fedex,Houston,Boston,SKU-49239,Electronics,1052.02,20,599.56,Delivered,7,Yes,False,1Z5653796237,CUST-87261,Midwest,URGENT
SHP-671415,2022-10-29,2022-11-01,2022-11-08,FedEx,Dallas,Seattle,SKU-46473,Electronics,145.1,78,309.09,Returned,7,Y,False,1Z7399823432,CUST-38510,Northeast,standard
SHP-384582,2022-12-29,2022-12-30,2023-01-03,UPS,Atlanta,Boston,SKU-10410,Furniture,261.64,46,292.95,In Transit,4,No,False,1Z4302566694,CUST-91211,Northeast,High
SHP-570921,2024-06-09,2024-06-10,2024-06-15,USPS,Dallas,Austin,SKU-65579,Industrial,1076.16,60,518.63,Delivered,5,Y,False,1Z7888578767,CUST-50565,South,URGENT
SHP-315882,2023-01-03,2023-01-07,2023-01-20,ups,Miami,Boston,SKU-12002,Medical,424.71,90,633.71,PENDING,13,1,False,1Z9036964456,CUST-11626,West,High
SHP-261959,2022-07-19,2022-07-20,2022-08-02,dhl,Atlanta,Austin,SKU-25427,Auto,67.96,5,55.18,TRANSIT,13,0,False,1Z4752870480,CUST-22875,Northeast,High
SHP-291005,2023-02-01,2023-02-02,2023-02-07,United Parcel Service,Miami,Seattle,SKU-19897,Furniture,212.97,7,612.01,DELIVERED,5,yes,False,1Z9192698148,CUST-91180,Midwest,Standard
SHP-554984,2022-10-17,2022-10-18,2022-10-22,usps,New York,Las Vegas,SKU-66872,Auto,104.4,93,136.39,Delivered,4,0,False,,CUST-95652,Northeast,Medium
SHP-279175,2022-01-20,2022-01-21,2022-01-25,UPS,Miami,Austin,SKU-96888,Clothing,403.04,87,121.65,In Transit,4,1,False,1Z8251716024,CUST-54917,West,Standard
SHP-371943,2023-02-11,2023-02-15,2023-03-05,dhl,Atlanta,Portland,SKU-73086,Clothing,220.85,44,550.82,Pending,18,Yes,,1Z6928979021,CUST-17327,South,Standard
SHP-696501,2022-01-19,2022-01-23,2022-01-27,Federal Express,Miami,Denver,SKU-28348,Industrial,434.03,27,738.22,In Transit,4,No,False,1Z7761547773,CUST-22660,South,Standard
SHP-546920,2022-11-13,2022-11-15,2022-11-29,dhl,Chicago,Detroit,SKU-29075,Clothing,808.3,95,337.59,Delivered,14,1,False,1Z1467667070,CUST-35274,Midwest,URGENT
SHP-597182,2022-01-19,2022-01-23,2022-02-05,FedEx,New York,Portland,SKU-38919,Auto,460.08,90,413.13,delivered,13,N,False,1Z5824325095,CUST-95788,Northeast,Standard
SHP-919277,2023-05-30,2023-06-03,2023-06-08,USPS,Dallas,Las Vegas,SKU-20741,Clothing,377.19,93,215.37,In Transit,5,yes,False,1Z1850080482,CUST-48659,West,Standard
SHP-740468,2023-12-15,2023-12-19,2023-12-27,FedEx,Houston,Boston,SKU-76930,Electronics,1042.56,2,228.23,Del.,8,yes,False,1Z9172379647,CUST-57544,West,Standard
SHP-951576,2024-03-10,2024-03-13,2024-03-17,DHL,Houston,Minneapolis,SKU-88457,Medical,695.29,16,366.76,In Transit,4,no,False,1Z8916020639,CUST-63251,Southwest,Medium
SHP-847485,2022-02-14,2022-02-18,2022-03-06,Federal Express,Los Angeles,Austin,SKU-19146,Medical,317.62,31,362.11,delivered,16,yes,True,1Z5663418367,CUST-75647,Northeast,High
SHP-912019,2024-01-19,2024-01-21,2024-02-06,United Parcel Service,Atlanta,Detroit,SKU-92031,Medical,290.13,48,21.78,Delivered,16,no,False,,CUST-17910,Northeast,High
SHP-164306,2023-10-01,2023-10-03,2023-10-11,USPS,Los Angeles,Minneapolis,SKU-25348,Industrial,304.89,95,46.04,returned,8,0,False,1Z7951548484,CUST-58153,South,Medium
SHP-426769,2024-01-17,2024-01-18,2024-01-21,DHL,Houston,Las Vegas,SKU-98056,Clothing,283.3,34,400.91,In Transit,3,Yes,False,1Z3583802675,CUST-84609,West,Low
SHP-611745,2024-04-19,2024-04-22,2024-05-05,FedEx,Los Angeles,Boston,SKU-12583,Industrial,73.6,21,295.88,Delivered,13,yes,False,1Z6051363930,CUST-66582,Midwest,URGENT
SHP-261353,2024-05-04,2024-05-08,2024-05-20,FedEx,Houston,Detroit,SKU-81130,Industrial,68.33,47,578.75,Delivered,12,No,False,,CUST-77318,Midwest,Standard
SHP-269770,2024-02-27,2024-03-01,2024-03-06,UPS,Miami,Minneapolis,SKU-66224,Food,280.9,33,232.8,Returned,5,no,False,1Z7867846823,CUST-55996,Southwest,Standard
SHP-736833,2024-03-23,2024-03-27,2024-04-16,ups,Los Angeles,Minneapolis,SKU-12243,Industrial,909.87,78,407.57,Delivered,20,N,False,1Z4288368056,CUST-30325,Southwest,URGENT
SHP-858660,2022-05-15,2022-05-16,2022-05-21,USPS,Houston,Austin,SKU-33790,Medical,364.56,30,283.24,In Transit,5,0,True,1Z5924920074,CUST-92889,South,Low
SHP-693107,2023-12-27,2023-12-31,2024-01-15,usps,Miami,Denver,SKU-42748,Food,264.65,49,115.78,TRANSIT,15,N,False,1Z9399897196,CUST-92957,Northeast,standard
SHP-480547,2023-10-22,2023-10-23,2023-10-31,DHL,Phoenix,Detroit,SKU-39093,Food,179.06,18,393.49,In Transit,8,yes,False,1Z3859885456,CUST-64174,Southwest,URGENT
SHP-968126,2024-04-09,2024-04-11,2024-04-18,UPS,Los Angeles,Austin,SKU-80495,Furniture,259.97,71,640.68,Returned,7,No,False,1Z7280407162,CUST-11210,West,Low
SHP-355707,2023-01-29,2023-01-31,2023-01-28,DHL,Chicago,Austin,SKU-36842,Furniture,1001.93,23,720.58,In Transit,17,0,False,1Z7046677094,CUST-49527,Northeast,High
SHP-871157,2022-12-26,2022-12-29,2023-01-13,fedex,Phoenix,Las Vegas,SKU-59123,Medical,413.11,1,506.56,Delivered,15,N,False,1Z3301362192,CUST-68200,Southwest,URGENT
SHP-790918,2023-01-24,2023-01-27,2023-02-02,FedEx,Los Angeles,Seattle,SKU-82230,Auto,450.09,65,8.1,Delivered,6,no,False,,CUST-63614,South,Medium
SHP-915520,2023-09-18,2023-09-22,2023-10-12,Federal Express,Houston,Minneapolis,SKU-25012,Electronics,123.83,42,191.68,Del.,20,Y,False,1Z6587600236,CUST-72138,Southwest,Standard
SHP-896808,2023-05-04,2023-05-08,2023-05-26,FedEx,Houston,Minneapolis,SKU-31736,Furniture,596.77,21,202.84,In Transit,18,yes,False,1Z2557258865,CUST-69542,Northeast,High
SHP-652406,2022-07-21,2022-07-25,2022-07-29,ups,Chicago,Boston,SKU-45163,Food,27.7,99,636.55,DELIVERED,4,no,False,1Z8171882247,CUST-95232,Northeast,URGENT
SHP-877406,2023-12-20,2023-12-21,2023-12-29,United Parcel Service,Los Angeles,Seattle,SKU-79517,Industrial,24.44,50,663.32,In Transit,8,Yes,False,1Z7387117631,CUST-91240,West,Standard
SHP-909002,2022-03-09,2022-03-12,2022-03-23,UPS,Los Angeles,Denver,SKU-68657,Medical,108.82,10,512.38,Delivered,11,Y,False,1Z4876323252,CUST-68570,Midwest,High
SHP-980533,2022-08-22,2022-08-25,2022-08-22,fedex,Houston,Seattle,SKU-23026,Medical,46.58,33,150.4,In Transit,10,no,,1Z8944372838,CUST-20330,West,Standard
SHP-308741,2023-12-05,2023-12-06,2023-12-19,United Parcel Service,Chicago,Detroit,SKU-78046,Food,303.64,64,755.83,Returned,13,No,False,1Z2016716207,CUST-69627,Midwest,standard
SHP-745500,2022-05-16,2022-05-19,2022-06-06,DHL,Dallas,Las Vegas,SKU-37121,Furniture,296.25,7,673.72,PENDING,18,yes,False,1Z5094247594,CUST-57649,Southwest,High
SHP-722264,2022-03-20,2022-03-21,2022-03-31,FedEx,Miami,Portland,SKU-83474,Clothing,400.57,6,599.13,in_transit,10,N,True,1Z1951607744,CUST-41012,West,standard
SHP-276364,2023-04-11,2023-04-12,2023-04-15,dhl,Chicago,Boston,SKU-56704,Electronics,11.66,41,658.58,Delivered,3,no,False,1Z4511146034,CUST-60335,West,Low
SHP-247208,2022-01-25,2022-01-29,2022-02-02,FedEx,New York,Seattle,SKU-72033,Industrial,42.02,21,228.56,D,4,Y,False,1Z4962098996,CUST-95792,Northeast,standard
SHP-920905,2022-11-19,2022-11-21,2022-11-29,usps,Dallas,Denver,SKU-23067,Medical,75.14,91,709.77,In Transit,8,1,False,1Z4583210106,CUST-17347,Midwest,Standard
SHP-135041,2023-12-14,2023-12-15,2023-12-20,Federal Express,Miami,Boston,SKU-32742,Auto,995.43,67,174.84,In Transit,5,0,False,1Z3842358995,CUST-87943,West,standard
SHP-316453,2023-05-28,2023-06-01,2023-06-19,Federal Express,New York,Denver,SKU-30570,Furniture,93.78,72,392.78,In Transit,18,0,False,1Z8987414265,CUST-70299,Northeast,URGENT
SHP-967947,2023-07-12,2023-07-13,2023-07-29,fedex,Chicago,Minneapolis,SKU-23347,Clothing,448.16,82,700.19,Delivered,16,0,False,1Z7593861441,CUST-77001,Southwest,standard
SHP-403884,2023-11-18,2023-11-22,2023-12-01,USPS,Chicago,Detroit,SKU-31256,Clothing,407.96,96,243.84,Delivered,9,no,False,,CUST-58363,West,Medium
SHP-139792,2023-02-10,2023-02-13,2023-02-18,USPS,Chicago,Detroit,SKU-41105,Industrial,331.0,80,554.1,In Transit,5,Y,False,1Z6917012707,CUST-21974,West,Medium
SHP-164245,2024-02-25,2024-02-27,2024-03-17,FedEx,Miami,Detroit,SKU-75027,Electronics,350.19,36,183.87,Delivered,19,yes,True,1Z7773101149,CUST-80161,Northeast,Medium
SHP-904775,2024-03-27,2024-03-28,2024-04-10,DHL,Los Angeles,Detroit,SKU-85167,Electronics,354.29,64,134.16,delivered,13,Y,False,1Z7409600573,CUST-39034,Midwest,standard
SHP-723179,2022-01-02,2022-01-05,2022-01-21,United Parcel Service,Dallas,Minneapolis,SKU-37051,Electronics,406.64,50,113.11,PENDING,16,0,False,1Z2976955973,CUST-51644,South,High
SHP-856751,2022-07-15,2022-07-16,2022-08-05,USPS,Dallas,Las Vegas,SKU-97015,Clothing,88.97,19,59.06,In Transit,20,Y,True,1Z8117915843,CUST-49796,Midwest,Low
SHP-571835,2024-04-27,2024-05-01,2024-05-09,UPS,Phoenix,Las Vegas,SKU-21385,Furniture,107.7,21,597.77,DELIVERED,8,Yes,True,1Z2361128566,CUST-65359,Northeast,Standard
SHP-755368,2022-03-27,2022-03-28,2022-04-15,usps,Atlanta,Las Vegas,SKU-96186,Electronics,184.7,69,569.64,Delivered,18,Yes,False,,CUST-70223,West,Low
SHP-983256,2023-09-05,2023-09-06,2023-09-16,FedEx,Miami,Seattle,SKU-29517,Furniture,309.39,57,221.52,Pending,10,no,False,1Z6448003698,CUST-50598,West,URGENT
SHP-467711,2022-12-15,2022-12-18,2023-01-02,DHL,New York,Minneapolis,SKU-44834,Medical,727.52,63,335.29,TRANSIT,15,N,False,1Z5300901919,CUST-30448,Midwest,High
SHP-104205,2022-03-09,2022-03-12,2022-03-10,usps,Chicago,Las Vegas,SKU-98299,Medical,122.22,98,641.92,Delivered,20,no,False,1Z8912618359,CUST-28599,West,High
SHP-579716,2022-06-07,2022-06-08,2022-06-12,UPS,Chicago,Portland,SKU-96534,Auto,187.3,87,15.39,Delivered,4,0,False,1Z7069883709,CUST-65422,South,Standard
SHP-896388,2022-06-27,2022-06-30,2022-07-06,UPS,New York,Detroit,SKU-14048,Food,395.49,55,275.77,Pending,6,N,False,1Z2633275648,CUST-31704,West,Standard
SHP-143945,2022-08-10,2022-08-11,2022-08-19,ups,Dallas,Detroit,SKU-19375,Electronics,498.13,30,736.88,In Transit,8,Y,True,1Z7166612380,CUST-71773,Southwest,Low
SHP-474956,2023-07-30,2023-08-02,2023-08-14,UPS,Houston,Denver,SKU-43537,Clothing,301.21,84,559.86,Delivered,12,0,False,1Z1067565735,CUST-90030,Northeast,High
SHP-810895,2022-04-15,2022-04-16,2022-04-30,USPS,Dallas,Las Vegas,SKU-68036,Furniture,894.81,84,389.23,returned,14,N,False,1Z9268924260,CUST-18835,Southwest,Standard
SHP-695838,2022-04-22,2022-04-26,2022-05-08,DHL,Houston,Austin,SKU-19630,Medical,102.97,45,511.6,delivered,12,Y,False,1Z5478878706,CUST-43622,Midwest,Medium
SHP-483809,2022-01-10,2022-01-13,2022-01-20,FedEx,New York,Seattle,SKU-72624,Clothing,207.72,94,432.67,delivered,7,No,False,1Z8376846950,CUST-54588,Northeast,Low
SHP-629347,2023-11-30,2023-12-02,2023-12-18,ups,Atlanta,Denver,SKU-19063,Auto,224.65,45,65.16,Delivered,16,N,False,,CUST-87848,West,Medium
SHP-522870,2023-06-27,2023-06-28,2023-07-12,usps,Atlanta,Austin,SKU-41236,Food,37.5,69,160.57,Pending,14,yes,False,1Z8176869117,CUST-19693,Midwest,URGENT
SHP-129967,2022-04-08,2022-04-10,2022-04-22,FedEx,New York,Boston,SKU-58992,Medical,583.43,55,286.18,DELIVERED,12,1,0,1Z3435745022,CUST-38218,Southwest,High
SHP-902672,2024-06-27,2024-07-01,2024-07-11,UPS,Houston,Austin,SKU-42012,Auto,328.07,92,97.25,Delivered,10,Y,False,1Z9243292088,CUST-27347,West,Medium
SHP-346452,2023-03-13,2023-03-14,2023-03-27,Federal Express,Houston,Seattle,SKU-99214,Furniture,276.11,87,177.87,Delivered,13,Yes,True,,CUST-61439,Northeast,Low
SHP-822443,2022-11-13,2022-11-15,2022-11-26,UPS,Dallas,Minneapolis,SKU-37146,Industrial,937.38,4,701.58,DELIVERED,11,Yes,,1Z4785766344,CUST-19737,South,URGENT
SHP-488612,2023-02-16,2023-02-19,2023-03-03,ups,Phoenix,Seattle,SKU-54122,Medical,132.32,48,341.06,in_transit,12,0,False,1Z7878893757,CUST-89674,Midwest,standard
SHP-134493,2024-01-08,2024-01-10,2024-01-15,FedEx,Chicago,Las Vegas,SKU-15417,Food,149.59,35,205.16,Delivered,5,Y,False,1Z2409391018,CUST-76456,South,Standard
SHP-386818,2023-02-01,2023-02-03,2023-02-20,UPS,Phoenix,Seattle,SKU-35691,Clothing,43.3,32,263.59,Returned,17,0,False,1Z7311872482,CUST-51264,South,High
SHP-696044,2023-04-13,2023-04-15,2023-05-04,DHL,Atlanta,Denver,SKU-97952,Electronics,36.59,28,505.68,in_transit,19,Y,,1Z1116614582,CUST-21354,West,Standard
SHP-128573,2022-08-06,2022-08-09,2022-08-26,dhl,Miami,Seattle,SKU-51390,Furniture,266.95,47,32.78,In Transit,17,no,False,1Z2443306077,CUST-49342,Northeast,Low
SHP-913630,2022-04-21,2022-04-23,2022-05-12,DHL,Houston,Minneapolis,SKU-54928,Industrial,45.36,92,471.82,Delivered,19,N,False,1Z8871272608,CUST-82740,Midwest,URGENT
SHP-551900,2022-11-15,2022-11-17,2022-11-27,usps,Chicago,Denver,SKU-12610,Medical,223.53,58,11.71,Delivered,10,No,False,1Z6836454862,CUST-88243,Midwest,High
SHP-660944,2023-02-28,2023-03-02,2023-03-17,ups,Dallas,Detroit,SKU-28159,Food,109.98,58,42.21,Delivered,15,Yes,False,1Z4979154079,CUST-70915,Southwest,Low
SHP-360306,2023-09-11,2023-09-12,2023-09-19,usps,Atlanta,Denver,SKU-72791,Food,340.0,48,52.45,Del.,7,1,False,1Z1281118542,CUST-78766,Southwest,Low
SHP-783523,2022-06-14,2022-06-16,2022-06-26,UPS,Dallas,Portland,SKU-92069,Electronics,234.28,97,58.63,In Transit,10,Yes,False,1Z9622687598,CUST-35422,South,Standard
SHP-854132,2022-06-30,2022-07-04,2022-07-22,FedEx,Chicago,Las Vegas,SKU-33022,Clothing,237.39,74,163.94,Delivered,18,no,False,1Z9900816244,CUST-28342,Southwest,Low
SHP-925834,2024-03-31,2024-04-02,2024-03-31,FedEx,New York,Austin,SKU-57475,Furniture,456.67,15,70.6,DELIVERED,14,Yes,False,1Z3586501425,CUST-12752,Northeast,standard
SHP-161592,2024-04-22,2024-04-26,2024-05-11,FedEx,Chicago,Denver,SKU-63559,Food,315.35,94,473.18,In Transit,15,Yes,False,1Z7625880407,CUST-17432,South,URGENT
SHP-294184,2022-03-02,2022-03-04,2022-03-18,USPS,Miami,Seattle,SKU-84665,Auto,398.68,41,565.82,In Transit,14,Y,False,1Z3328913012,CUST-98159,Midwest,High
SHP-843273,2023-04-26,2023-04-30,2023-05-12,DHL,New York,Denver,SKU-18497,Auto,376.4,53,145.67,Delivered,12,No,True,1Z8257730538,CUST-14062,South,Medium
SHP-701233,2023-07-28,2023-07-29,2023-08-10,FedEx,Miami,Boston,SKU-59467,Medical,340.16,36,729.44,Returned,12,no,False,1Z2736682425,CUST-69295,Northeast,Standard
SHP-825798,2024-05-31,2024-06-04,2024-06-20,DHL,Phoenix,Detroit,SKU-36507,Furniture,408.32,20,696.12,Delivered,16,0,False,1Z2959927766,CUST-36629,Northeast,URGENT
SHP-283184,2022-10-30,2022-11-03,2022-11-12,UPS,Atlanta,Austin,SKU-15659,Auto,363.26,12,325.26,Delivered,9,No,False,1Z9140291378,CUST-41995,Southwest,Standard
SHP-308472,2022-04-22,2022-04-24,2022-04-29,UPS,Chicago,Detroit,SKU-86867,Furniture,268.65,35,773.01,Pending,5,yes,False,1Z7423375574,CUST-66131,West,URGENT
SHP-995132,2022-09-14,2022-09-15,2022-09-14,ups,Houston,Austin,SKU-81589,Auto,464.87,92,223.95,In Transit,17,yes,False,1Z2433189638,CUST-98730,South,standard
SHP-568434,2022-09-28,2022-09-29,2022-10-18,DHL,New York,Portland,SKU-15134,Clothing,147.88,84,361.77,In Transit,19,1,False,1Z4815806290,CUST-97221,Northeast,Low
SHP-725995,2024-03-12,2024-03-13,2024-03-31,DHL,Chicago,Denver,SKU-32931,Industrial,412.21,13,794.66,TRANSIT,18,no,False,1Z5654421554,CUST-14366,West,Medium
SHP-387017,2024-05-10,2024-05-11,2024-05-26,fedex,Dallas,Seattle,SKU-69016,Medical,495.58,70,551.2,Del.,15,yes,False,1Z3569777801,CUST-12109,Midwest,URGENT
SHP-739971,2022-04-19,2022-04-20,2022-04-26,dhl,Phoenix,Seattle,SKU-63175,Furniture,567.45,57,739.09,Delivered,6,0,False,1Z4108506917,CUST-83073,Northeast,URGENT
SHP-198093,2023-09-07,2023-09-08,2023-09-24,DHL,Houston,Detroit,SKU-16024,Industrial,776.6,8,410.21,Delivered,16,No,False,1Z1995717540,CUST-35955,Northeast,Standard
SHP-289897,2023-08-17,2023-08-19,2023-08-29,dhl,Los Angeles,Austin,SKU-76285,Auto,1044.28,45,180.26,Delivered,10,0,False,1Z9081228325,CUST-44017,Northeast,standard
SHP-415611,2023-09-07,2023-09-10,2023-09-16,United Parcel Service,Atlanta,Boston,SKU-13198,Industrial,327.46,94,282.97,Delivered,6,no,False,,CUST-74342,Southwest,Low
SHP-386773,2023-07-23,2023-07-25,2023-07-28,FedEx,Atlanta,Las Vegas,SKU-27642,Clothing,194.71,20,726.71,In Transit,3,1,False,1Z9954704245,CUST-27919,South,Low
SHP-817093,2022-04-01,2022-04-04,2022-04-12,United Parcel Service,New York,Austin,SKU-80015,Clothing,98.08,60,65.51,Pending,8,no,False,1Z1362822186,CUST-93350,Midwest,Medium
SHP-820951,2023-01-19,2023-01-23,2023-02-05,USPS,New York,Seattle,SKU-83160,Clothing,172.36,86,547.11,Delivered,13,Yes,False,,CUST-26768,Southwest,High
SHP-164652,2023-03-28,2023-03-30,2023-04-17,ups,Houston,Portland,SKU-73548,Medical,213.02,36,707.71,delivered,18,Y,False,1Z8019251788,CUST-71238,Northeast,Standard
SHP-575797,2022-07-25,2022-07-29,2022-08-08,UPS,Phoenix,Denver,SKU-41337,Food,242.55,49,661.88,Pending,10,yes,False,1Z4989001929,CUST-20627,West,Standard
SHP-555057,2024-01-02,2024-01-05,2024-01-18,usps,Miami,Austin,SKU-35373,Food,320.03,41,683.66,Delivered,13,yes,False,,CUST-96304,Northeast,Medium
SHP-914717,2024-03-03,2024-03-06,2024-03-21,FedEx,Phoenix,Minneapolis,SKU-35293,Furniture,176.95,56,89.07,Returned,15,No,False,1Z3713686565,CUST-80154,Southwest,URGENT
SHP-132865,2022-01-10,2022-01-12,2022-01-10,fedex,Miami,Seattle,SKU-11090,Industrial,424.15,99,767.18,Delivered,17,N,0,1Z1639374747,CUST-14965,South,High
SHP-347218,2022-09-26,2022-09-29,2022-10-02,DHL,Los Angeles,Austin,SKU-29930,Food,783.72,90,31.32,delivered,3,Yes,False,1Z6770101063,CUST-11932,South,Low
SHP-280564,2022-09-28,2022-09-30,2022-10-12,USPS,Miami,Minneapolis,SKU-74936,Medical,637.16,30,250.87,DELIVERED,12,N,False,1Z6664082879,CUST-63313,Midwest,Low
SHP-958395,2024-04-14,2024-04-18,2024-04-24,USPS,Los Angeles,Minneapolis,SKU-89441,Medical,488.46,11,762.21,In Transit,6,Y,False,1Z9800677938,CUST-17368,Midwest,Low
SHP-315769,2022-06-12,2022-06-14,2022-06-22,UPS,Houston,Portland,SKU-87109,Auto,119.67,71,614.33,delivered,8,yes,False,1Z3990954311,CUST-67551,Northeast,standard
SHP-867578,2023-01-13,2023-01-14,2023-01-30,DHL,Phoenix,Las Vegas,SKU-72803,Industrial,342.57,82,768.7,Delivered,16,no,False,1Z7188883147,CUST-17554,Northeast,URGENT
SHP-223932,2022-05-14,2022-05-17,2022-05-26,USPS,Phoenix,Seattle,SKU-83990,Medical,663.61,31,180.03,delivered,9,Y,,1Z9490212470,CUST-99261,South,High
SHP-836215,2023-10-01,2023-10-05,2023-10-14,USPS,New York,Detroit,SKU-83813,Electronics,1022.41,98,530.89,In Transit,9,Y,False,1Z9003004923,CUST-24941,West,standard
SHP-412097,2023-03-19,2023-03-22,2023-04-07,FedEx,Phoenix,Detroit,SKU-90107,Medical,227.29,3,611.84,PENDING,16,0,True,1Z7895596639,CUST-97806,Midwest,URGENT
SHP-541953,2022-02-14,2022-02-17,2022-03-01,DHL,Dallas,Seattle,SKU-16957,Food,243.17,5,669.24,Pending,12,1,False,1Z3630198528,CUST-72119,Northeast,standard
SHP-830037,2022-10-10,2022-10-11,2022-10-08,dhl,Los Angeles,Las Vegas,SKU-22770,Food,39.33,97,633.17,TRANSIT,13,yes,False,1Z7046398295,CUST-13657,Northeast,Medium
SHP-405927,2023-01-02,2023-01-05,2023-01-15,DHL,Miami,Portland,SKU-61307,Medical,798.45,2,403.25,returned,10,N,False,1Z3119870864,CUST-23678,West,Low
SHP-973933,2022-01-14,2022-01-18,2022-01-21,FedEx,Dallas,Detroit,SKU-22326,Furniture,155.89,72,17.4,Delivered,3,0,False,1Z9841497472,CUST-95232,South,URGENT
SHP-361832,2022-01-14,2022-01-18,2022-01-21,UPS,Houston,Austin,SKU-94392,Food,249.72,24,462.93,in_transit,3,0,False,1Z4582649854,CUST-48174,Northeast,Standard
SHP-143055,2023-01-17,2023-01-20,2023-01-28,FedEx,Phoenix,Las Vegas,SKU-16983,Industrial,447.97,99,666.6,In Transit,8,yes,False,1Z3437722446,CUST-34113,Midwest,URGENT
SHP-498841,2022-12-24,2022-12-25,2022-12-28,FedEx,Los Angeles,Portland,SKU-40821,Clothing,311.74,6,339.19,Returned,3,N,False,1Z3586458517,CUST-90367,Northeast,Low
SHP-527862,2022-04-15,2022-04-19,2022-04-26,DHL,Phoenix,Boston,SKU-63630,Electronics,264.82,99,259.05,Returned,7,no,False,1Z8295735486,CUST-66547,Northeast,standard
SHP-886318,2024-01-24,2024-01-25,2024-02-14,dhl,Dallas,Las Vegas,SKU-73615,Food,778.69,44,286.9,In Transit,20,N,False,1Z5995212207,CUST-54865,South,URGENT
SHP-831444,2023-03-19,2023-03-21,2023-04-08,ups,Los Angeles,Portland,SKU-17554,Auto,277.07,53,481.05,Pending,18,1,False,1Z5926939249,CUST-23849,Northeast,High
SHP-390941,2024-04-05,2024-04-09,2024-04-13,USPS,New York,Boston,SKU-90789,Industrial,47.28,96,303.54,In Transit,4,no,True,1Z6322530253,CUST-84976,West,Low
