listing_id,address,city,zip_code,property_type,bedrooms,bathrooms,sqft,lot_size,year_built,garage,sale_price,list_price,days_on_market,hoa_monthly,school_rating,pool,sale_date
LST-81575,9532 Cedar Blvd,san jose,20677,Townhouse,5.0,4.5,"3,623 sq ft",,2016,,$343K,"$347,011",113,326.13,10.0,0,2023-02-20
LST-81771,544 Elm Dr,raleigh,76924,Single-Family,2.0,5.0,3253,"89,777 sq ft",1993,2,$282.0k,"$311,632",164,,4.0,Yes,03/11/2021
LST-80402,8459 Main Ave,AUSTIN,94606,Townhouse,1.0,1.0,1165,"25,221 sq ft",0,Y,"$1,112,000","$1,178,243",76,,9.0,,2020-12-31
LST-80954,5304 Cedar Ln,raleigh,31974,Condominium,4.0,5.0,"3,487 sq ft","8,842 sq ft",1961,3,"$738,000","$729,073",95,140.94,,N,04/03/2021
LST-81727,9082 Main Blvd,Phoenix AZ,36260,Town House,4.0,5.0,,1.498,2020,1,,"$406,626",-55,209.23,10.0,0,10/15/2023
LST-80659,986 Elm Blvd,austin,13922,CONDO,1.0,2.0,"4,052 sq ft",0.55 acres,1952,Y,"$288,000","$290,216",254,534.26,3.0,Y,06/15/2022
LST-81372,8747 Maple Ln,san jose,91326,single family,3.0,1.5,"2,650 sq ft",0.104 acres,1973,,501000,"$482,579",31,326.73,9.0,No,02/03/2023
LST-80463,3062 Oak St,raleigh,99951,Condo,3.0,5.0,"1,608 sq ft",0.11 acres,2005,No,,,52,,4.0,N,
LST-81349,5595 Elm Blvd,nashville,67508,Multi Family,2.0,3.5,,0.435 acres,2021,N,,"$551,818",237,96.15,8.0,Yes,03/02/2023
LST-80186,9218 Main Rd,San José,23568,CONDO,5.0,1.5,3717 sqft,0.897,2019,N,$484K,"$533,464",213,68.87,9.0,Y,2023-06-11
LST-81147,8670 Maple St.,Phoenix AZ,92726,condo,2.0,5.0,1800,,1948,,192000,"$201,617",10,,2.0,No,2023-05-19
LST-81224,1663 Pine St,San Jose,65919,SFH,1.0,2.5,"4,015 sq ft",0.492,2008,1,"$234,000","$248,552",134,589.99,7.0,1,
LST-80608,9880 Pine Rd,Charlotte,21775,single family,4.0,1.0,1429 sqft,,1982,yes,,"$434,385",74,446.12,6.0,N,03/10/2023
LST-80143,5718 Maple Rd,san jose,72298,Single Family,5.0,1.0,3452 sqft,"78,059 sq ft",2007,3,$985K,"$953,927",47,378.6,,N,2022-09-17
LST-80751,7269 Elm Dr,Denver,50038,CONDO,2.0,4.0,838,0.932 acres,1953,3,216000,"$223,160",151,,8.0,,
LST-81534,8361 Elm Ave,Denver,87966,Multi Family,1.0,1.5,,,1960,no,964000,"$981,603",254,249.27,5.0,N,2021-05-10
LST-80981,1379 Cedar Ave.,austin,56324,Townhouse,2.0,3.0,,2.035,2023,yes,$573.0k,"$572,359",48,630.17,7.0,N,2020-12-11
LST-80197,7282 Cedar Ave,raleigh,47731,Multi Family,2.0,2.0,"4,679 sq ft",0.556 acres,2009,,$198.0k,,206,,,,2022-10-09
LST-80883,2214 Main Blvd,Charlotte NC,63175,SFH,5.0,1.5,"4,234 sq ft",1.618 acres,1971,N,$561K,"$599,031",112,152.98,1.0,N,07/27/2021
LST-80279,5286 Main Ave.,AUSTIN,82780,Condo,1.0,1.0,1066 sqft,,1971,3,1142000,"$1,245,449",153,502.32,4.0,0,06/26/2023
LST-80293,8867 Oak Blvd,San José,50315,Townhouse,5.0,1.5,,"15,333 sq ft",1995,,"$308,000","$325,895",19,243.55,10.0,Yes,2022-03-17
LST-81679,7237 Oak Ave,Phoenix AZ,12629,Multi Family,2.0,2.5,"2,303 sq ft","28,009 sq ft",1979,,$353K,"$370,131",208,,10.0,0,2021-03-28
LST-80400,7537 Cedar Dr,"Nashville, TN",18587,Condo,4.0,4.5,"2,503 sq ft","9,060 sq ft",1959,,$714K,"$783,886",197,374.53,10.0,1,07/23/2022
LST-80122,548 Main Rd,austin,25742,Townhouse,5.0,2.0,"3,237 sq ft","13,242 sq ft",1968,0,"$676,000","$706,470",-8,,8.0,1,2020-11-04
LST-81207,1101 Cedar Blvd,AUSTIN,70173,Town House,6.0,4.5,3602 sqft,0.914 acres,1952,,$1108.0k,,46,265.93,7.0,No,06/04/2022
LST-80202,1685 Oak Ln,denver,67867,townhouse,2.0,4.5,,0.783 acres,1995,,$602.0k,"$633,824",106,297.42,1.0,1,2023-09-19
LST-81462,8797 Main Dr,phoenix,87041,single family,2.0,4.5,4383 sqft,"74,792 sq ft",1971,TRUE,$862K,"$905,401",280,327.11,4.0,N,08/14/2020
LST-80835,7273 Oak Ln,AUSTIN,44517,condo,3.0,2.5,"3,999 sq ft","100,623 sq ft",1983,1,"$1,192,000","$1,231,413",125,397.5,10.0,1,09/10/2022
LST-80246,1586 Cedar St,Charlotte,14073,Single Family,2.0,4.5,"2,637 sq ft","13,198 sq ft",1955,False,$1068K,"$1,168,458",195,569.33,,,02/21/2023
LST-81439,8655 Maple St.,Nashville,45676,Townhouse,5.0,3.5,,"50,311 sq ft",2045,,$207K,"$222,308",72,,,1,08/04/2020
LST-81747,2733 Maple Ave.,Charlotte,47323,SFH,2.0,4.0,,"56,802 sq ft",1959,Yes,,"$228,316",2,154.74,8.0,,2021-03-28
LST-81730,141 Main St.,austin,63639,TOWNHOUSE,3.0,4.0,,0.188 acres,1984,1,$512.0k,"$546,436",206,,3.0,0,2021-01-13
LST-81153,1137 Maple St.,Phoenix,10483,Townhouse,3.0,2.0,2937 sqft,1.797 acres,1961,2,$202K,"$225,254",190,499.45,8.0,0,2022-09-24
LST-81426,9344 Elm Ave.,Raleigh,68524,multifamily,6.0,3.0,3646 sqft,"79,453 sq ft",1994,1,"$731,000","$815,905",222,438.95,6.0,No,2023-08-24
LST-80384,7058 Cedar Dr,charlotte,58108,single family,2.0,2.5,756 sqft,1.206 acres,1960,0,,,149,488.38,5.0,1,2022-08-21
LST-81620,2214 Oak St,charlotte,11577,Single-Family,1.0,3.0,1373,,2020,0,$546K,"$607,743",156,357.18,6.0,0,2021-01-30
LST-80854,2286 Elm Dr,san jose,26470,Townhouse,1.0,4.0,952 sqft,"31,450 sq ft",1994,2,"$596,000",,139,,7.0,N,10/19/2021
LST-81589,6173 Maple Rd,Nashville,19134,SFH,4.0,4.5,3255 sqft,"106,547 sq ft",1998,N,$939K,"$1,012,318",261,,2.0,Y,10/22/2022
LST-80219,7901 Maple Ln,phoenix,78909,single family,2.0,3.0,680,"34,238 sq ft",1997,,,"$1,048,838",270,14.37,2.0,0,
LST-80641,1989 Pine Ave.,San José,12152,TOWNHOUSE,3.0,2.5,4054,1.025,1988,no,266000,"$271,160",127,,10.0,Yes,12/13/2022
LST-80001,1857 Cedar Ln,San Jose,72734,TOWNHOUSE,1.0,2.5,4346,"37,548 sq ft",2020,False,,"$652,920",175,431.92,9.0,No,09/22/2021
LST-80112,4606 Oak Rd,raleigh,68580,SFH,2.0,3.0,894 sqft,1.699,1959,1,$853K,"$947,171",245,346.28,8.0,0,2020-02-21
LST-80698,5283 Main Ave.,Denver,38359,townhouse,2.0,4.5,1446,"105,153 sq ft",1980,Yes,"$685,000","$662,460",65,,1.0,,
LST-81758,7457 Main Rd,charlotte,53095,single family,2.0,4.0,3043 SF,"65,949 sq ft",1951,Y,$640K,,218,,7.0,0,2020-07-12
LST-80951,8949 Main Ave,SAN JOSE,80558,single family,6.0,4.0,915 sq ft,1.574,2022,2,$370K,"$363,348",279,180.94,4.0,Yes,2023-10-31
LST-81613,1666 Main Ave.,San José,71465,Town House,1.0,4.0,"3,012 sq ft",0.256 acres,1991,False,"$1,106,000","$1,067,227",1,510.85,8.0,0,09/16/2020
LST-81410,6221 Oak Ave,San Jose,88665,Single-Family,6.0,1.0,1136 sqft,2.098 acres,2045,,"$753,000","$730,119",63,185.92,6.0,0,05/18/2020
LST-81409,954 Oak Ave,"Nashville, TN",15011,CONDO,6.0,1.5,1170 sqft,"48,177 sq ft",1946,yes,973000,"$1,010,146",129,,5.0,Yes,2023-08-10
LST-81533,9556 Elm Ave.,San Jose,54122,townhouse,2.0,4.0,"5,085 sq ft",,1969,Yes,$727K,"$740,693",-29,483.7,2.0,Y,07/01/2023
LST-81291,7773 Pine Blvd,AUSTIN,20034,Townhouse,4.0,1.5,2316 sqft,"44,866 sq ft",2030,no,"$773,000","$779,372",112,176.61,5.0,1,2022-02-14
LST-81665,882 Elm Ave.,Nashville,53640,SFH,3.0,3.5,1404,,2000,2,"$268,000","$296,007",80,,8.0,Yes,2022-01-10
LST-80441,3555 Cedar Ave.,nashville,13347,CONDO,1.0,2.5,1043,,2007,0,,"$552,424",247,210.67,5.0,0,03/07/2020
LST-81520,2682 Main Blvd,charlotte,24103,condo,6.0,4.0,"2,761 sq ft",,1944,yes,"$952,000","$934,686",50,,2.0,1,03/17/2023
LST-81136,3618 Oak Ave.,DENVER,68596,Single-Family,4.0,2.0,"4,614 sq ft","71,874 sq ft",2018,FALSE,,"$212,448",44,,7.0,Yes,06/20/2020
LST-81256,5861 Cedar St,Nashville,81659,single family,4.0,1.0,4749 sqft,0.498 acres,2019,,"$225,000","$214,485",156,629.98,4.0,No,
LST-81715,2654 Elm Ave.,San Jose,26295,Single Family,4.0,2.5,1845 sqft,,2003,,"$668,000","$698,327",148,121.06,3.0,,
LST-81397,4739 Main Rd,Nashville,39090,Condominium,6.0,2.5,"2,453 sq ft",0.202,2010,no,,"$734,673",97,,5.0,0,02/11/2020
LST-80663,1254 Maple St,AUSTIN,23829,Condo,5.0,1.5,"2,141 sq ft",1.103 acres,1952,FALSE,$231.0k,"$240,504",80,,6.0,Yes,2022-03-29
LST-81689,9367 Oak St,Austin,50998,Multi-Family,1.0,4.5,"4,267 sq ft",1.215 acres,1987,0,$398.0k,"$432,403",6,,7.0,N,2021-01-12
LST-81257,6328 Maple Ave,San José,49826,Condo,3.0,2.0,677,2.38 acres,1997,True,$444K,"$426,227",273,19.63,3.0,0,2021-11-28
LST-81634,3754 Pine Ave,nashville,90722,Condo,2.0,3.5,1333 SF,2.042 acres,1976,Y,,"$1,107,840",144,307.78,3.0,Yes,2020-03-09
LST-80317,7561 Maple Ave.,nashville,44257,Single Family,1.0,5.0,"4,525 sq ft",,1970,yes,"$771,000","$815,255",52,387.87,,Yes,07/20/2020
LST-80648,4067 Cedar Blvd,SAN JOSE,57796,Condo,2.0,3.5,"4,356 sq ft",1.537,2003,Y,,"$659,862",12,,7.0,0,08/20/2020
LST-81434,3542 Elm Ave.,nashville,95108,Multi-Family,2.0,1.0,,,2016,3,"$781,000","$836,897",276,23.32,9.0,,04/15/2022
LST-81479,1384 Pine Ln,San José,42736,CONDO,2.0,1.0,4237 sqft,1.929 acres,1991,FALSE,"$885,000","$960,948",215,271.82,6.0,Y,2021-05-07
LST-80709,4590 Pine Rd,Phoenix AZ,6257,single family,5.0,3.0,"2,187 sq ft",0.392 acres,1998,Yes,$402.0k,"$443,988",126,476.47,1.0,0,2023-06-26
LST-81382,722 Pine Dr,austin,53334,multifamily,1.0,4.0,3323,0.256,2021,,960000,"$956,788",56,479.57,7.0,1,2021-09-27
LST-81282,1231 Elm Blvd,Austin,21072,Multi-Family,2.0,1.0,"1,382 sq ft","12,806 sq ft",2020,Y,,"$1,176,842",206,,1.0,0,2021-05-18
LST-80972,4732 Maple Ave.,Phoenix AZ,70403,multifamily,4.0,3.5,2516 sqft,2.059 acres,2021,TRUE,853000,"$882,232",78,343.94,5.0,N,05/27/2023
LST-80627,6598 Maple St,San Jose,98687,Townhouse,1.0,4.0,"4,452 sq ft",0.462,1994,Yes,"$921,000","$968,268",166,,6.0,Y,06/28/2020
LST-80632,9165 Elm Blvd,raleigh,31419,TOWNHOUSE,4.0,2.0,"3,278 sq ft","24,262 sq ft",1951,TRUE,297000,"$330,162",79,,7.0,Y,2023-04-19
LST-81306,7623 Maple Rd,phoenix,49649,townhouse,4.0,2.0,2688 SF,1.539 acres,2022,FALSE,$943K,"$927,018",268,92.86,7.0,N,08/06/2021
LST-81400,7389 Cedar St.,phoenix,90655,condo,2.0,4.0,4176 sqft,1.933 acres,1990,Yes,"$807,000","$824,272",200,,4.0,1,10/27/2021
LST-81408,2054 Cedar Ave,DENVER,48371,Multi-Family,2.0,3.5,5180 sqft,2.106 acres,1978,1,$593.0k,"$647,099",133,441.6,8.0,N,05/25/2022
LST-81248,3407 Maple Ave.,San Jose,63069,SFH,6.0,4.5,"4,425 sq ft",2.492 acres,1952,False,514000,"$555,496",204,540.88,2.0,0,
LST-81793,5771 Pine Ave,Phoenix AZ,99919,single family,1.0,2.0,"4,064 sq ft",,2020,TRUE,$1078K,"$1,118,498",46,354.74,5.0,,08/26/2020
LST-81254,8530 Oak St.,raleigh,23175,Single-Family,2.0,3.0,2401 sqft,1.971,1983,no,$737K,"$778,628",168,221.49,2.0,Y,07/02/2022
LST-81496,7982 Elm Dr,Phoenix,70925,single family,4.0,5.0,3581 sqft,0.201,1979,no,"$1,079,000","$1,031,658",118,245.12,9.0,No,2023-05-22
LST-81371,3581 Main Rd,denver,82228,condo,2.0,1.0,"3,516 sq ft",,2006,TRUE,,"$586,346",263,,10.0,0,12/22/2020
LST-81529,9281 Elm St.,Phoenix,41531,townhouse,5.0,5.0,3189 sqft,"52,533 sq ft",1969,,"$731,000","$711,124",110,518.9,10.0,Y,11/26/2021
LST-81354,4214 Cedar Ln,Phoenix,60245,Multi Family,1.0,3.5,4756 SF,,2020,,$360.0k,"$354,274",255,,10.0,Yes,2022-08-12
LST-81768,3434 Maple Ave,"Nashville, TN",75283,TOWNHOUSE,2.0,1.5,2262 sqft,,1952,No,$890.0k,"$966,433",30,,10.0,,2022-07-15
LST-81746,9342 Elm Ave,phoenix,27296,Single Family,2.0,2.0,1510,"91,040 sq ft",1979,,$977K,"$989,255",124,54.56,9.0,Yes,2022-03-13
LST-81643,5491 Elm Rd,SAN JOSE,73544,single family,1.0,3.5,3046 sqft,2.429,1970,,$495K,"$535,523",186,130.69,7.0,Yes,2023-03-20
LST-81701,657 Cedar St.,Charlotte,31617,multifamily,2.0,4.5,1914,,1978,TRUE,"$877,000","$926,002",180,209.74,5.0,N,2020-11-06
LST-80795,761 Elm Ave,SAN JOSE,69420,Single Family,3.0,3.5,,,1982,Y,$1150K,"$1,265,463",165,478.97,,0,
LST-80645,1604 Oak Ave,Denver,68902,CONDO,2.0,3.0,1712 sqft,,1998,TRUE,925000,"$1,016,082",50,,8.0,1,03/18/2022
LST-81012,7183 Main St.,Raleigh,73712,Single-Family,5.0,4.5,,1.347 acres,1956,Yes,"$516,000","$531,576",235,541.26,8.0,Yes,11/19/2021
LST-81692,2078 Cedar Blvd,Denver,96142,Town House,2.0,4.0,"2,439 sq ft",,1950,TRUE,$638K,"$706,723",153,245.13,,0,11/16/2022
LST-80556,979 Oak Rd,san jose,79008,condo,2.0,2.0,3691,0.146 acres,1940,,907000,"$891,568",163,324.0,6.0,No,2023-06-09
LST-80681,1405 Cedar Blvd,San Jose,86858,SFH,5.0,2.0,"3,507 sq ft",,2045,True,"$1,104,000","$1,173,826",223,593.18,2.0,Yes,2022-12-12
LST-80577,8268 Maple Blvd,Charlotte NC,83261,townhouse,3.0,4.5,2582 sqft,"108,682 sq ft",1973,,,"$511,530",260,,2.0,,
LST-81109,9487 Cedar Ave,Phoenix AZ,39323,single family,6.0,1.0,"3,534 sq ft",0.625,1994,no,"$965,000","$1,039,043",160,,9.0,1,2021-04-01
LST-81266,4202 Maple St,phoenix,82193,Condominium,2.0,1.5,"2,256 sq ft",1.496 acres,1989,2,"$577,000","$608,242",18,575.24,5.0,No,05/11/2022
LST-81183,3774 Pine Rd,phoenix,31089,single family,5.0,3.0,2889 sqft,,1800,yes,$246K,"$254,793",122,338.81,7.0,Y,08/15/2022
LST-80524,2603 Maple Ave.,Denver,41529,Condominium,1.0,1.0,1074 SF,2.423 acres,1951,yes,,"$837,025",153,517.28,7.0,Yes,
LST-81059,4072 Cedar Dr,Denver,30964,single family,1.0,3.5,"1,591 sq ft",1.951,1948,1,,"$260,120",179,,1.0,,03/14/2022
LST-80540,5258 Pine St.,DENVER,96388,condo,2.0,3.0,,1.181,1957,1,,,115,,9.0,1,10/05/2020
LST-81194,1350 Maple Blvd,Charlotte NC,34591,single family,3.0,2.0,"2,440 sq ft",0.182 acres,1960,FALSE,"$229,000","$241,031",187,,8.0,0,2021-07-22
LST-80748,414 Main Dr,SAN JOSE,72020,Condominium,5.0,3.5,3201 sqft,"62,639 sq ft",1980,False,$484K,"$536,491",21,221.87,7.0,Yes,04/13/2021
LST-81704,1899 Cedar Rd,san jose,73853,,2.0,1.0,"4,665 sq ft",,1967,,$1009.0k,"$1,111,460",289,,,,2021-04-06
LST-81430,973 Main Ave.,Charlotte,99355,Townhouse,1.0,5.0,2971 sqft,"17,031 sq ft",1975,Y,551000,"$553,097",182,,1.0,Y,2023-04-08
LST-80484,7102 Cedar Dr,austin,84246,Multi-Family,2.0,1.0,"3,813 sq ft",0.181 acres,2012,No,"$573,000","$559,604",68,,5.0,No,2021-12-12
LST-80095,6945 Cedar Rd,Denver,42251,Townhouse,1.0,3.5,5159 SF,1.05 acres,1800,FALSE,566000,"$619,204",53,,6.0,Yes,2022-04-01
LST-81020,8504 Maple Dr,charlotte,67663,Town House,2.0,2.0,"2,003 sq ft",1.483 acres,1991,,"$1,249,000","$1,354,327",276,521.53,4.0,N,11/01/2022
LST-80563,9305 Main Ave.,Denver,26456,,6.0,1.5,"1,505 sq ft",,1951,,$744.0k,"$728,091",35,,4.0,N,2022-11-19
LST-81264,2788 Pine Ave.,Denver,30734,,2.0,1.5,2217 SF,"73,311 sq ft",2005,Yes,$784K,"$839,492",106,149.48,10.0,,05/11/2021
LST-80742,9421 Main Rd,DENVER,71799,Condo,6.0,5.0,"2,705 sq ft",0.294,2008,0,$558.0k,,258,311.12,7.0,,09/14/2021
LST-80863,7276 Cedar Blvd,charlotte,58149,Single-Family,4.0,2.0,"3,340 sq ft",2.495 acres,1960,,380000,"$394,907",162,81.71,9.0,,04/16/2022
LST-81598,5607 Elm Rd,raleigh,61247,Condo,1.0,3.0,"3,382 sq ft",2.175 acres,1984,No,"$915,000","$1,012,022",55,,2.0,Y,2021-02-18
LST-81484,2809 Maple St,charlotte,72303,Condo,1.0,3.0,,0.167,2001,Yes,"$563,000","$570,129",159,630.66,3.0,1,03/06/2022
LST-80891,2761 Maple Blvd,San José,28543,Condominium,6.0,4.5,4172 sqft,0.907 acres,1947,1,"$562,000","$626,097",-9,,,No,02/04/2020
LST-81577,4444 Maple St,San José,44753,Multi-Family,3.0,4.0,"2,420 sq ft",0.79,1952,,430000,"$449,456",244,154.15,4.0,Yes,2020-05-12
LST-81038,9278 Main Ave.,Denver,95656,townhouse,1.0,4.5,"2,778 sq ft",1.314 acres,2030,True,$902.0k,"$895,413",85,213.25,,Yes,2020-10-14
LST-80206,4987 Pine Dr,phoenix,27435,Townhouse,4.0,2.0,3183 sqft,1.871 acres,2011,N,"$528,000","$509,921",50,638.78,7.0,N,2022-01-07
LST-80392,6736 Oak Blvd,denver,87851,Townhouse,2.0,4.0,"1,385 sq ft","65,514 sq ft",1945,1,$1213K,"$1,184,094",-7,446.07,9.0,Y,02/17/2023
LST-80794,5675 Cedar Dr,charlotte,43128,Townhouse,4.0,5.0,"2,449 sq ft",,2001,True,$398K,"$420,398",255,258.33,3.0,0,06/18/2021
LST-80870,5357 Elm St,san jose,99703,townhouse,3.0,2.5,4082,0.827 acres,1998,no,,"$1,122,780",105,136.29,3.0,Y,2023-07-02
LST-80397,6237 Elm Ln,Phoenix AZ,7822,Condominium,6.0,1.0,3422 SF,0.637 acres,1960,Yes,$1009K,"$972,452",4,,2.0,Yes,
LST-80766,4396 Oak Rd,San Jose,49719,single family,4.0,3.0,"2,342 sq ft",1.353 acres,1946,,"$964,000","$1,020,945",205,,4.0,N,02/05/2022
LST-81694,160 Maple St,San José,86417,Single-Family,2.0,3.0,,"21,126 sq ft",1957,Y,506000,,44,612.33,2.0,Yes,01/05/2022
LST-81241,5947 Main St.,san jose,65154,Single-Family,2.0,1.0,"5,030 sq ft","107,941 sq ft",1963,FALSE,,,252,420.7,6.0,1,2021-09-25
LST-81028,8021 Cedar St,nashville,30188,,5.0,1.5,"3,390 sq ft","58,718 sq ft",1972,Y,1008000,"$1,074,292",296,,,Yes,03/30/2023
LST-80642,8753 Main St.,SAN JOSE,76065,multifamily,5.0,1.5,3785,1.602 acres,2045,,798000,"$765,482",51,,7.0,No,06/12/2020
LST-81738,5176 Maple Dr,SAN JOSE,38084,SFH,1.0,4.0,"3,758 sq ft",1.79 acres,2004,,1149000,"$1,268,144",119,,3.0,0,2022-05-19
LST-80612,7884 Oak Blvd,AUSTIN,26629,Condominium,4.0,5.0,2589 SF,1.879 acres,1954,No,511000,"$523,635",32,202.52,4.0,N,2022-11-27
LST-80960,5123 Pine St.,san jose,20354,Condominium,6.0,3.5,3009 sqft,"42,209 sq ft",1998,True,"$504,000","$511,942",250,603.89,6.0,0,10/23/2020
LST-81570,2942 Pine Rd,Phoenix,45595,TOWNHOUSE,6.0,3.0,4264 sqft,,1968,No,"$886,000","$924,943",101,618.29,2.0,N,08/08/2023
LST-80725,1043 Maple Rd,San Jose,77729,CONDO,2.0,3.0,5023 SF,,1990,,"$326,000","$317,192",254,,6.0,1,07/17/2022
LST-80683,2021 Cedar Ave,Denver,25074,Multi-Family,6.0,1.0,4725 sqft,0.989 acres,2007,2,,"$837,567",110,,4.0,0,2020-03-14
LST-80098,7747 Maple Ave,San Jose,55362,Single-Family,6.0,2.0,"1,957 sq ft",2.026 acres,1994,False,,"$496,382",176,45.94,8.0,,2023-09-09
LST-80804,6550 Maple Ln,san jose,81333,TOWNHOUSE,1.0,4.0,"2,386 sq ft",,0,,$912K,"$933,809",187,,1.0,,2023-10-12
LST-81597,3761 Cedar Blvd,SAN JOSE,85766,Single-Family,2.0,1.5,"2,320 sq ft","23,565 sq ft",1994,No,$489K,,77,112.47,6.0,,2020-05-09
LST-80406,5841 Main Ave,Austin,7857,Multi Family,6.0,1.0,4153 SF,0.949,1963,Y,$617.0k,"$631,736",294,,9.0,Yes,2023-05-10
LST-80502,3767 Oak Ln,San José,35954,SFH,5.0,4.0,2276,1.476 acres,2015,Yes,$1217K,"$1,359,605",3,546.72,1.0,,2020-03-29
LST-81071,4521 Elm Ln,Austin,52446,Multi Family,4.0,3.5,4142 SF,2.124,2023,Yes,"$784,000","$759,457",292,35.87,,1,2020-05-10
LST-81056,7114 Pine Ln,DENVER,82050,single family,3.0,1.0,4626 SF,0.807 acres,1941,,"$1,153,000","$1,290,014",291,160.67,,Yes,
LST-80929,9331 Main Ln,AUSTIN,41531,Condo,2.0,1.5,1016 SF,1.419 acres,1988,Yes,"$1,117,000","$1,065,957",134,190.81,,,2021-05-27
LST-80779,9077 Maple St.,DENVER,86779,single family,5.0,1.0,946 sq ft,0.07 acres,1943,Yes,$972K,"$967,733",151,603.0,7.0,1,04/15/2021
LST-80200,6054 Pine Ln,Raleigh,37530,CONDO,1.0,1.0,4984 SF,2.265 acres,2018,,,"$1,208,454",238,,5.0,1,2023-01-10
LST-80134,1773 Pine St.,nashville,56246,condo,2.0,4.5,,"32,495 sq ft",1987,Y,"$911,000",,-45,,,N,02/16/2021
LST-81051,3150 Oak Blvd,Denver,46959,Townhouse,6.0,1.5,"4,256 sq ft","72,570 sq ft",1987,1,"$1,099,000","$1,107,863",277,,4.0,1,11/04/2022
LST-80040,5333 Elm St,denver,70254,Multi Family,2.0,3.0,,,1964,Y,"$241,000","$257,554",293,,4.0,Y,2023-04-06
LST-81017,8256 Oak Ln,Phoenix AZ,14688,,3.0,3.5,1075 sqft,0.867 acres,1999,0,"$1,147,000","$1,269,493",54,487.28,7.0,Y,2022-06-22
LST-80230,6894 Pine Dr,Austin,88543,Town House,5.0,4.0,4867 sqft,,1948,1,"$963,000","$1,054,747",104,,2.0,No,07/23/2020
LST-81513,1001 Maple St,nashville,13783,Condo,5.0,1.0,"3,598 sq ft","4,312 sq ft",1954,FALSE,$659K,"$705,590",56,,9.0,N,2021-05-08
LST-80378,2547 Oak St,Austin,14871,,6.0,3.5,"3,446 sq ft",1.211,1957,,907000,"$899,113",249,533.49,1.0,,2020-06-01
LST-80288,6090 Elm Ave.,Denver,31894,Single-Family,3.0,3.0,776 sq ft,"31,232 sq ft",1945,No,908000,"$894,783",96,262.59,9.0,N,05/20/2021
LST-80418,2497 Main Blvd,Charlotte,45022,multifamily,5.0,4.5,"2,990 sq ft",0.815,1955,No,,"$271,526",209,,9.0,0,11/04/2022
LST-81698,8836 Elm Dr,San José,5668,Multi Family,5.0,1.0,"3,860 sq ft","81,152 sq ft",1957,True,$353K,,167,,9.0,Yes,2021-05-31
LST-80391,3979 Main Dr,austin,89774,single family,6.0,4.0,"5,056 sq ft",1.479 acres,1967,2,"$598,000",,7,170.08,,,07/25/2021
LST-80592,5210 Main Ln,SAN JOSE,78022,CONDO,1.0,4.5,"3,348 sq ft",,1971,No,"$652,000","$634,144",290,,9.0,0,02/12/2021
LST-81522,1895 Cedar Blvd,austin,26119,townhouse,2.0,1.0,758 sq ft,,1988,FALSE,"$745,000","$780,269",93,,9.0,Y,07/30/2023
LST-81162,2648 Elm Ave,charlotte,14933,,2.0,1.0,2067 SF,1.744 acres,2005,True,$234.0k,"$254,458",169,475.66,,N,12/02/2022
LST-81086,1205 Main Dr,"Nashville, TN",71356,single family,2.0,1.0,2089,"97,443 sq ft",2012,,"$1,044,000","$1,104,047",276,487.61,6.0,,01/18/2022
LST-81495,9062 Maple Dr,Raleigh,96870,single family,4.0,3.5,"3,306 sq ft","96,703 sq ft",2008,2,$340K,"$362,408",167,107.85,10.0,No,2020-05-25
LST-80647,8695 Cedar Blvd,charlotte,30854,Multi-Family,5.0,2.5,,1.344 acres,1954,N,,"$265,334",66,449.26,9.0,1,09/01/2020
LST-81152,6422 Oak Dr,Phoenix,96442,,5.0,1.0,"3,505 sq ft","96,528 sq ft",2011,,1210000,"$1,170,688",162,577.74,,Yes,01/11/2023
LST-81367,756 Elm St.,"Nashville, TN",86775,TOWNHOUSE,3.0,5.0,"2,910 sq ft",,1949,,262000,"$290,660",98,94.73,3.0,0,
LST-80520,2297 Pine Ave.,austin,56611,Multi Family,4.0,2.0,"5,067 sq ft","75,097 sq ft",1995,No,,"$474,281",199,66.53,9.0,N,2023-10-26
LST-80064,1628 Cedar Ln,Charlotte NC,29811,Single-Family,1.0,5.0,,2.157 acres,1986,no,"$319,000","$314,615",30,575.3,,1,2023-03-08
LST-80014,2687 Oak St.,nashville,71361,Multi Family,6.0,2.5,,0.09,1996,No,$270K,"$275,468",156,185.35,10.0,Yes,12/20/2022
LST-81180,2526 Maple Ave.,austin,77358,TOWNHOUSE,4.0,2.5,"3,494 sq ft","54,929 sq ft",1978,Yes,"$904,000","$948,658",283,,10.0,Yes,2020-04-20
LST-81064,9776 Main Blvd,Phoenix AZ,71499,CONDO,2.0,3.5,"4,929 sq ft","24,698 sq ft",1974,False,,"$311,234",119,114.71,8.0,No,04/14/2023
LST-80492,418 Oak Ln,San Jose,19544,Multi Family,2.0,3.5,"5,072 sq ft",,1949,2,"$388,000",,133,187.96,3.0,Yes,02/16/2021
LST-80379,1781 Oak Ln,Austin,68654,Single Family,1.0,4.0,4066 sqft,2.463,1946,False,"$346,000","$355,339",133,478.96,1.0,N,12/28/2021
LST-80187,7085 Pine Ln,Charlotte,46181,Multi Family,2.0,1.5,825 SF,"19,079 sq ft",1984,,"$771,000","$863,051",268,,8.0,1,09/17/2020
LST-80763,2173 Elm Blvd,charlotte,46681,Condominium,3.0,2.0,"1,412 sq ft",2.269 acres,1989,,,"$1,274,508",80,546.88,6.0,0,09/02/2020
