account_id,company_name,industry,plan,signup_date,churn_date,churned,mrr_usd,seats,monthly_active_users,usage_events,support_tickets_90d,nps_score,account_age_days,contract_type,region
ACC-10863,Company_863,SaaS,Free,05/01/2021,,0,$2.09K,214,124.0,,0.3874923721561198,1.0,1127,2-Year,US
ACC-10891,Company_891,Healthcare,Prof,2021-04-05,,0,$30,253,209.0,37933,12.0,3.0,1153,2-Year,Latin America
ACC-11038,Company_1038,education,professional,2022-07-02,,0,529.77,176,107.0,"19,137 events",12.0,9.0,700,yearly,Americas
ACC-10206,,retail,STARTER,15/10/2020,,0,$1.03K,161,125.0,"41,289 events",12.0,8.0,1325,monthly,APAC
ACC-10392,Company_392,Technology,start,04/23/2021,,0,$2.17K,231,119.0,"6,252 events",18.0,9.0,1135,month-to-month,emea
ACC-10794,,ecommerce,Professional,2020-07-27,,TRUE,$548,412,401.0,,11.0,3.0,1405,annual,Europe
ACC-10870,Company_870,E-Commerce,pro,06/05/2020,,0,"$1,014.50",435,256.0,44.2K,2.0,10.0,1487,month-to-month,Europe
ACC-10397,Company_397,ecommerce,Free Trial,30/06/2022,,0,$184.60,105,105.0,"23,099 events",15.0,1.0,702,MONTHLY,North America
ACC-10766,Company_766,EdTech,Enterprise,2022-05-12,2023-06-17,1,$49.57,370,390.0,559,20.0,2.0,751,annual,
ACC-11501,Company_1501,,Prof,2021-03-25,,0,"$1,066.94",480,381.0,37.5K,20.0,3.0,1164,annual,
ACC-11241,Company_1241,EdTech,Starter,15/11/2021,,0,$199.98,359,224.0,,23.0,5.0,929,Multi-Year,NA
ACC-11028,Company_1028,fintech,Professional,2021-04-26,2022-12-31,1,$182.81,181,140.0,"4,277 events",4.0,8.0,1132,,apac
ACC-10642,Company_642,Healthcare,Prof,15/09/2020,,0,$482,399,,17938,0.19516687180809072,,1355,2-Year,LATAM
ACC-11541,Company_1541,FinTech,enterprise,2023-02-17,2024-12-29,1,"$5,409.24",221,237.0,31.2K,0.0279680279853606,0.0,470,Yearly,NA
ACC-10612,Company_612,Healthcare,Ent,2021-03-01,,0,$48.63,88,78.0,"11,755 events",6.0,3.0,1188,annual,NA
ACC-10960,,EdTech,,13/02/2022,,0,$51.00,329,257.0,,7.0,5.0,839,MONTHLY,Latin America
ACC-10725,Company_725,Health,Free Trial,08/25/2021,,0,1079.39,466,155.0,38.0K,13.0,,1011,month-to-month,NA
ACC-10683,Company_683,tech,ENT,05/07/2020,,0,$5.23K,283,268.0,"12,370 events",0.48344933897840536,8.0,1486,ANNUAL,
ACC-10098,,Education,Prof,11/24/2022,2023-03-02,1,49.06,486,300.0,33858,14.0,3.0,555,2-Year,latam
ACC-10804,,Healthcare,Starter,2022-10-27,,0,464.24,458,226.0,44896,0.6034411064755778,,583,2-Year,apac
ACC-10406,,Retail,ENTERPRISE,2021-05-29,,0,,170,137.0,24855,8.0,10.0,1099,,emea
ACC-10502,Company_502,,freemium,2021-12-01,2023-09-18,1,,460,426.0,"27,464 events",7.0,100.0,913,yearly,EMEA
ACC-11071,Company_1071,FinTech,professional,09/02/2021,2022-06-09,1,$26.61,112,41.0,,5.0,5.0,1208,yearly,Europe
ACC-11056,Company_1056,Retail,Ent,20/11/2021,,0,$31.88,358,180.0,"16,332 events",9.0,,924,ANNUAL,emea
ACC-10929,Company_929,saas,Starter,2021-03-16,,0,$495.29,307,195.0,36.0K,20.0,7.0,1173,multi-year,
ACC-10779,Company_779,Finance,Pro,17/12/2022,,0,$5297,405,237.0,,19.0,15.0,532,yearly,latam
ACC-10200,Company_200,Finance,STARTER,06/24/2020,,0,$2048,248,77.0,46.4K,13.0,2.0,1438,Monthly,APAC
ACC-10134,Company_134,Retail,FREE,2020-04-29,,0,"$1,065.94",2,1.0,27232,18.0,,1494,month-to-month,apac
ACC-11051,Company_1051,TECH,professional,01/19/2023,2024-11-29,1,$4.56K,457,152.0,"48,562 events",13.0,7.0,499,MONTHLY,Asia Pacific
ACC-10040,Company_40,ecommerce,STARTER,02/22/2020,,0,,36,10.0,,18.0,,1561,month-to-month,Americas
ACC-11017,Company_1017,Health,Prof,05/24/2022,,,,479,363.0,"6,276 events",21.0,0.0,739,2-Year,
ACC-10230,Company_230,Technology,starter,09/06/2022,,0,"$4,961.46",310,145.0,"36,848 events",3.0,10.0,723,MONTHLY,Asia Pacific
ACC-10378,Company_378,,,03/25/2021,2021-06-30,1,$46.71,131,78.0,44697,9.0,,1164,multi-year,EMEA
ACC-10288,Company_288,Education,Starter Plan,09/09/2022,,0,29.21,343,357.0,"44,000 events",2.0,2.0,631,Yearly,
ACC-10418,Company_418,retail,Free Trial,02/05/2023,,Yes,,35,32.0,6.3K,23.0,2.0,482,2-Year,APAC
ACC-10391,Company_391,education,Prof,11/05/2021,,0,,85,90.0,32212,15.0,9.0,-107,annual,Europe
ACC-10592,Company_592,Tech,free,2023-04-08,,0,"$1,938.81",217,238.0,24.5K,14.0,7.0,420,monthly,North America
ACC-11162,Company_1162,TECH,Professional,16/01/2021,,0,$1.82K,118,65.0,27733,1.0,8.0,1232,Yearly,EMEA
ACC-11086,Company_1086,Education,Free Trial,13/03/2021,,0,$530,199,77.0,"48,632 events",16.0,,1176,Yearly,emea
ACC-11495,Company_1495,Finance,Starter Plan,17/12/2021,,,$5323,232,213.0,"45,306 events",6.0,9.0,897,ANNUAL,Americas
ACC-10647,Company_647,,ENT,02/24/2022,2024-02-06,1,93.44,139,108.0,"17,727 events",14.0,8.0,828,MONTHLY,Europe
ACC-11152,Company_1152,healthcare,ENT,2020-06-17,,0,$496,102,44.0,,3.0,,1445,,Latin America
ACC-11367,Company_1367,EdTech,PRO,19/03/2021,,0,$31,353,296.0,"15,558 events",15.0,2.0,1170,MONTHLY,Asia Pacific
ACC-10520,Company_520,EdTech,freemium,06/21/2021,,,$51,455,,"5,846 events",3.0,9.0,1076,month-to-month,EU
ACC-10064,Company_64,Technology,free,06/03/2023,,0,,165,67.0,"6,093 events",14.0,,453,monthly,EU
ACC-10014,Company_14,Health,Enterprise,04/18/2021,2021-12-05,1,$502,177,59.0,46.2K,6.0,6.0,1140,MONTHLY,LATAM
ACC-11180,,Tech,enterprise,01/14/2022,,0,$208.89,353,193.0,"24,572 events",15.0,1.0,869,ANNUAL,APAC
ACC-11064,Company_1064,,Pro,2021-11-05,,0,1890.19,302,177.0,"15,748 events",20.0,1.0,-7,MONTHLY,EMEA
ACC-10492,Company_492,education,ENTERPRISE,2022-05-01,,0,$462.79,392,192.0,33612,21.0,100.0,762,month-to-month,LATAM
ACC-10379,Company_379,Health,pro,06/04/2023,,0,473.07,127,,,23.0,,422,Annual,emea
ACC-10187,Company_187,Software,,01/01/2020,,0,,107,70.0,3.6K,23.0,7.0,1613,Monthly,Asia Pacific
ACC-10763,Company_763,Technology,Enterprise,01/03/2020,,0,$108,409,383.0,"30,602 events",22.0,1.0,1553,Yearly,
ACC-10216,Company_216,fintech,FREE,01/31/2020,,0,$49.50,111,70.0,"29,225 events",10.0,1.0,1583,ANNUAL,NA
ACC-10791,Company_791,Finance,start,15/03/2023,,0,,409,390.0,"42,485 events",3.0,4.0,444,Multi-Year,emea
ACC-11076,Company_1076,finance,Free,2020-06-12,,Yes,104.64,104,46.0,"23,610 events",1.0,5.0,1450,Multi-Year,Asia Pacific
ACC-10878,Company_878,Healthcare,free,2020-08-27,2022-06-26,1,$101,53,39.0,"35,733 events",3.0,9.0,1374,Multi-Year,APAC
ACC-10337,Company_337,TECH,starter,01/11/2021,,0,$29,141,66.0,,14.0,-5.0,943,MONTHLY,EMEA
ACC-10719,Company_719,SaaS,enterprise,2020-06-03,,0,2141.89,11,,"45,497 events",18.0,4.0,1459,2-Year,Americas
ACC-10295,,Technology,ENTERPRISE,06/25/2021,2021-10-16,1,$48,473,476.0,"47,529 events",22.0,,1072,month-to-month,apac
ACC-11016,Company_1016,retail,free,05/17/2022,,0,,354,214.0,,9.0,9.0,746,,latam
ACC-11275,Company_1275,finance,free,11/02/2022,,0,"$5,476.53",285,235.0,,0.6234690340270087,6.0,841,MONTHLY,US
ACC-11485,Company_1485,Software,freemium,05/09/2021,,0,$472.01,353,,,0.8579588741732088,4.0,1119,Multi-Year,EU
ACC-10455,Company_455,SaaS,,25/02/2022,,0,89.16,240,212.0,,21.0,10.0,827,Annual,latam
ACC-11073,Company_1073,E-Commerce,Prof,2022-04-11,,0,$52.85,419,220.0,,7.0,,782,Monthly,emea
ACC-10815,Company_815,Health,FREE,07/07/2021,,0,$1851,215,82.0,41.6K,15.0,,1060,MONTHLY,North America
ACC-10269,Company_269,,free,04/04/2020,,0,$192,415,179.0,"36,631 events",15.0,,-135,2-Year,EMEA
ACC-10995,Company_995,,ENTERPRISE,28/02/2020,,0,1023.95,146,134.0,33682,20.0,9.0,1555,ANNUAL,US
ACC-10201,Company_201,FinTech,Professional,02/17/2023,,0,$1883,31,32.0,,21.0,5.0,470,Multi-Year,Latin America
ACC-10161,Company_161,E-Commerce,Pro,07/10/2022,2022-10-02,1,$104.4,286,251.0,"16,933 events",22.0,8.0,692,ANNUAL,NA
ACC-10729,Company_729,education,ENTERPRISE,27/09/2021,2023-02-15,1,"$5,175.99",195,117.0,"14,380 events",4.0,5.0,978,Annual,latam
ACC-10401,Company_401,education,Enterprise,02/17/2022,,0,$32,214,160.0,,21.0,5.0,835,annual,EU
ACC-10702,Company_702,fintech,Pro,2022-03-15,,0,$485.67,437,331.0,"8,530 events",22.0,1.0,809,yearly,US
ACC-11500,Company_1500,fintech,Prof,09/05/2021,2021-08-14,1,$52,394,306.0,2.8K,13.0,,1119,Annual,North America
ACC-11129,Company_1129,healthcare,Free Trial,07/12/2021,,0,$208,189,191.0,29.2K,8.0,,907,monthly,APAC
ACC-10565,,,FREE,16/07/2021,,0,5422.69,91,58.0,5.7K,0.0,,1051,2-Year,apac
ACC-11413,Company_1413,TECH,pro,11/03/2020,,0,538.92,101,95.0,27924,14.0,4.0,1543,multi-year,Europe
ACC-11021,Company_1021,Tech,start,2022-05-25,,0,$46,298,92.0,35365,11.0,2.0,738,annual,emea
ACC-11025,Company_1025,Education,PRO,05/23/2020,,0,,227,157.0,12.0K,24.0,100.0,1470,annual,LATAM
ACC-11411,Company_1411,tech,Professional,28/07/2020,,0,$514,41,27.0,"12,611 events",11.0,0.0,1404,,apac
ACC-11104,Company_1104,Finance,Professional,2020-06-20,,0,$1078,255,91.0,,0.5608111634849117,,1442,MONTHLY,US
ACC-10205,Company_205,Education,enterprise,04/28/2022,,0,$30.87,245,243.0,1183,0.16924873858183687,3.0,765,2-Year,EMEA
ACC-10034,Company_34,Health,ENT,03/15/2022,,0,48.28,318,247.0,47.4K,14.0,2.0,809,Monthly,apac
ACC-10775,Company_775,SaaS,freemium,12/12/2021,2023-09-13,1,$205.04,237,189.0,16096,20.0,4.0,902,MONTHLY,EU
ACC-10508,Company_508,saas,Prof,01/01/2022,,,$46,92,95.0,4.9K,12.0,,882,Yearly,Asia Pacific
ACC-11451,Company_1451,finance,Free Trial,2020-06-26,,0,,485,254.0,41574,11.0,3.0,1436,Multi-Year,
ACC-11478,Company_1478,ecommerce,freemium,06/30/2020,,0,985.3,402,370.0,32.8K,22.0,8.0,1432,,Asia Pacific
ACC-10826,Company_826,Technology,ENTERPRISE,2023-03-04,,0,$1.90K,225,223.0,"34,921 events",2.0,8.0,455,,US
ACC-11390,Company_1390,edtech,Enterprise,2022-11-22,,0,,68,33.0,,23.0,0.0,557,month-to-month,emea
ACC-10091,Company_91,saas,PRO,2022-10-19,,Yes,$948,468,,"49,820 events",0.18576430313111997,6.0,591,ANNUAL,EMEA
ACC-11363,Company_1363,education,FREE,2020-05-03,2021-08-02,1,,170,66.0,"18,860 events",23.0,,1490,annual,North America
ACC-10897,Company_897,TECH,Free Trial,2020-10-19,,0,$27,55,51.0,,1.0,,1321,Yearly,US
ACC-10564,Company_564,E-Commerce,Enterprise,10/05/2021,,0,"$4,997.87",410,197.0,"43,614 events",0.6774439864997772,9.0,-160,Multi-Year,LATAM
ACC-11369,Company_1369,healthcare,STARTER,2020-03-27,,0,"$4,505.41",194,179.0,6.7K,1.0,2.0,1527,MONTHLY,Latin America
ACC-10776,Company_776,TECH,Professional,03/24/2021,,FALSE,$201,399,160.0,"6,815 events",16.0,9.0,-146,ANNUAL,LATAM
ACC-10241,Company_241,EdTech,freemium,21/01/2020,,0,$106.74,473,268.0,"15,640 events",4.0,2.0,1593,MONTHLY,Europe
ACC-10013,Company_13,retail,Free,2021-12-01,,0,,274,271.0,"46,728 events",5.0,9.0,913,month-to-month,North America
ACC-10315,Company_315,Retail,FREE,01/09/2021,,0,$5030,440,212.0,34.5K,5.0,7.0,1004,Yearly,Europe
ACC-10600,Company_600,Software,Starter,2022-02-17,,0,$212.07,295,,"29,217 events",12.0,5.0,835,Monthly,Americas
ACC-10387,Company_387,Education,STARTER,2022-07-14,2022-08-26,1,$50,401,297.0,"42,311 events",11.0,1.0,-13,month-to-month,US
ACC-11297,Company_1297,FinTech,ENTERPRISE,2020-05-29,2020-12-06,1,$907.83,142,83.0,,23.0,8.0,1464,,EU
ACC-10166,Company_166,tech,enterprise,06/13/2020,,0,$50.45,478,225.0,,0.8942344217301997,,1449,yearly,EU
ACC-10840,Company_840,tech,enterprise,16/04/2020,,0,$28.54,81,88.0,"42,202 events",12.0,3.0,1507,MONTHLY,North America
ACC-10020,Company_20,retail,Free,13/07/2022,2026-09-15,1,$194.68,87,82.0,,20.0,,689,multi-year,NA
ACC-10646,Company_646,Retail,FREE,31/12/2022,,0,$30.04,376,324.0,"46,063 events",9.0,7.0,518,,Latin America
ACC-11508,Company_1508,tech,Free Trial,05/03/2023,2024-06-19,1,$4.97K,18,12.0,22210,14.0,,454,monthly,Europe
ACC-11154,Company_1154,Healthcare,Professional,2021-02-14,,0,$2008,80,35.0,1.7K,0.05302414461986034,4.0,1203,monthly,North America
ACC-11528,Company_1528,tech,Starter Plan,2021-04-04,,0,,55,43.0,"29,338 events",0.5847857762959727,6.0,1154,monthly,LATAM
ACC-10831,Company_831,Finance,Pro,01/07/2023,,0,$183,475,,43632,8.0,10.0,511,multi-year,emea
ACC-11267,Company_1267,TECH,ENTERPRISE,07/10/2021,,0,$44.61,366,254.0,"25,558 events",0.3263940024829309,,1057,ANNUAL,EMEA
ACC-10562,Company_562,E-Commerce,Free Trial,06/03/2022,2023-06-06,1,$182.43,12,5.0,16.1K,23.0,0.0,729,,Latin America
ACC-11592,Company_1592,education,starter,23/07/2020,2021-09-08,1,$916.16,33,36.0,"27,074 events",8.0,,1409,annual,Asia Pacific
ACC-10686,Company_686,Health,starter,2022-02-21,,0,"$1,932.35",164,62.0,7606,5.0,7.0,831,Multi-Year,LATAM
ACC-10957,Company_957,finance,ENT,09/13/2021,,0,$2071,429,252.0,42.0K,22.0,10.0,992,Monthly,Americas
ACC-10189,Company_189,saas,PRO,2022-06-20,,0,961.64,453,430.0,31.1K,16.0,4.0,712,Multi-Year,Americas
ACC-10975,Company_975,Retail,starter,2021-10-18,,0,$929.40,436,463.0,"36,922 events",21.0,6.0,957,ANNUAL,LATAM
ACC-10699,Company_699,Retail,ENTERPRISE,13/08/2022,,0,5373.38,172,160.0,"15,984 events",5.0,10.0,658,yearly,
ACC-11499,Company_1499,Healthcare,ENT,04/15/2022,,0,975.3,143,56.0,8418,1.0,0.0,778,MONTHLY,US
ACC-10510,,Software,ENT,2022-08-31,,0,$47.64,244,229.0,"30,635 events",18.0,5.0,640,month-to-month,Americas
ACC-11082,Company_1082,finance,Free Trial,09/04/2020,,0,,395,244.0,"40,085 events",13.0,6.0,1366,annual,EMEA
ACC-10474,Company_474,retail,ENTERPRISE,2021-06-28,,0,2140.54,368,202.0,"42,582 events",20.0,-5.0,1069,Monthly,NA
ACC-11584,Company_1584,Software,Pro,2020-01-28,,0,$92.19,22,13.0,,21.0,6.0,1586,Multi-Year,APAC
ACC-10856,Company_856,tech,Enterprise,2020-02-24,,0,985.16,112,122.0,22681,12.0,,1559,,
ACC-10747,Company_747,Education,pro,09/26/2021,,0,"$5,135.00",455,197.0,11058,4.0,9.0,979,month-to-month,APAC
ACC-10252,Company_252,fintech,Prof,2022-02-21,2024-02-07,1,$1062,10,5.0,,9.0,6.0,831,month-to-month,Americas
ACC-10021,Company_21,finance,Prof,01/12/2021,,0,$28.42,68,45.0,45127,23.0,4.0,913,Multi-Year,US
ACC-11337,Company_1337,SaaS,starter,2022-01-14,2023-08-15,1,218.62,264,196.0,11967,8.0,3.0,869,Annual,North America
ACC-10459,Company_459,Finance,starter,26/10/2021,,0,$4710,301,181.0,,23.0,,949,annual,EMEA
ACC-11184,Company_1184,retail,ENTERPRISE,11/13/2021,,0,508.57,141,122.0,,22.0,9.0,931,annual,Asia Pacific
ACC-10276,,Healthcare,Free Trial,10/30/2021,,0,,442,473.0,14.5K,6.0,3.0,945,MONTHLY,latam
ACC-10955,Company_955,fintech,Enterprise,2022-01-24,2023-10-11,1,$948.89,258,237.0,,12.0,0.0,859,,Americas
ACC-11215,Company_1215,Finance,PRO,01/02/2020,,0,96.44,51,20.0,"40,489 events",21.0,1.0,1612,annual,North America
ACC-10385,Company_385,education,starter,2021-09-28,,0,,177,98.0,"8,747 events",8.0,5.0,977,annual,Latin America
ACC-10805,Company_805,EdTech,start,25/06/2020,,0,27.09,114,80.0,33069,20.0,3.0,1437,annual,LATAM
ACC-11437,Company_1437,,Pro,2020-04-12,,0,"$5,297.57",259,159.0,15096,18.0,5.0,1511,month-to-month,US
ACC-11515,,Education,Starter,2022-11-19,,0,$30.29,289,274.0,"41,090 events",24.0,10.0,560,,EMEA
ACC-10343,Company_343,edtech,ENT,23/04/2020,,0,,335,237.0,20741,13.0,,1500,multi-year,Americas
ACC-10769,Company_769,ecommerce,STARTER,2020-03-17,,0,"$5,022.93",165,117.0,"21,915 events",13.0,2.0,1537,Monthly,apac
ACC-11332,Company_1332,Education,Free Trial,02/03/2020,,0,$96.37,458,142.0,33446,21.0,,1552,month-to-month,apac
ACC-10130,Company_130,ecommerce,,29/07/2022,,0,1087.51,82,86.0,,7.0,10.0,673,ANNUAL,APAC
ACC-10871,Company_871,Education,enterprise,2022-06-21,2024-02-26,1,$104.28,232,200.0,,19.0,9.0,711,Monthly,NA
ACC-11123,Company_1123,Health,starter,10/30/2020,2022-10-04,1,$49.15,277,96.0,28727,11.0,,1310,MONTHLY,North America
ACC-11396,Company_1396,Healthcare,Pro,2022-11-03,,0,,210,217.0,21616,2.0,7.0,576,Monthly,NA
ACC-10087,,ecommerce,Enterprise,05/15/2020,,0,,2,1.0,"7,645 events",0.14547992243337252,7.0,1478,annual,US
ACC-11482,Company_1482,SaaS,Starter,28/11/2020,,0,46.75,149,112.0,32322,14.0,9.0,1281,Annual,Americas
ACC-10330,Company_330,education,Starter,04/14/2022,,0,106.91,496,279.0,13.5K,15.0,,779,Multi-Year,
ACC-11238,Company_1238,healthcare,Pro,03/07/2021,,0,$2009,314,330.0,,18.0,2.0,1064,yearly,
ACC-10466,Company_466,finance,Starter Plan,2022-01-31,,0,"$1,814.34",183,83.0,"29,405 events",14.0,2.0,852,yearly,EMEA
ACC-10121,Company_121,FinTech,freemium,08/22/2020,,0,$97,167,97.0,,1.0,2.0,1379,multi-year,latam
ACC-11044,Company_1044,FinTech,Enterprise,2021-09-08,,0,$107.24,174,,15056,18.0,7.0,997,2-Year,US
ACC-11095,Company_1095,finance,Pro,23/12/2021,2022-04-07,1,512.77,104,69.0,"3,359 events",2.0,4.0,891,ANNUAL,apac
ACC-11130,Company_1130,healthcare,PRO,2021-12-18,,0,"$2,084.24",73,52.0,,0.8649370865942401,9.0,-78,Multi-Year,latam
ACC-11294,Company_1294,education,professional,05/18/2021,2022-08-13,1,$53.66,345,186.0,48.6K,3.0,2.0,1110,2-Year,Americas
ACC-10860,Company_860,tech,Prof,2022-05-27,2023-06-19,1,,120,119.0,"32,017 events",13.0,7.0,736,Yearly,LATAM
ACC-11459,Company_1459,Healthcare,Free,01/01/2020,,0,$513.42,397,225.0,22332,8.0,3.0,-169,annual,apac
ACC-11126,Company_1126,Education,Starter Plan,2020-08-22,,0,$98,286,251.0,"4,195 events",0.48334494531642425,3.0,1379,multi-year,EU
