id,age,workclass,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,housing,n_household_members,savings_usd,broadband_access,employment_status,commute_time_min,county_fips,rent_usd
4416,35,Private,Assoc-voc,Never-married,Transport-moving,Unmarried,White,Male,0,0,31,Mexico,<=50K,Own,6,27028,no,Unemployed,2,31051,1376
4417,99,Private,Assoc-voc,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,5,United-States,39168,Own,3,14345,Y,Self-employed,63,37081,0
4418,60,Private,H.S.,Married-civ-spouse,Farming-fishing,Own-child,White,Female,0,0,45,United-States,45211,Rent,7,0,No,Self-employed,47,03324,0
4419,61,Private,Bachelors,Never-married,Craft-repair,Other-relative,White,Male,0,0,46,United-States,21392,Own,4,4613,No,Employed,29,11814,518
4420,71,Local-gov,1st-4th,S,Farming-fishing,Husband,White,Male,0,0,38,United-States,36819,Rent,4,9447,No,Unemployed,8,04731,0
4421,85,Private,Assoc-voc,Single,Tech-support,Not-in-family,White,Male,0,0,5,United-States,<=50K,Mortgage,2,892,Y,Retired,9,35794,0
4422,81,Private,HS-grad,Widowed,,Not-in-family,White,Female,0,0,20,United-States,19752,Rent,4,2517,no,Self-employed,57,37690,0
4423,49,Private,Assoc-voc,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,18,United-States,<=50K,Rent,7,2765,no,Unemployed,54,27243,0
4424,72,Private,HS-grad,S,Protective-serv,Other-relative,Black,Male,0,0,34,United-States,66888,Other,6,2300,yes,Retired,20,26413,3878
4425,21,Private,Assoc-voc,Single,Machine-op-inspct,Husband,White,Female,0,0,57,United-States,21592,Mortgage,1,0,No,Student,24,49184,0
4426,59,Self-emp-not-inc,Prof-school,Never-married,Adm-clerical,Own-child,White,Female,0,0,31,United-States,19079,Own,6,0,yes,Self-employed,68,30057,3012
4427,66,Private,5th-6th,Married-civ-spouse,Protective-serv,Wife,White,Male,0,0,99,South,<=50K,Own,4,32061,no,Self-employed,44,41838,0
4428,66,Local-gov,9th,Married,Priv-house-serv,Unmarried,White,Female,0,0,99,United-States,96983,Mortgage,3,28107,N,Student,18,13832,0
4429,57,Private,Doctorate,M,Tech-support,Not-in-family,White,Male,0,0,30,United-States,29979,Mortgage,7,1404,no,Self-employed,68,39390,705
4430,18,Self-emp-not-inc,7th-8th,Never-married,Machine-op-inspct,Husband,Black,Female,0,401,45,United-States,<=50K,Rent,1,3502,yes,Student,69,55440,0
4431,65,Private,Bachelors,Never-married,Transport-moving,Not-in-family,White,Male,0,0,62,United-States,<=50K,Rent,1,1211,Y,Employed,33,15716,0
4432,40,Private,10th,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,55,Cuba,<=50K,Rent,2,323,yes,Self-employed,23,20251,995
4433,74,Private,PhD,Married-civ-spouse,Tech-support,Unmarried,White,Male,0,0,51,United-States,60109,Rent,5,3393,No,Student,28,11565,1334
4434,84,Private,Ph.D.,M,Adm-clerical,Not-in-family,Black,Female,0,0,51,United-States,33987,Own,5,0,yes,Retired,41,45811,2106
4435,64,Private,12th,Single,Adm-clerical,Own-child,White,Male,0,0,18,United-States,75635,Own,7,259,yes,Employed,73,19470,0
4436,55,Private,Bachelors,Never-married,Priv-house-serv,Own-child,White,Female,73652,0,15,El-Salvador,16918,Other,3,0,No,Employed,34,22034,617
4437,99,Never-worked,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,United-States,<=50K,Rent,2,0,Y,Retired,5,46748,2000
4438,46,Private,9th,Married-civ-spouse,Armed-Forces,Not-in-family,White,Female,0,0,21,India,19537,Rent,5,2048,Y,Employed,112,49322,0
4439,22,Local-gov,12th,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,60,Mexico,<=50K,Own,6,2451,Yes,Student,97,10491,2157
4440,68,Private,Bachelors,Divorced,Priv-house-serv,Not-in-family,White,Female,0,0,27,United-States,>50K,Mortgage,5,0,No,Retired,77,53338,2962
4441,31,State-gov,Masters,S,Adm-clerical,Other-relative,White,Female,0,0,37,Philippines,>50K,Own,7,2250,No,Employed,68,44134,412
4442,26,Private,Assoc-voc,Divorced,Prof-specialty,Husband,White,Male,0,0,19,United-States,>50K,Mortgage,7,2046,no,Retired,30,12105,0
4443,72,Self-emp-not-inc,11th,Separated,Tech-support,Wife,White,Male,0,0,54,United-States,>50K,Other,2,0,N,Self-employed,26,41108,0
4444,63,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,21,Philippines,>50K,Mortgage,2,0,No,Student,91,13274,2640
4445,87,Self-emp-inc,doctorate,Widowed,Prof-specialty,Other-relative,White,Male,0,0,61,United-States,27010,Mortgage,5,0,no,Student,55,35292,0
4446,32,Private,Prof-school,Married,Priv-house-serv,Unmarried,White,Female,0,0,24,United-States,>50K,Rent,6,346,Yes,Self-employed,106,55134,413
4447,52,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,United-States,45836,Mortgage,4,0,No,Student,55,44197,0
4448,68,Private,Assoc-voc,Never-married,Protective-serv,Husband,White,Male,0,0,24,United-States,23956,Other,6,0,Yes,Student,29,17189,0
4449,87,Private,Preschool,Married,Priv-house-serv,Unmarried,White,Male,0,0,16,United-States,<=50K,Mortgage,7,8783,Y,Employed,27,08824,0
4450,49,Private,Assoc-acdm,Never-married,Prof-specialty,Wife,White,Male,0,0,18,Mexico,13743,Mortgage,2,74687,Yes,Retired,11,05808,0
4451,62,Private,Prof-school,Married,Priv-house-serv,Unmarried,Asian-Pac-Islander,Male,0,0,34,United-States,>50K,Rent,2,10191,Yes,Self-employed,40,44635,436
4452,86,Self-emp-not-inc,7th-8th,Sep,Adm-clerical,Other-relative,White,Male,0,0,56,United-States,18819,Rent,7,0,Yes,Employed,119,26313,1879
4453,18,Private,Preschool,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,22,United-States,10280,Mortgage,2,1605,no,Student,40,27280,0
4454,70,Private,Masters,S,Armed-Forces,Other-relative,White,Female,0,0,20,United-States,29492,Own,3,4932,No,Employed,76,07582,2415
4455,30,Private,Bachelors,Divorced,Farming-fishing,Unmarried,White,Male,0,0,22,United-States,<=50K,Mortgage,7,0,Yes,Unemployed,99,23318,0
4456,70,Private,Some-college,S,,Other-relative,White,Male,0,0,50,Mexico,>50K,Own,2,10943,No,Unemployed,3,01696,1376
4457,64,Private,HS-grad,S,,Other-relative,White,Male,0,0,22,United-States,>50K,Own,7,329,N,Employed,98,28452,1734
4458,21,Private,Preschool,D,Adm-clerical,Unmarried,White,Male,4786,0,35,United-States,<=50K,Rent,1,24196,Yes,Student,62,25645,0
4459,32,Private,Bachelors,Married-civ-spouse,Other-service,Unmarried,White,Male,73584,0,57,United-States,31992,Mortgage,5,1480,no,Retired,34,28327,841
4460,58,Private,BACHELORS,Never-married,Protective-serv,Husband,White,Female,0,0,31,Mexico,>50K,Mortgage,5,18133,Yes,Self-employed,19,25472,630
4461,81,Private,1st-4th,Div.,Adm-clerical,Own-child,White,Male,0,0,50,United-States,3978,Own,1,1857,N,Unemployed,63,18549,835
4462,31,Private,Doctorate,Div.,Sales,Other-relative,White,Male,0,0,39,United-States,95765,Rent,5,0,no,Unemployed,36,38839,3404
4463,99,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,9,United-States,57679,Rent,1,0,Yes,Employed,15,38470,0
4464,36,Private,11th,Separated,Adm-clerical,Unmarried,White,Female,0,0,27,United-States,169297,Rent,6,0,No,Student,101,8372,0
4465,86,Private,Assoc-voc,Married,,Not-in-family,White,Male,0,0,10,Philippines,25147,Mortgage,4,0,Y,Self-employed,66,18357,1405
4466,47,Local-gov,1st-4th,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,12,United-States,22716,Rent,2,8973,Y,Employed,80,37694,0
4467,48,Private,Some-college,S,Farming-fishing,Own-child,White,Male,0,0,48,United-States,<=50K,Rent,2,34142,No,Employed,53,34039,0
4468,27,State-gov,Bachelors,Married,Sales,Other-relative,White,Female,0,0,32,United-States,62533,Own,7,0,N,Student,22,12643,2040
4469,76,Private,10th,Div.,Craft-repair,Husband,White,Male,0,3267,62,United-States,10542,Other,6,0,Yes,Unemployed,49,29067,2621
4470,52,Never-worked,MASTERS,Never-married,Prof-specialty,Husband,White,Female,0,0,22,United-States,>50K,Own,3,0,N,Employed,62,42205,0
4471,54,Private,4yr degree,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,32985,0,43,United-States,<=50K,Rent,4,0,N,Retired,43,04093,0
4472,35,Private,MS,Married-civ-spouse,Priv-house-serv,Wife,White,Male,0,2386,12,United-States,68917,Mortgage,5,1060,no,Unemployed,45,41014,0
4473,64,Private,11th,Married-civ-spouse,Tech-support,Other-relative,White,Female,0,0,16,United-States,<=50K,Own,2,0,Y,Employed,80,16781,0
4474,72,Private,Masters,Married-civ-spouse,,Husband,White,Male,0,0,14,United-States,36595,Other,5,6940,Yes,Retired,97,49409,0
4475,99,Self-emp-inc,Some-college,Never-married,Adm-clerical,Other-relative,White,Male,0,0,64,United-States,>50K,Mortgage,4,22209,yes,Student,28,27154,2317
4476,32,Private,5th-6th,D,Armed-Forces,Other-relative,White,Male,0,0,29,United-States,5413,Mortgage,7,2395,No,Self-employed,8,53024,1971
4477,74,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Priv-house-serv,Wife,White,Male,68334,0,99,United-States,<=50K,Other,6,6522,no,Employed,60,16329,0
4478,40,Private,Preschool,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,24,United-States,47968,Own,2,0,Y,Retired,77,49166,2915
4479,56,Private,HS-grad,Married,Armed-Forces,Own-child,White,Female,0,0,90,United-States,45835,Own,1,1020,No,Employed,89,21600,0
4480,34,Private,1st-4th,Div.,Prof-specialty,Unmarried,White,Male,0,2802,36,United-States,46027,Own,5,551,N,Retired,109,34216,1330
4481,63,Private,Assoc-voc,Married,Protective-serv,Other-relative,White,Male,0,0,8,United-States,<=50K,Own,2,0,N,Unemployed,28,33518,446
4482,55,State-gov,11th,Single,Protective-serv,Not-in-family,White,Female,0,0,63,United-States,<=50K,Own,4,6874,Y,Self-employed,98,51595,2594
4483,34,Federal-gov,PhD,Never-married,Adm-clerical,Husband,White,Male,0,0,100,United-States,27654,Mortgage,6,0,no,Self-employed,18,36678,782
4484,38,Private,10th,Never-married,Priv-house-serv,Unmarried,White,Female,90123,0,53,United-States,186299,Rent,7,30783,yes,Retired,72,02483,2570
4485,23,Private,Assoc-acdm,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,36,United-States,12715,Own,4,157,yes,Student,38,06834,2853
4486,43,Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,<=50K,Own,1,0,N,Self-employed,98,54621,0
4487,73,Private,10th,Married-civ-spouse,Farming-fishing,Not-in-family,Black,Male,0,0,13,United-States,64880,Own,4,4664,No,Retired,54,27471,2241
4488,23,Never-worked,9th,Never-married,Priv-house-serv,Own-child,White,Male,0,0,35,United-States,>50K,Own,2,31769,No,Retired,54,02177,0
4489,63,Private,Prof-school,Single,Other-service,Husband,Asian-Pac-Islander,Female,0,0,7,United-States,29800,Mortgage,3,0,Yes,Student,102,43150,3785
4490,56,Private,Preschool,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,9,United-States,48938,Own,2,1734,Y,Student,100,35379,0
4491,17,Private,Preschool,Married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K,Own,5,943,yes,Retired,24,16559,0
4492,63,Private,12th,M,Priv-house-serv,Husband,White,Male,96881,0,62,United-States,17336,Own,3,1441,yes,Employed,65,05631,1650
4493,61,Never-worked,Assoc-voc,Never-married,Armed-Forces,Not-in-family,White,Female,0,0,36,United-States,<=50K,Mortgage,7,0,yes,Retired,22,11290,0
4494,23,Self-emp-inc,Masters,Never-married,Craft-repair,Unmarried,White,Male,0,0,53,United-States,<=50K,Own,1,0,Y,Unemployed,25,11293,0
4495,56,Self-emp-not-inc,Ph.D.,S,Craft-repair,Other-relative,White,Male,0,0,31,United-States,>50K,Mortgage,7,0,No,Student,18,09684,1503
4496,30,Without-pay,11th,Single,Tech-support,Own-child,Black,Male,0,0,52,United-States,48447,Mortgage,7,4175,Yes,Self-employed,47,40754,1895
4497,81,Private,9th,Married,,Husband,White,Male,0,0,10,United-States,>50K,Own,3,6901,Yes,Retired,72,21274,3963
4498,76,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,57,United-States,<=50K,Mortgage,7,0,No,Self-employed,83,18625,0
4499,61,Self-emp-inc,7th-8th,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,37,United-States,>50K,Own,4,22841,Yes,Employed,31,5682,2592
4500,55,Private,Some-college,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,23,United-States,47639,Other,1,8934,no,Self-employed,18,01130,0
4501,72,Private,11th,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,29,United-States,23696,Mortgage,5,0,no,Self-employed,46,25303,1168
4502,73,State-gov,Preschool,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,1,United-States,44338,Rent,7,0,N,Retired,83,49516,0
4503,25,Private,Prof-school,Never-married,Adm-clerical,Own-child,White,Male,0,0,24,United-States,19706,Mortgage,2,0,No,Retired,14,18838,3123
4504,52,Private,4yr degree,Never-married,Tech-support,Unmarried,White,Female,0,0,3,United-States,>50K,Own,3,0,Y,Employed,104,27508,3289
4505,21,Private,MASTERS,Separated,Priv-house-serv,Wife,White,Male,0,0,14,United-States,<=50K,Rent,3,3457,no,Student,60,34213,0
4506,88,Private,Bachelors,Never-married,,Unmarried,White,Male,0,0,23,United-States,<=50K,Own,4,0,yes,Self-employed,60,13051,3408
4507,41,Private,1st-4th,Separated,Prof-specialty,Not-in-family,Black,Male,0,0,43,United-States,>50K,Own,2,2650,yes,Employed,15,25820,549
4508,31,Self-emp-not-inc,Assoc-voc,Married-AF-spouse,Prof-specialty,Husband,White,Female,0,0,4,United-States,66998,Rent,3,0,Yes,Unemployed,11,36367,1171
4509,20,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,58,United-States,<=50K,Other,3,18215,yes,Retired,42,31210,0
4510,34,Self-emp-not-inc,Preschool,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Female,0,0,29,United-States,27581,Rent,7,585,Y,Self-employed,95,44119,1350
4511,49,Private,10th,M,Handlers-cleaners,Unmarried,White,Female,0,0,32,United-States,<=50K,Mortgage,2,540,N,Employed,35,10067,783
4512,58,Private,7th-8th,Never-married,Armed-Forces,Not-in-family,White,Male,0,0,43,United-States,<=50K,Own,3,8673,Yes,Retired,58,48057,0
4513,46,State-gov,12th,Divorced,Sales,Unmarried,White,Female,0,0,22,United-States,<=50K,Mortgage,5,0,no,Self-employed,30,15243,0
4514,82,Self-emp-not-inc,1st-4th,Single,Craft-repair,Not-in-family,White,Male,0,1124,57,United-States,15171,Rent,3,0,yes,Employed,80,40568,3479
4515,60,Private,masters,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Male,0,0,21,United-States,46738,Own,2,689,No,Employed,94,18469,2431
4516,52,Private,Assoc-acdm,Never-married,Sales,Husband,White,Male,0,0,53,United-States,31160,Rent,1,1121,Yes,Self-employed,46,9115,0
4517,28,Private,Bachelors,Never-married,,Wife,White,Male,0,3862,58,United-States,<=50K,Mortgage,5,345,N,Student,20,44466,0
4518,42,Federal-gov,Masters,Sep,Machine-op-inspct,Husband,White,Female,0,0,59,United-States,31753,Own,1,15473,Yes,Student,81,33238,0
4519,41,Private,10th,Married-civ-spouse,Craft-repair,Unmarried,Black,Male,0,0,64,United-States,>50K,Rent,7,4046,yes,Retired,76,12470,0
4520,21,Private,Bachelors,S,Handlers-cleaners,Other-relative,White,Male,0,0,46,United-States,10622,Mortgage,5,2528,No,Unemployed,47,39382,0
4521,27,Private,5th-6th,Divorced,Priv-house-serv,Own-child,White,Female,0,0,45,India,16709,Rent,6,10941,No,Self-employed,58,40508,0
4522,72,Local-gov,Prof-school,Never-married,Exec-managerial,Wife,White,Female,0,0,48,United-States,63348,Other,3,17987,Y,Unemployed,35,40721,1276
4523,25,Private,M.S.,Divorced,Machine-op-inspct,Wife,White,Female,0,0,31,United-States,22600,Own,2,50,Y,Retired,103,34624,0
4524,72,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,49,United-States,<=50K,Own,5,8215,yes,Employed,22,23658,2531
4525,84,Private,12th,Single,Farming-fishing,Wife,White,Male,0,0,49,United-States,104868,Own,6,602,No,Employed,89,36429,3519
4526,24,Private,Some-college,M,,Own-child,White,Male,0,0,2,United-States,<=50K,Mortgage,2,0,no,Self-employed,37,47619,0
4527,76,Self-emp-not-inc,12th,M,Priv-house-serv,Husband,White,Male,0,0,49,United-States,140942,Other,1,1199,yes,Retired,91,02351,0
4528,59,Private,Prof-school,D,,Unmarried,White,Male,0,0,34,United-States,<=50K,Mortgage,2,474,no,Employed,35,47375,3292
4529,79,Private,1st-4th,Single,Machine-op-inspct,Husband,Black,Female,0,0,4,United-States,42364,Own,6,4163,Y,Retired,70,46678,3644
4530,41,Private,Some-college,S,Exec-managerial,Not-in-family,White,Male,0,0,22,United-States,>50K,Rent,1,0,N,Self-employed,74,14457,2451
4531,83,Private,10th,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0,0,61,United-States,<=50K,Own,1,0,N,Unemployed,58,53445,0
4532,47,Private,Prof-school,Never-married,Machine-op-inspct,Unmarried,White,Male,94691,0,52,United-States,118873,Own,1,1213,yes,Employed,34,52752,0
4533,58,Private,11th,Divorced,Transport-moving,Unmarried,White,Male,0,2738,54,India,<=50K,Rent,2,6218,No,Employed,91,19258,0
4534,75,Self-emp-inc,12th,Married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,11,El-Salvador,<=50K,Rent,4,9684,yes,Student,65,30114,0
4535,79,Private,Preschool,Never-married,Transport-moving,Unmarried,White,Female,51584,0,11,United-States,<=50K,Own,2,0,no,Self-employed,87,53472,1662
4536,69,Private,12th,Wid.,Prof-specialty,Unmarried,White,Female,0,0,47,United-States,>50K,Rent,5,9583,N,Employed,56,10191,0
4537,79,Private,Doctorate,Div.,Prof-specialty,Unmarried,White,Female,0,0,43,United-States,27569,Rent,2,20296,yes,Retired,112,24416,835
4538,67,Private,Some-college,Married-civ-spouse,Armed-Forces,Not-in-family,White,Male,0,0,20,Mexico,75209,Own,5,30136,yes,Student,61,17074,0
4539,28,State-gov,HS-grad,Married-civ-spouse,Tech-support,Wife,White,Male,0,0,1,United-States,<=50K,Own,2,0,No,Employed,66,30416,0
4540,57,Private,11th,Single,Exec-managerial,Husband,White,Male,0,0,21,United-States,32699,Rent,5,7703,N,Student,46,38549,428
4541,60,Private,Assoc-acdm,Never-married,Exec-managerial,Own-child,White,Male,0,0,14,United-States,<=50K,Mortgage,4,4926,No,Employed,105,37811,0
4542,27,Private,12th,D,Protective-serv,Husband,White,Male,0,0,41,United-States,36560,Rent,4,6095,no,Self-employed,85,26551,0
4543,59,Self-emp-inc,1st-4th,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,4,United-States,23259,Rent,1,0,Yes,Self-employed,2,16219,2764
4544,99,Local-gov,5th-6th,Married-civ-spouse,Craft-repair,Own-child,White,Female,0,0,34,United-States,>50K,Own,1,7986,N,Employed,105,38669,1017
4545,24,Private,Masters,Never-married,Priv-house-serv,Husband,Black,Male,0,0,26,United-States,<=50K,Rent,1,0,no,Unemployed,70,11335,0
4546,78,Private,Doctorate,S,Adm-clerical,Husband,White,Male,0,0,42,United-States,>50K,Rent,1,4563,Y,Student,24,2217,0
4547,55,Private,Doctorate,Never-married,Sales,Unmarried,White,Female,76562,0,16,United-States,<=50K,Rent,6,64482,Yes,Self-employed,3,39460,0
4548,24,Private,10th,Never-married,Other-service,Wife,White,Female,79849,0,41,United-States,<=50K,Rent,2,3291,Y,Retired,52,35649,2909
4549,80,Private,12th,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,49,United-States,<=50K,Rent,7,0,no,Retired,23,50637,0
4550,46,Private,1st-4th,Never-married,Armed-Forces,Wife,Black,Female,0,0,41,United-States,<=50K,Rent,5,5092,Y,Student,94,36471,992
4551,66,Self-emp-not-inc,5th-6th,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,9,United-States,<=50K,Rent,7,0,No,Employed,61,43004,0
4552,30,Local-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Male,0,0,4,United-States,22721,Rent,7,2175,no,Employed,106,17204,2281
4553,29,Private,Assoc-acdm,Married-civ-spouse,Farming-fishing,Own-child,White,Female,0,2848,40,United-States,50196,Own,2,9149,No,Retired,0,35151,0
4554,89,Private,5th-6th,S,Adm-clerical,Unmarried,White,Male,0,0,52,United-States,21129,Own,6,0,No,Student,71,41619,3435
4555,31,Federal-gov,Doctorate,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,0,0,47,United-States,159015,Mortgage,3,0,no,Self-employed,81,19822,0
4556,75,Private,5th-6th,Married,Farming-fishing,Own-child,White,Male,0,0,23,United-States,<=50K,Own,6,0,yes,Retired,25,34320,2284
4557,28,Private,10th,Married-civ-spouse,Protective-serv,Other-relative,White,Female,0,0,53,United-States,>50K,Mortgage,6,0,N,Self-employed,31,10666,0
4558,70,Federal-gov,12th,Widowed,Machine-op-inspct,Not-in-family,White,Male,0,0,2,United-States,18433,Rent,1,5318,No,Student,34,20477,0
4559,76,State-gov,Preschool,Never-married,Farming-fishing,Own-child,White,Male,0,0,38,United-States,17786,Mortgage,4,0,Y,Unemployed,4,30519,3489
4560,44,Private,Assoc-acdm,Never-married,Armed-Forces,Not-in-family,White,Male,0,0,53,United-States,54107,Other,5,12266,no,Self-employed,53,10625,1280
