shipment_id,order_id,origin_city,origin_state,dest_city,dest_state,carrier,ship_date,delivery_date,delivery_days,weight_kg,length_cm,width_cm,height_cm,shipping_cost_usd,delivery_status,tracking_number,priority,insurance_value,damage_reported
SHP-53710,ORD-45049,Riverside,MI,Lowell,MA,Amazon Logistics,2023-02-16,2023-02-24,8,44.32,145.1,99.0,56.4,85.28,Delivered,1Z3BYHSMVJ4EJN2CCB,Overnight,1206.85,No
SHP-53711,ORD-24278,Springfield,NJ,Chicago,IL,UPS,2023-03-11,2023-03-22,11,114.06,63.3,99.2,7.7,138.97,Delayed,1Z8VYVHW5UIQ3TV9YR,Standard,4019.54,No
SHP-53712,ORD-21334,Akron,OH,Syracuse,NY,USPS,2024-07-03,2024-07-05,2,104.75,136.7,67.3,34.1,87.09,Delayed,1ZQ4VOXEFWM89KLPNC,Overnight,916.81,No
SHP-53713,ORD-53386,Worcester,MA,Macon,GA,UPS,2025-05-05,2025-05-11,6,59.76,182.5,14.6,77.5,124.4,Delayed,1ZGXX2XF4G9BZWFB8H,Overnight,3247.7,No
SHP-53714,ORD-48059,Charlotte,NC,Atlanta,GA,XPO Logistics,2023-11-16,2023-11-26,10,101.88,109.1,89.7,19.7,297.27,Delivered,1Z5JGJXJNON4AQSV0T,Overnight,4422.74,No
SHP-53715,ORD-45133,Jacksonville,FL,Buffalo,NY,UPS,2024-12-04,2024-12-06,2,64.78,162.8,74.8,44.7,170.35,Delivered,1ZGQW4NIY9UIPM1M04,Overnight,1341.76,No
SHP-53716,ORD-49263,Springfield,AZ,NJ City,NJ,OnTrac,2025-09-14,2025-09-15,1,127.07,130.2,52.6,22.6,258.26,Delayed,1ZUFEYHUZHTSVZG0LL,Standard,3380.6,Yes
SHP-53717,ORD-30502,Rochester,NY,Fairview,AZ,UPS,2023-02-14,2023-02-17,3,25.96,78.7,90.6,26.5,84.65,Delivered,1ZR6CVD7UABIN77LGY,Overnight,3780.4,No
SHP-53718,ORD-49324,Riverside,NJ,Cambridge,MA,Amazon Logistics,2025-01-04,2025-01-14,10,96.13,165.8,41.8,49.4,285.06,Out for Delivery,1ZM9DHRVYL2SBI4EL4,Express,1707.51,Yes
SHP-53719,ORD-26504,Jacksonville,FL,Fort Worth,TX,Old Dominion,2025-09-13,2025-09-20,7,134.4,101.8,33.1,23.6,193.02,Delivered,1ZXPM2BIAPUJ6RC771,Overnight,2163.65,Yes
SHP-53720,ORD-20418,Springfield,NJ,Rockford,IL,USPS,2023-02-11,2023-02-24,13,111.34,149.3,27.2,5.0,87.41,Delivered,1Z4FGXZZPO149E6H7D,Standard,2872.2,Yes
SHP-53721,ORD-24481,Syracuse,NY,San Jose,CA,FedEx,2025-09-18,2025-09-23,5,76.95,56.7,56.3,78.0,181.38,Returned,1ZWM5VJ9HIIG5DSAXY,Express,3140.68,No
SHP-53722,ORD-28368,Spokane,WA,Durham,NC,XPO Logistics,2025-02-14,2025-02-27,13,120.2,113.1,72.7,18.1,72.99,In Transit,1ZXIDHUYNQ3TBDPKAS,Overnight,341.84,No
SHP-53723,ORD-21993,Peoria,IL,Wilmington,NC,Old Dominion,2025-03-17,2025-03-26,9,99.31,71.0,81.7,67.8,168.65,Delivered,1Z47GDILL1KFRW8TW0,Economy,3658.19,Yes
SHP-53724,ORD-35811,Greensboro,NC,Rochester,NY,DHL,2022-05-01,2022-05-09,8,127.63,126.2,84.4,30.8,227.91,Delivered,1Z71CGA4UCHQ3EFMR4,Standard,581.87,No
SHP-53725,ORD-17175,Jacksonville,FL,Madison,VA,USPS,2024-09-05,2024-09-15,10,65.53,120.4,34.6,51.8,85.7,Out for Delivery,1ZQXLH921YLDRVO3QV,Overnight,1145.69,No
SHP-53726,ORD-12780,Fairview,NJ,Boston,MA,UPS,2024-11-16,2024-11-23,7,128.28,128.9,81.0,68.0,189.01,In Transit,1ZNQ3MLTF9XL2E0Y3S,Economy,2729.24,No
SHP-53727,ORD-48351,Allentown,PA,Houston,TX,XPO Logistics,2023-08-31,2023-09-10,10,131.4,56.4,38.2,8.0,299.94,Delivered,1ZWOR5X113L87JPHLA,Economy,421.14,Yes
SHP-53728,ORD-57612,Philadelphia,PA,Wilmington,NC,OnTrac,2022-07-17,2022-07-24,7,31.55,136.1,69.5,62.4,30.54,Delivered,1Z6VOK7QZ7S1E2QYFS,Economy,1575.24,No
SHP-53729,ORD-24479,Madison,NJ,Springfield,MA,UPS,2022-01-24,2022-01-31,7,40.22,148.7,44.2,61.0,109.37,Delivered,1ZWG2F2P0EMWMKH04H,Express,2434.47,No
SHP-53730,ORD-56372,Akron,OH,Springfield,MA,FedEx,2025-07-13,2025-07-15,2,67.81,132.5,54.0,75.9,188.35,Delayed,1ZCNTVPR3DWZKBLUQC,Express,4284.89,No
SHP-53731,ORD-10680,Savannah,GA,NJ City,NJ,XPO Logistics,2024-10-30,2024-11-12,13,7.69,31.5,70.4,35.0,25.98,In Transit,1ZJ9WQBSCGK59PDJVG,Express,3455.7,No
SHP-53732,ORD-14087,Riverside,NJ,MI City,MI,USPS,2024-05-10,2024-05-13,3,113.62,147.9,72.9,37.3,151.88,Delayed,1ZCLCZ4BW4860OZ843,Economy,2538.72,Yes
SHP-53733,ORD-43901,Cincinnati,OH,Riverside,VA,UPS,2022-09-10,2022-09-15,5,90.94,190.2,71.4,44.1,59.72,Returned,1Z8PT23JAVNR5TNS8T,Overnight,39.48,No
SHP-53734,ORD-23139,Springfield,AZ,Vancouver,WA,XPO Logistics,2023-10-11,2023-10-20,9,20.14,113.6,29.2,51.0,55.18,Delayed,1ZEZUAACPAIUMPFO1S,Economy,2.67,No
SHP-53735,ORD-11780,Spokane,WA,Allentown,PA,XPO Logistics,2022-04-19,2022-04-23,4,101.05,7.4,91.9,42.6,77.79,Delivered,1ZDNZYDTNCGDTERFOF,Overnight,1471.36,No
SHP-53736,ORD-59223,Columbus,OH,Reading,PA,XPO Logistics,2022-07-05,2022-07-13,8,1.67,104.0,28.5,53.8,14.72,Delivered,1Z0S9YMDETZGSUWO8Q,Standard,1850.37,No
SHP-53737,ORD-39913,Pittsburgh,PA,Riverside,VA,DHL,2024-06-23,2024-06-28,5,39.63,139.6,82.1,42.2,78.72,Returned,1Z8EWGID332Y6OWG20,Express,2078.65,No
SHP-53738,ORD-41711,Springfield,AZ,Rochester,NY,UPS,2024-07-05,2024-07-09,4,144.76,109.5,36.5,22.8,245.24,Out for Delivery,1ZD0UXKPJFBY4P3ZRB,Standard,4161.78,No
SHP-53739,ORD-26854,Reading,PA,Rochester,NY,UPS,2022-09-28,2022-10-05,7,26.93,134.7,10.3,67.3,52.04,Out for Delivery,1ZZZA6GZTNWKUHUZWX,Express,1530.65,No
SHP-53740,ORD-35014,Fort Worth,TX,Fairview,AZ,FedEx,2023-07-16,2023-07-20,4,129.15,197.9,84.0,52.6,150.98,Delivered,1Z090AXRS1EGIHFFG7,Economy,691.83,No
SHP-53741,ORD-46998,Dallas,TX,Naperville,IL,UPS,2024-02-19,2024-02-25,6,35.11,50.8,48.3,10.8,101.08,Delivered,1ZLNIWM8PT2PNK8CFY,Overnight,2028.06,Yes
SHP-53742,ORD-35290,Charlotte,NC,San Diego,CA,Old Dominion,2024-02-12,2024-02-14,2,38.2,155.8,78.4,69.4,44.04,Out for Delivery,1ZMOU0PFL3YW49AF6F,Standard,3407.53,Yes
SHP-53743,ORD-59491,Riverside,MI,Spokane,WA,USPS,2023-11-12,2023-11-24,12,9.46,12.4,13.2,24.8,15.45,Delayed,1Z6KHKH0RYK3T46X35,Standard,2010.5,Yes
SHP-53744,ORD-54275,Fort Worth,TX,Spokane,WA,Amazon Logistics,2025-10-27,2025-11-06,10,11.73,16.2,6.8,15.7,18.84,Delivered,1Z6Q873PDD81RR6XNG,Express,526.15,No
SHP-53745,ORD-51058,Durham,NC,Madison,VA,DHL,2025-01-29,2025-02-10,12,45.37,172.0,81.9,56.0,139.82,Delayed,1Z6UOFSYLSCFP9DAK7,Standard,3908.53,No
SHP-53746,ORD-14688,Austin,TX,Athens,GA,Old Dominion,2023-07-07,2023-07-09,2,146.16,82.9,32.2,46.8,203.74,Delivered,1ZPPSFI73VZ4FYXO4W,Overnight,1637.23,No
SHP-53747,ORD-28621,Miami,FL,AZ City,AZ,Old Dominion,2025-03-10,2025-03-24,14,112.59,147.1,11.1,50.3,306.59,Delivered,1ZQJYSJR94LFM18ZD1,Overnight,3961.73,No
SHP-53748,ORD-57160,VA City,VA,Akron,OH,XPO Logistics,2024-09-25,2024-10-02,7,94.8,101.0,32.7,24.9,208.73,Out for Delivery,1Z4QK3MPEMCI9FBHCT,Overnight,3996.33,No
SHP-53749,ORD-53857,VA City,VA,Seattle,WA,FedEx,2025-11-16,2025-11-23,7,55.45,127.7,83.0,35.7,114.22,In Transit,1Z3QQ6GMORY59I2DKD,Express,717.42,No
SHP-53750,ORD-31845,Boston,MA,Riverside,MI,XPO Logistics,2022-12-26,2023-01-07,12,136.72,70.9,72.1,50.9,106.38,Delivered,1ZMAH65YYKYF47H0H7,Standard,249.81,No
SHP-53751,ORD-23397,Los Angeles,CA,MI City,MI,Amazon Logistics,2023-12-19,2023-12-20,1,42.01,94.1,21.3,79.4,40.27,Delivered,1ZIY17PUU5L2J2IUIP,Standard,1523.26,No
SHP-53752,ORD-38913,Naperville,IL,Springfield,IL,FedEx,2022-03-27,2022-04-03,7,68.15,32.3,38.6,77.4,192.42,Out for Delivery,1Z0OE0SWNH80XTDYVD,Express,587.63,No
SHP-53753,ORD-28046,Austin,TX,Seattle,WA,Amazon Logistics,2025-09-05,2025-09-11,6,109.73,195.7,15.2,79.0,141.52,Delivered,1ZI0A6O2CFLAYXIQSL,Economy,4126.19,No
SHP-53754,ORD-51215,Fort Worth,TX,Dallas,TX,XPO Logistics,2024-11-29,2024-12-04,5,123.06,115.4,94.8,77.2,220.79,Delivered,1Z7HGGZP1875E3UXC3,Standard,2697.11,Yes
SHP-53755,ORD-10796,Madison,NJ,Los Angeles,CA,DHL,2022-06-25,2022-06-26,1,11.07,115.0,71.3,79.0,34.07,Delivered,1ZN9O7V2NU6G15N0D3,Overnight,367.51,No
SHP-53756,ORD-45455,Riverside,NJ,San Diego,CA,UPS,2022-05-20,2022-05-28,8,33.35,147.0,49.8,43.9,80.44,Delivered,1ZPCV47EB7MUKX7GS2,Overnight,3519.32,No
SHP-53757,ORD-28260,Peoria,IL,Orlando,FL,Old Dominion,2024-06-18,2024-06-26,8,66.29,178.9,65.0,32.3,161.3,Delivered,1ZPQNG3P3U2SPEIX7U,Economy,2743.83,No
SHP-53758,ORD-59101,Albany,NY,Spokane,WA,USPS,2025-02-20,2025-03-06,14,34.32,160.1,63.0,5.0,75.89,Returned,1Z5YM4R39W5I4ZKJU4,Economy,4730.39,Yes
SHP-53759,ORD-53292,Fairview,VA,Savannah,GA,OnTrac,2023-06-23,2023-07-05,12,74.35,8.8,71.1,43.6,92.77,Delivered,1ZFO6M1OPTQLYK7K90,Express,3683.07,No
SHP-53760,ORD-43939,Augusta,GA,Albany,NY,UPS,2023-06-24,2023-06-28,4,80.1,6.0,40.1,71.7,45.82,Delivered,1ZF1U6GFXOX474D5DY,Standard,3955.12,No
SHP-53761,ORD-51428,Springfield,MI,Boston,MA,USPS,2022-12-01,2022-12-15,14,22.4,169.5,33.7,38.9,38.42,Delayed,1Z8NA7DVT4Z3NNOEXE,Economy,3338.23,No
SHP-53762,ORD-55640,Reading,PA,Austin,TX,OnTrac,2025-06-23,2025-06-30,7,10.65,74.9,23.3,71.9,28.0,Out for Delivery,1ZY1T9ZJT66K5HRSA1,Overnight,1272.27,No
SHP-53763,ORD-43610,Miami,FL,Reading,PA,DHL,2022-02-09,2022-02-13,4,140.58,37.6,66.3,60.1,417.39,Delivered,1ZGKFCYC51DYODGK7R,Standard,3748.49,No
SHP-53764,ORD-39224,Fort Worth,TX,Sacramento,CA,Amazon Logistics,2022-05-03,2022-05-11,8,43.8,106.9,77.5,21.6,132.97,Delivered,1ZU9JXVORU3T8XLVE7,Overnight,4218.06,No
SHP-53765,ORD-54258,Riverside,AZ,Fort Worth,TX,OnTrac,2025-09-02,2025-09-03,1,113.71,149.1,36.4,13.8,260.08,In Transit,1ZGIVG1C39V9BYY0LP,Overnight,1924.57,No
SHP-53766,ORD-59338,Rochester,NY,Pittsburgh,PA,FedEx,2025-09-29,2025-09-30,1,144.12,44.3,31.5,20.0,143.29,Delivered,1ZVI1QG1GET9RPXI96,Standard,2179.36,Yes
SHP-53767,ORD-18890,Wilmington,NC,Fairview,VA,UPS,2022-05-07,2022-05-16,9,75.78,18.5,54.0,59.3,70.4,Delivered,1Z0V6DJCBU61ZY45UE,Overnight,4040.32,No
SHP-53768,ORD-18816,Fairview,AZ,Charlotte,NC,DHL,2025-07-23,2025-07-28,5,33.82,198.8,55.6,12.0,37.64,In Transit,1ZA1CO49G494C7GMLL,Standard,2011.41,No
SHP-53769,ORD-15648,Fairview,AZ,Springfield,IL,XPO Logistics,2025-08-17,2025-08-29,12,101.57,167.8,23.2,17.1,249.83,In Transit,1Z49G77UP8PN02XB85,Overnight,1402.18,No
SHP-53770,ORD-38343,AZ City,AZ,Rockford,IL,Old Dominion,2023-10-15,2023-10-16,1,64.49,110.6,12.1,75.0,103.54,Delayed,1ZLQP3OXTX17X8RG8V,Overnight,4573.47,No
SHP-53771,ORD-54224,Riverside,NJ,Riverside,VA,Old Dominion,2022-10-28,2022-11-01,4,13.74,28.8,58.2,59.4,21.53,Delivered,1Z25CP55O993UGAMX9,Standard,1268.67,No
SHP-53772,ORD-41319,Fairview,NJ,Akron,OH,OnTrac,2025-07-20,2025-07-22,2,92.21,55.8,33.3,59.0,229.61,Delayed,1ZJC1JTUXORPKA6MQN,Economy,3413.83,No
SHP-53773,ORD-56988,Springfield,VA,Springfield,VA,DHL,2023-08-14,2023-08-19,5,31.19,156.4,73.2,69.5,98.33,In Transit,1Z67I7ETCHOG1KLBCJ,Standard,4811.85,No
SHP-53774,ORD-52065,Vancouver,WA,Springfield,IL,USPS,2022-02-14,2022-02-16,2,7.45,146.4,10.6,15.6,9.3,Delayed,1Z1ECNYV27N69G9VCB,Express,1193.35,Yes
SHP-53775,ORD-51926,Syracuse,NY,Sacramento,CA,UPS,2022-09-15,2022-09-22,7,41.39,36.7,26.1,69.9,79.23,Delivered,1ZORIJGK81RR5HQ7HB,Express,517.77,No
SHP-53776,ORD-12242,Madison,AZ,Sacramento,CA,USPS,2023-10-29,2023-11-04,6,56.79,43.8,31.5,63.3,112.02,Delivered,1Z2P075GMFHP5QEUJ0,Economy,3512.12,No
SHP-53777,ORD-17511,NJ City,NJ,San Antonio,TX,OnTrac,2023-04-02,2023-04-14,12,86.39,149.6,96.2,46.2,147.55,Delayed,1ZK96RI8NBW0DVEH2J,Overnight,4546.61,No
SHP-53778,ORD-34471,Madison,VA,San Jose,CA,Amazon Logistics,2022-10-01,2022-10-13,12,20.03,162.8,15.9,72.1,67.81,Delivered,1ZUXT0RG6SG3K7Y7Q8,Overnight,4881.03,No
SHP-53779,ORD-58406,Miami,FL,Miami,FL,Old Dominion,2022-06-25,2022-06-29,4,143.5,99.8,27.1,38.0,295.94,Delivered,1ZV5ZZ09CJV6GVYYH3,Overnight,1258.0,No
SHP-53780,ORD-24022,Cincinnati,OH,Rockford,IL,FedEx,2024-03-31,2024-04-06,6,101.07,61.3,32.5,8.8,118.01,Delivered,1ZKESVA13E9SIR29CU,Express,4592.77,No
SHP-53781,ORD-57285,Syracuse,NY,Charlotte,NC,DHL,2023-08-19,2023-08-25,6,15.47,91.5,72.6,78.9,26.08,Delivered,1ZFF7COPKOEW3RAI84,Express,1873.8,No
SHP-53782,ORD-20390,Allentown,PA,Rochester,NY,DHL,2023-11-14,2023-11-18,4,29.48,169.1,98.5,34.7,38.74,Delivered,1ZA6WGS0HQA2KNV8SM,Overnight,3071.01,No
SHP-53783,ORD-28827,Riverside,VA,Fairview,MI,Amazon Logistics,2023-10-22,2023-10-28,6,21.66,174.8,89.1,72.5,23.31,Delayed,1Z604K13LOHUXM8DB4,Express,490.68,No
SHP-53784,ORD-25315,Fairview,VA,Riverside,MI,XPO Logistics,2024-04-09,2024-04-19,10,66.41,16.1,21.4,52.9,117.15,Delivered,1ZHFL50Z5OMUFM8F3S,Overnight,1482.15,No
SHP-53785,ORD-35477,Fairview,AZ,Bellevue,WA,OnTrac,2024-12-22,2024-12-23,1,20.02,185.5,25.6,27.5,50.24,Delivered,1ZEOHK4KJIJCHSI0FO,Standard,3125.82,No
SHP-53786,ORD-54187,New York,NY,San Jose,CA,DHL,2022-07-19,2022-07-27,8,117.24,46.6,23.4,7.6,229.64,Out for Delivery,1ZOOZ7V9QKQOE0U7RV,Overnight,1554.39,No
SHP-53787,ORD-32957,Charlotte,NC,Toledo,OH,USPS,2025-05-10,2025-05-18,8,95.17,67.2,34.8,12.5,201.95,In Transit,1ZYIKRF4T9D0D4OZB9,Express,3608.51,No
SHP-53788,ORD-38138,Vancouver,WA,Madison,NJ,Old Dominion,2022-11-24,2022-11-25,1,128.96,42.3,37.7,64.6,230.43,Delayed,1ZXREFUG4IRB4JHRQR,Express,4634.65,No
SHP-53789,ORD-56733,AZ City,AZ,Atlanta,GA,OnTrac,2024-05-31,2024-06-04,4,54.34,11.0,82.7,35.0,169.31,In Transit,1Z1X684N0M74819AC5,Economy,290.48,No
SHP-53790,ORD-52700,Madison,VA,Fort Worth,TX,USPS,2022-04-03,2022-04-12,9,35.74,35.7,18.4,27.7,95.72,Delivered,1ZKLM8EGV4B90ZXYLN,Express,4620.04,No
SHP-53791,ORD-49142,Fort Lauderdale,FL,Riverside,AZ,FedEx,2024-10-26,2024-11-09,14,58.98,144.3,54.9,73.6,154.11,Returned,1ZU86RF4ZQF3UNXXTG,Standard,3713.0,No
SHP-53792,ORD-58024,Syracuse,NY,Rockford,IL,FedEx,2024-08-18,2024-08-30,12,89.07,15.8,75.8,64.8,239.51,Delivered,1ZEGNNFDU8HFQEYAGG,Express,4927.56,Yes
SHP-53793,ORD-48747,Peoria,IL,Chicago,IL,Old Dominion,2025-03-27,2025-04-08,12,81.93,98.0,69.5,38.0,59.31,Delayed,1ZSEDWB9GLSXQBT11W,Express,1171.13,No
SHP-53794,ORD-53513,Pittsburgh,PA,Madison,AZ,XPO Logistics,2024-07-31,2024-08-04,4,67.57,107.7,51.6,64.1,205.05,Returned,1ZM943Y6UITGYQKHXI,Overnight,39.63,No
SHP-53795,ORD-10833,Akron,OH,Spokane,WA,OnTrac,2025-05-03,2025-05-04,1,129.75,191.8,80.1,40.1,360.08,Delivered,1ZPM5BTQAS8F9VY20R,Express,449.73,Yes
SHP-53796,ORD-20700,Bellevue,WA,Los Angeles,CA,DHL,2024-08-02,2024-08-11,9,112.63,109.6,19.3,52.1,316.27,Delivered,1ZVHLJC52J2OJEFEU8,Standard,1448.31,No
SHP-53797,ORD-49527,Tampa,FL,Buffalo,NY,UPS,2022-01-09,2022-01-23,14,84.4,41.4,24.1,13.1,247.86,Delivered,1Z01QNEVA9F43U9F6Y,Overnight,1613.09,No
SHP-53798,ORD-24680,Madison,NJ,San Antonio,TX,USPS,2022-06-29,2022-07-03,4,96.81,67.0,62.3,38.2,230.55,Out for Delivery,1ZYHLCW1ZCQKYQL5L9,Standard,3567.69,Yes
SHP-53799,ORD-16005,Augusta,GA,Savannah,GA,Amazon Logistics,2025-02-24,2025-03-05,9,45.36,52.6,33.8,22.9,97.93,Delivered,1ZH2N0ZTAVHEZ4BP0Z,Economy,3647.97,No
SHP-53800,ORD-51622,VA City,VA,Philadelphia,PA,UPS,2024-09-10,2024-09-12,2,5.16,157.3,82.5,74.3,14.71,Delivered,1Z5WKTOHI8IUFQ507O,Standard,3358.98,Yes
SHP-53801,ORD-42651,San Francisco,CA,Cleveland,OH,Old Dominion,2024-09-19,2024-10-01,12,98.02,111.4,14.6,76.0,80.05,Out for Delivery,1ZRKSGWZ2OAWGBJQEQ,Express,4597.9,No
SHP-53802,ORD-26594,New York,NY,Springfield,VA,FedEx,2022-05-18,2022-06-01,14,133.5,103.9,8.6,10.0,372.86,Delivered,1Z0C9KM0QGBZXQ571X,Overnight,505.31,No
SHP-53803,ORD-39402,Dallas,TX,San Antonio,TX,OnTrac,2024-08-17,2024-08-30,13,133.54,19.8,83.3,47.0,117.97,Returned,1ZAH68SEJ28RWQBJAS,Standard,288.24,No
SHP-53804,ORD-29089,Boston,MA,Akron,OH,UPS,2024-02-08,2024-02-18,10,90.92,84.6,31.9,22.4,66.55,Out for Delivery,1ZYK0V2UU5IGMJQPWL,Standard,98.27,No
SHP-53805,ORD-28920,Miami,FL,Naperville,IL,DHL,2023-03-24,2023-03-29,5,15.57,104.3,25.0,78.1,50.25,Delivered,1Z7PME7260LOAGS3AB,Standard,1109.44,Yes
SHP-53806,ORD-20662,Madison,AZ,Jacksonville,FL,Amazon Logistics,2023-02-02,2023-02-15,13,51.58,184.1,94.4,41.6,59.52,Returned,1ZGS9CG8IAZG2AWUIM,Overnight,3038.82,Yes
SHP-53807,ORD-10035,Orlando,FL,San Jose,CA,Old Dominion,2022-03-21,2022-04-04,14,117.73,179.1,31.4,49.6,309.86,Delivered,1Z48M0KFQ0SHHP2SYR,Express,838.88,No
SHP-53808,ORD-15518,Savannah,GA,Cincinnati,OH,Amazon Logistics,2023-08-01,2023-08-07,6,111.44,177.9,63.3,29.5,151.91,Delivered,1Z7M1QTXGSYYS1Z3GW,Standard,1705.68,Yes
SHP-53809,ORD-32245,Worcester,MA,Chicago,IL,DHL,2023-04-02,2023-04-03,1,24.81,58.3,89.0,71.4,65.35,Delivered,1ZZHWNI2NSZGMJ7B8W,Economy,42.03,No
SHP-53810,ORD-49158,San Diego,CA,Lowell,MA,XPO Logistics,2023-07-06,2023-07-18,12,106.77,108.4,32.3,33.9,71.95,Delivered,1Z47YCNOETYX3CWL9E,Express,4818.19,No
SHP-53811,ORD-44140,Rochester,NY,Spokane,WA,OnTrac,2025-09-06,2025-09-15,9,25.93,152.4,74.0,64.9,84.52,Delivered,1ZUF5DFM0RJIV6XLB5,Overnight,1873.04,Yes
SHP-53812,ORD-17427,Vancouver,WA,Savannah,GA,Old Dominion,2023-03-02,2023-03-15,13,84.64,173.3,64.9,17.9,219.78,Delivered,1ZNV7E210IBVBARJO7,Express,827.96,No
SHP-53813,ORD-27319,Rockford,IL,Tampa,FL,USPS,2023-06-08,2023-06-14,6,122.76,43.6,60.0,72.4,310.67,Delivered,1Z4I85HB3RD2UA6ALS,Economy,4741.75,No
SHP-53814,ORD-56815,Riverside,NJ,Philadelphia,PA,Amazon Logistics,2022-08-05,2022-08-08,3,17.17,151.4,21.6,53.9,47.98,Out for Delivery,1ZJTTO5VQHUQHCZ01U,Express,4005.15,No
SHP-53815,ORD-49382,MI City,MI,Cleveland,OH,Amazon Logistics,2022-08-24,2022-08-29,5,139.69,179.1,90.5,60.7,377.5,In Transit,1Z1J9F47QWVE0BIMG0,Economy,3941.53,No
SHP-53816,ORD-46062,Durham,NC,Toledo,OH,OnTrac,2023-12-15,2023-12-29,14,45.59,97.4,5.1,11.7,37.68,Out for Delivery,1Z0JRMT82ZC4HV18WW,Economy,1212.88,No
SHP-53817,ORD-10427,Springfield,MI,Madison,MI,DHL,2022-11-06,2022-11-19,13,27.52,132.9,71.3,73.5,52.09,In Transit,1ZAKFUP1G7WY5OC2XL,Economy,915.29,Yes
SHP-53818,ORD-48163,Peoria,IL,Pittsburgh,PA,FedEx,2022-01-04,2022-01-17,13,60.23,33.2,59.4,40.7,174.29,Delayed,1ZW4UXLTP1J094EQ5R,Express,4297.89,No
SHP-53819,ORD-16666,Toledo,OH,Cleveland,OH,USPS,2022-02-17,2022-02-20,3,108.71,59.0,79.1,60.2,249.31,Delivered,1ZJKVUK39VDOFSYEGL,Express,4784.7,No
SHP-53820,ORD-29057,San Diego,CA,Raleigh,NC,UPS,2023-06-09,2023-06-17,8,21.73,7.4,81.4,15.4,27.71,Returned,1Z7JYSP04ILLZT8F20,Economy,2061.73,Yes
SHP-53821,ORD-56287,Houston,TX,Atlanta,GA,Amazon Logistics,2025-02-09,2025-02-11,2,69.88,40.0,67.2,62.8,69.22,Delayed,1Z0P2TJOKB9NW7XZW2,Standard,3992.1,No
SHP-53822,ORD-54312,Fairview,VA,Los Angeles,CA,Amazon Logistics,2022-06-20,2022-07-04,14,56.0,91.8,36.7,75.8,47.55,Delivered,1ZBT7XFOPPBAGT3O5F,Overnight,3468.96,Yes
SHP-53823,ORD-49880,San Jose,CA,Pittsburgh,PA,Amazon Logistics,2023-09-10,2023-09-16,6,68.47,70.3,86.6,78.4,129.79,Delivered,1Z6FVWH8X6Y3KD3VJK,Overnight,1409.77,No
SHP-53824,ORD-31826,Springfield,VA,Philadelphia,PA,Old Dominion,2025-06-30,2025-07-06,6,5.63,8.3,12.9,77.0,11.38,Delivered,1ZWPHWOL4ZQETTR7LT,Express,1206.88,No
SHP-53825,ORD-22069,Tampa,FL,Boston,MA,DHL,2025-05-02,2025-05-06,4,9.87,108.1,8.2,15.4,32.16,Out for Delivery,1ZGQZH5Y50FDC5EP1Y,Economy,3247.14,No
SHP-53826,ORD-39896,Vancouver,WA,San Diego,CA,DHL,2023-06-13,2023-06-25,12,35.35,54.4,26.9,74.8,44.0,Delivered,1ZG2F1RLN1QQBUUCJ5,Overnight,4224.09,No
SHP-53827,ORD-59610,Sacramento,CA,Fairview,MI,OnTrac,2023-06-23,2023-06-27,4,53.95,156.6,9.3,22.3,144.7,Delayed,1Z83J8ULKFOJ8YRWWR,Standard,181.22,No
SHP-53828,ORD-32239,Erie,PA,Greensboro,NC,XPO Logistics,2024-06-26,2024-07-03,7,39.1,115.9,8.7,51.9,110.22,Delivered,1ZJYEWY5WTIUK4GEK8,Overnight,2232.19,Yes
SHP-53829,ORD-41198,Springfield,MI,Syracuse,NY,Amazon Logistics,2025-11-28,2025-12-11,13,122.81,45.8,40.8,45.8,94.99,Delivered,1Z0FBRNS8HH4QH28EH,Standard,105.0,No
SHP-53830,ORD-58372,Madison,NJ,Sacramento,CA,USPS,2023-05-03,2023-05-06,3,7.44,64.9,80.4,22.4,26.26,Delivered,1Z2ZS46ISG7G9JX3Z9,Overnight,2355.88,No
SHP-53831,ORD-19013,Naperville,IL,Augusta,GA,FedEx,2022-04-03,2022-04-13,10,83.43,113.1,17.0,11.9,65.44,Delivered,1Z9DRNF6ANR69HUAYZ,Standard,1519.69,No
SHP-53832,ORD-35340,Cincinnati,OH,Springfield,MA,XPO Logistics,2024-03-03,2024-03-10,7,71.89,170.8,47.2,41.2,92.07,Delivered,1ZZ80MQX3OFXCEXW97,Express,845.48,No
SHP-53833,ORD-41534,AZ City,AZ,Fairview,VA,OnTrac,2024-07-18,2024-07-19,1,102.88,177.7,17.9,24.3,105.1,Delivered,1Z7ONK9DW6VGONPYMX,Overnight,2977.41,No
SHP-53834,ORD-10663,Riverside,MI,MI City,MI,Old Dominion,2022-05-05,2022-05-17,12,127.14,175.9,69.5,79.3,327.15,Returned,1Z0T7LCOZHOAPZTGTQ,Economy,3943.76,No
SHP-53835,ORD-43448,San Francisco,CA,Greensboro,NC,OnTrac,2023-06-22,2023-06-23,1,73.35,166.7,73.8,39.6,154.48,Delayed,1Z6N9O2LB2J5L30TLM,Economy,2102.61,No
SHP-53836,ORD-37623,Naperville,IL,Vancouver,WA,UPS,2025-08-01,2025-08-02,1,86.89,154.5,64.0,15.7,183.15,Out for Delivery,1ZJQIOJR1J921GAY93,Standard,2499.32,No
SHP-53837,ORD-36116,AZ City,AZ,Jacksonville,FL,FedEx,2024-03-08,2024-03-11,3,135.63,94.7,65.0,33.2,321.57,Returned,1Z8SE9QLN5JAHPEQOZ,Standard,1500.3,No
