company_id,company_name,plan,mrr_usd,usage_events,account_age_days,region,industry,contract_months,signup_date,churn_date,churned,nps_score,support_tickets,last_login_date,seats
CO-7444,Zenith Solutions,Enterprise,1958.47,29225,1958,Europe,Technology,6,2020-08-21,2021-03-17,True,33,10,2023-01-12,66
CO-7445,Wave Corp,Professional,471.93,46647,1170,Europe,Healthcare,12,2022-10-18,,False,18,37,2022-11-27,56
CO-7446,Zenith Systems,Professional,339.0,44856,2016,Middle East,Media,12,2020-06-24,2021-07-09,True,-11,13,2022-10-02,224
CO-7447,Wave Systems,Starter,30.64,23415,724,Latin America,Healthcare,12,2024-01-07,,False,-88,41,2024-02-05,239
CO-7448,Forge Corp,Professional,453.32,49713,1189,Latin America,Finance,3,2022-09-29,2023-09-09,True,51,46,2025-06-19,162
CO-7449,Forge AI,Professional,362.19,44839,1580,Middle East,Consulting,6,2021-09-03,,False,-86,21,2025-03-09,56
CO-7450,Spark Digital,Professional,252.75,44379,1084,Latin America,Media,12,2023-01-12,,False,-59,34,2024-03-20,388
CO-7451,Wave Solutions,Enterprise,2996.69,25869,2001,Europe,Media,12,2020-07-09,,False,-78,27,2023-08-26,275
CO-7452,Pulse Digital,Professional,492.55,2118,1610,North America,Manufacturing,6,2021-08-04,,False,-66,14,2022-09-14,112
CO-7453,Vertex Cloud,Enterprise,2194.06,30172,1290,Middle East,Government,1,2022-06-20,,False,-13,14,2024-06-11,209
CO-7454,Forge Digital,Professional,169.31,29805,890,Europe,Technology,6,2023-07-25,,False,-53,10,2025-12-27,38
CO-7455,Spark Solutions,Professional,466.32,47331,830,Europe,Government,12,2023-09-23,,False,45,50,2025-08-21,174
CO-7456,Wave Cloud,Starter,85.29,594,1630,Asia Pacific,Education,3,2021-07-15,,False,-67,13,2023-10-10,360
CO-7457,Apex Solutions,Professional,347.28,29796,1848,Asia Pacific,Consulting,6,2020-12-09,,False,51,8,2025-06-14,4
CO-7458,Vertex AI,Starter,87.02,44417,755,Middle East,Healthcare,6,2023-12-07,,False,-82,44,2024-10-04,355
CO-7459,Zenith Cloud,Professional,438.06,46984,1719,Asia Pacific,Education,3,2021-04-17,,False,-79,31,2023-09-28,142
CO-7460,Spark AI,Professional,112.76,43231,824,Europe,Education,3,2023-09-29,,False,56,11,2025-07-01,351
CO-7461,Forge Corp,Professional,301.24,37447,257,Europe,Consulting,1,2025-04-18,,False,-56,29,2025-12-15,69
CO-7462,Apex Tech,Professional,332.49,6845,1684,Asia Pacific,Media,12,2021-05-22,,False,-44,42,2022-08-26,390
CO-7463,Apex AI,Professional,323.68,22306,294,North America,Technology,24,2025-03-12,,False,-74,34,2025-05-03,68
CO-7464,Spark Labs,Starter,35.07,4198,1108,Europe,Healthcare,12,2022-12-19,2024-01-18,True,50,37,2024-10-18,393
CO-7465,Apex Cloud,Free,0.0,39916,1358,Latin America,Manufacturing,6,2022-04-13,,False,-5,43,2024-10-20,202
CO-7466,Pulse Cloud,Professional,488.17,36063,836,Europe,Technology,3,2023-09-17,,False,-89,47,2025-05-22,234
CO-7467,Acme Inc,Free,0.0,18415,1900,Asia Pacific,Non-profit,24,2020-10-18,,False,45,16,2025-10-02,453
CO-7468,Wave Digital,Professional,367.23,28011,363,North America,Non-profit,3,2025-01-02,,False,99,21,2025-12-27,193
CO-7469,Nova Tech,Free,0.0,4369,615,North America,Education,12,2024-04-25,,False,-2,13,2024-10-04,236
CO-7470,Spark Digital,Enterprise,4279.84,45773,1989,Asia Pacific,Technology,6,2020-07-21,,False,-22,6,2022-08-28,208
CO-7471,Spark Inc,Enterprise,2290.6,12768,1163,Latin America,Non-profit,24,2022-10-25,,False,-91,5,2022-11-28,139
CO-7472,Apex Digital,Free,0.0,17506,1611,Middle East,Finance,3,2021-08-03,,False,-93,10,2023-11-09,230
CO-7473,Acme AI,Starter,43.47,7691,1180,Middle East,Government,24,2022-10-08,,False,49,25,2022-12-23,459
CO-7474,Pulse AI,Starter,78.25,8381,1219,North America,Manufacturing,12,2022-08-30,,False,-51,28,2023-07-06,418
CO-7475,Pulse Digital,Enterprise,4813.32,39573,426,North America,Manufacturing,24,2024-10-31,,False,7,7,2024-11-20,405
CO-7476,Nimbus Analytics,Enterprise,674.87,14502,882,Latin America,Technology,6,2023-08-02,,False,7,21,2025-11-02,336
CO-7477,Spark Digital,Starter,61.41,35354,1718,Middle East,Healthcare,12,2021-04-18,,False,-86,26,2023-12-15,251
CO-7478,Apex Corp,Enterprise,2000.49,19866,375,Latin America,Consulting,24,2024-12-21,,False,-45,35,2025-04-10,32
CO-7479,Nova AI,Professional,225.59,12032,248,Middle East,Government,3,2025-04-27,,False,13,29,2025-04-27,366
CO-7480,Pulse Labs,Enterprise,4357.36,40763,635,Europe,Consulting,12,2024-04-05,,False,94,24,2024-07-05,46
CO-7481,Spark Solutions,Starter,51.34,3605,451,Europe,Non-profit,6,2024-10-06,,False,-53,46,2025-02-26,175
CO-7482,Pulse Corp,Professional,379.05,1029,1324,Latin America,Non-profit,1,2022-05-17,,False,-42,10,2024-07-20,279
CO-7483,Wave Inc,Professional,490.7,12178,743,North America,Education,12,2023-12-19,,False,11,2,2025-02-15,143
CO-7484,Pulse AI,Starter,31.76,25635,664,Latin America,Retail,12,2024-03-07,,False,82,40,2024-12-06,267
CO-7485,Nova AI,Starter,89.5,7197,1052,Middle East,Government,3,2023-02-13,,False,65,0,2024-04-29,63
CO-7486,Apex Tech,Starter,56.98,49835,1704,Asia Pacific,Education,3,2021-05-02,,False,21,26,2025-11-10,221
CO-7487,Acme Digital,Starter,71.48,11280,1125,Europe,Consulting,12,2022-12-02,,False,-20,1,2025-06-10,348
CO-7488,Acme AI,Starter,65.42,47018,1099,Latin America,Media,3,2022-12-28,,False,-24,47,2025-04-16,46
CO-7489,Nova Digital,Starter,42.63,22853,1566,Asia Pacific,Manufacturing,12,2021-09-17,2022-10-16,True,-79,19,2023-03-14,365
CO-7490,Nova Labs,Professional,400.17,28573,1119,Middle East,Education,3,2022-12-08,,False,15,8,2024-04-12,83
CO-7491,Vertex Cloud,Professional,149.19,21208,1366,North America,Finance,6,2022-04-05,,False,95,5,2025-07-12,494
CO-7492,Forge Cloud,Starter,58.96,43109,726,Middle East,Finance,12,2024-01-05,,False,71,33,2025-08-20,81
CO-7493,Nimbus Cloud,Professional,313.7,8262,1475,North America,Media,3,2021-12-17,,False,-18,43,2025-05-08,312
CO-7494,Vertex Tech,Starter,47.79,3133,1092,North America,Education,3,2023-01-04,,False,70,13,2023-08-30,83
CO-7495,Forge Corp,Professional,296.69,40913,1491,Latin America,Non-profit,24,2021-12-01,2023-05-29,True,-15,29,2025-12-05,40
CO-7496,Vertex Tech,Professional,241.08,27096,1052,Europe,Non-profit,1,2023-02-13,,False,77,43,2024-04-26,263
CO-7497,Acme Analytics,Free,0.0,24015,1658,Europe,Finance,6,2021-06-17,,False,-29,10,2023-04-28,437
CO-7498,Pulse Inc,Professional,216.04,8620,350,Asia Pacific,Media,24,2025-01-15,,False,99,48,2025-12-29,69
CO-7499,Wave Labs,Professional,496.01,370,833,Middle East,Education,1,2023-09-20,,False,-27,32,2023-09-22,84
CO-7500,Nova Labs,Enterprise,4150.66,41479,978,North America,Education,3,2023-04-28,,False,-13,42,2025-03-06,76
CO-7501,Nimbus Tech,Professional,178.63,26060,275,Latin America,Manufacturing,24,2025-03-31,,False,-67,49,2025-10-01,348
CO-7502,Spark Labs,Enterprise,1459.04,34036,1233,Europe,Manufacturing,12,2022-08-16,,False,89,24,2025-07-06,60
CO-7503,Zenith Inc,Professional,120.02,34945,680,Europe,Manufacturing,1,2024-02-20,,False,-55,27,2024-05-11,454
CO-7504,Wave Systems,Professional,229.6,41238,789,North America,Education,12,2023-11-03,2024-11-29,True,83,18,2025-10-21,19
CO-7505,Spark AI,Professional,117.7,13106,826,Europe,Education,1,2023-09-27,2024-01-22,True,64,6,2025-08-24,313
CO-7506,Spark Inc,Enterprise,3065.89,7741,569,Latin America,Manufacturing,6,2024-06-10,,False,46,43,2024-12-10,326
CO-7507,Spark Tech,Starter,30.67,6761,1495,Latin America,Non-profit,6,2021-11-27,,False,-84,26,2025-06-13,85
CO-7508,Acme Digital,Free,0.0,6255,397,Middle East,Media,1,2024-11-29,,False,-70,41,2025-05-28,272
CO-7509,Zenith Inc,Enterprise,3062.33,7081,1278,North America,Consulting,1,2022-07-02,,False,-8,45,2023-05-12,385
CO-7510,Pulse Digital,Professional,219.28,11883,469,North America,Consulting,6,2024-09-18,,False,-4,30,2025-10-17,359
CO-7511,Zenith Systems,Professional,348.6,17592,1387,North America,Non-profit,1,2022-03-15,2024-04-05,True,-33,4,2024-02-16,104
CO-7512,Apex Digital,Professional,449.91,12267,1618,Europe,Finance,1,2021-07-27,,False,63,6,2023-01-10,329
CO-7513,Wave Cloud,Enterprise,1654.68,31328,1800,Europe,Manufacturing,3,2021-01-26,2021-10-02,True,41,17,2025-08-17,34
CO-7514,Forge Systems,Starter,33.56,49686,1481,Middle East,Retail,1,2021-12-11,2023-11-22,True,-95,14,2024-08-18,52
CO-7515,Wave Labs,Enterprise,2184.76,398,979,Europe,Non-profit,12,2023-04-27,,False,-82,44,2023-07-25,288
CO-7516,Vertex Solutions,Starter,81.55,19724,1740,North America,Retail,1,2021-03-27,,False,87,22,2021-11-24,217
CO-7517,Nimbus Solutions,Free,0.0,15417,777,Middle East,Healthcare,6,2023-11-15,,False,-2,35,2024-04-04,334
CO-7518,Spark Solutions,Professional,428.55,17078,434,Middle East,Education,1,2024-10-23,2025-12-09,True,19,27,2025-09-25,296
CO-7519,Apex Corp,Free,0.0,29440,1344,Latin America,Media,1,2022-04-27,,False,-13,19,2023-11-25,131
CO-7520,Wave Tech,Professional,183.99,8775,456,North America,Government,6,2024-10-01,2026-06-15,True,95,7,2024-12-26,398
CO-7521,Zenith Inc,Professional,238.86,3091,1612,North America,Non-profit,3,2021-08-02,,False,16,27,2021-10-14,5
CO-7522,Forge Corp,Professional,330.81,3243,1470,Latin America,Manufacturing,12,2021-12-22,,False,51,7,2025-04-25,407
CO-7523,Forge Analytics,Starter,81.35,49644,382,Asia Pacific,Media,1,2024-12-14,,False,-15,17,2025-11-28,153
CO-7524,Nova Corp,Starter,59.4,35676,1863,Asia Pacific,Government,12,2020-11-24,,False,29,11,2021-03-27,214
CO-7525,Forge AI,Professional,413.0,35365,1926,North America,Finance,1,2020-09-22,2021-04-07,True,-44,39,2023-12-01,174
CO-7526,Nova Digital,Professional,444.55,34618,438,Latin America,Media,6,2024-10-19,,False,-64,0,2024-11-17,467
CO-7527,Vertex Tech,Starter,79.86,46917,699,North America,Government,3,2024-02-01,,False,-41,2,2025-02-03,386
CO-7528,Wave Corp,Starter,37.22,29942,1092,Latin America,Healthcare,24,2023-01-04,,False,13,34,2023-03-09,61
CO-7529,Spark Systems,Professional,347.65,25353,546,Latin America,Government,24,2024-07-03,,False,73,7,2025-08-29,385
CO-7530,Nova Cloud,Starter,81.83,5529,501,Asia Pacific,Non-profit,1,2024-08-17,,False,-36,7,2025-09-22,314
CO-7531,Wave Labs,Starter,74.04,32100,1726,Asia Pacific,Media,1,2021-04-10,,False,96,32,2022-01-14,114
CO-7532,Vertex Analytics,Enterprise,921.65,32014,459,Latin America,Finance,24,2024-09-28,,False,-56,22,2024-12-19,144
CO-7533,Acme AI,Professional,344.22,46871,571,North America,Media,6,2024-06-08,,False,-13,5,2024-09-30,371
CO-7534,Apex Digital,Professional,176.76,31691,351,North America,Media,12,2025-01-14,2025-12-14,True,6,10,2025-09-18,173
CO-7535,Forge Cloud,Professional,194.28,16259,982,Latin America,Manufacturing,3,2023-04-24,,False,-8,22,2023-11-21,489
CO-7536,Wave Inc,Enterprise,1975.93,16252,1284,Latin America,Consulting,3,2022-06-26,,False,-3,44,2022-07-28,319
CO-7537,Forge AI,Professional,208.55,23368,1070,North America,Education,3,2023-01-26,,False,-41,32,2023-08-26,126
CO-7538,Wave Tech,Free,0.0,2080,996,Europe,Technology,1,2023-04-10,2025-06-12,True,-99,3,2024-08-25,64
CO-7539,Nova Digital,Professional,469.74,2414,1410,Middle East,Technology,6,2022-02-20,,False,67,45,2022-12-07,492
CO-7540,Vertex Analytics,Professional,152.55,37993,439,North America,Government,12,2024-10-18,,False,1,3,2025-07-25,91
CO-7541,Apex Digital,Professional,109.63,33236,329,North America,Consulting,1,2025-02-05,,False,69,32,2025-08-06,199
CO-7542,Zenith Inc,Starter,44.41,32366,982,Latin America,Media,24,2023-04-24,,False,19,19,2024-02-19,300
CO-7543,Forge Tech,Starter,83.16,16568,629,North America,Manufacturing,12,2024-04-11,,False,-68,12,2025-04-09,245
CO-7544,Acme Cloud,Starter,53.25,922,614,Middle East,Technology,3,2024-04-26,,False,-49,16,2024-07-01,264
CO-7545,Pulse Inc,Professional,197.9,44824,680,Middle East,Retail,1,2024-02-20,,False,26,50,2024-08-30,241
CO-7546,Zenith Analytics,Professional,128.51,34203,1286,North America,Technology,12,2022-06-24,,False,-39,19,2024-02-05,497
CO-7547,Wave Inc,Starter,77.01,27139,1764,North America,Non-profit,24,2021-03-03,,False,-71,49,2022-08-29,66
CO-7548,Acme Digital,Professional,467.98,16463,2095,Middle East,Government,6,2020-04-06,,False,-49,47,2022-09-17,408
CO-7549,Nova Solutions,Professional,305.27,8386,1228,Asia Pacific,Manufacturing,6,2022-08-21,,False,72,35,2024-11-18,42
CO-7550,Spark Solutions,Starter,33.91,41310,2111,Middle East,Technology,3,2020-03-21,2020-10-14,True,50,37,2021-05-15,257
CO-7551,Pulse Digital,Free,0.0,24686,965,Europe,Non-profit,1,2023-05-11,,False,43,43,2024-03-15,93
CO-7552,Spark Digital,Professional,156.35,1367,1605,Asia Pacific,Manufacturing,24,2021-08-09,,False,92,15,2025-06-08,154
CO-7553,Pulse Inc,Enterprise,4492.55,31677,719,Middle East,Consulting,6,2024-01-12,2024-07-21,True,0,30,2025-11-28,178
CO-7554,Nimbus Cloud,Enterprise,2980.86,38823,505,North America,Finance,24,2024-08-13,,False,-87,35,2025-05-31,495
CO-7555,Nimbus AI,Professional,493.54,16924,1305,Latin America,Education,24,2022-06-05,2023-01-30,True,63,11,2024-02-22,329
CO-7556,Pulse Cloud,Professional,102.69,49900,1510,Middle East,Education,24,2021-11-12,2023-07-27,True,83,1,2024-05-01,99
CO-7557,Pulse Inc,Professional,170.56,20905,1338,Middle East,Technology,3,2022-05-03,2023-06-10,True,82,12,2025-07-22,15
CO-7558,Pulse Analytics,Starter,41.58,42694,1037,Middle East,Consulting,3,2023-02-28,,False,20,17,2023-04-02,346
CO-7559,Apex Corp,Professional,290.68,47423,1979,Asia Pacific,Media,1,2020-07-31,2022-07-12,True,86,25,2022-01-16,449
CO-7560,Nimbus Corp,Professional,472.37,26293,1577,Latin America,Retail,1,2021-09-06,,False,35,34,2023-11-08,63
CO-7561,Forge Labs,Professional,437.79,8284,1327,North America,Education,6,2022-05-14,,False,-62,16,2023-05-16,179
CO-7562,Spark Inc,Starter,38.93,40559,1577,North America,Non-profit,12,2021-09-06,,False,-18,26,2022-04-26,179
CO-7563,Zenith Inc,Professional,197.73,38940,1937,North America,Healthcare,12,2020-09-11,,False,-70,19,2020-11-16,127
CO-7564,Nimbus Analytics,Enterprise,606.34,42457,441,Middle East,Education,12,2024-10-16,,False,-70,1,2024-11-17,244
CO-7565,Pulse AI,Free,0.0,674,814,Europe,Government,6,2023-10-09,,False,99,44,2024-05-26,114
CO-7566,Wave Corp,Enterprise,4880.74,6182,1492,Latin America,Healthcare,12,2021-11-30,,False,84,4,2023-02-28,179
CO-7567,Vertex Inc,Starter,60.65,18672,1566,Europe,Government,1,2021-09-17,,False,63,24,2024-07-06,173
CO-7568,Vertex Tech,Starter,80.52,19052,817,Latin America,Healthcare,6,2023-10-06,,False,-40,41,2025-09-10,320
CO-7569,Acme Corp,Professional,402.14,14631,1348,North America,Media,12,2022-04-23,,False,-83,31,2023-08-15,342
CO-7570,Apex Tech,Starter,88.4,19540,1629,Latin America,Education,12,2021-07-16,,False,-84,8,2025-01-07,52
CO-7571,Apex AI,Starter,73.27,2428,1324,North America,Government,24,2022-05-17,,False,-69,33,2024-10-18,26
CO-7572,Zenith Inc,Professional,343.05,4775,751,Latin America,Non-profit,24,2023-12-11,2024-09-19,True,26,26,2024-11-17,79
CO-7573,Zenith Labs,Professional,200.46,19340,1920,Europe,Healthcare,12,2020-09-28,2022-04-08,True,33,27,2022-01-16,80
CO-7574,Forge Cloud,Free,0.0,25292,1969,Middle East,Healthcare,1,2020-08-10,,False,-51,31,2024-07-14,482
CO-7575,Nimbus Analytics,Professional,284.06,12716,1951,Europe,Education,24,2020-08-28,,False,-13,2,2024-03-21,100
CO-7576,Nova Digital,Professional,244.52,41084,1674,Middle East,Technology,1,2021-06-01,,False,-29,35,2024-07-25,151
CO-7577,Acme Corp,Starter,41.52,43737,1300,Europe,Retail,3,2022-06-10,,False,4,34,2023-02-27,381
CO-7578,Apex Solutions,Enterprise,3000.85,3862,594,Latin America,Healthcare,6,2024-05-16,,False,-84,13,2024-09-26,488
CO-7579,Apex Solutions,Enterprise,2399.35,40542,297,North America,Government,1,2025-03-09,2025-05-11,True,-71,1,2025-10-09,223
CO-7580,Pulse Inc,Starter,46.69,39666,652,Latin America,Retail,24,2024-03-19,,False,-17,35,2024-03-21,126
CO-7581,Pulse Labs,Professional,323.32,43567,1806,Middle East,Government,6,2021-01-20,,False,-96,18,2022-09-16,111
CO-7582,Pulse Cloud,Starter,90.88,15315,1955,North America,Technology,12,2020-08-24,,False,-46,2,2021-04-26,140
CO-7583,Wave Analytics,Professional,139.5,39691,1573,Middle East,Finance,6,2021-09-10,,False,-25,45,2022-06-06,350
CO-7584,Zenith Labs,Free,0.0,8853,1221,Asia Pacific,Non-profit,12,2022-08-28,,False,-29,1,2023-04-11,312
CO-7585,Nova Analytics,Starter,47.2,3517,1506,Asia Pacific,Government,12,2021-11-16,2022-10-02,True,-51,17,2023-02-12,179
CO-7586,Vertex Inc,Enterprise,2597.72,44628,280,North America,Government,6,2025-03-26,,False,-85,2,2025-08-18,434
CO-7587,Nova Systems,Starter,58.46,32131,1087,Europe,Education,24,2023-01-09,,False,42,0,2025-04-07,204
CO-7588,Forge Labs,Professional,177.37,18291,1687,Asia Pacific,Media,6,2021-05-19,,False,97,4,2023-07-04,413
CO-7589,Nimbus Analytics,Starter,40.3,29271,1691,North America,Consulting,24,2021-05-15,,False,83,32,2024-09-03,235
CO-7590,Apex Inc,Free,0.0,4227,648,North America,Consulting,12,2024-03-23,,False,57,21,2024-10-21,317
CO-7591,Acme Analytics,Starter,42.23,47514,1929,Europe,Technology,24,2020-09-19,,False,-46,15,2025-07-24,207
CO-7592,Acme Inc,Free,0.0,46335,676,Middle East,Education,6,2024-02-24,,False,52,21,2025-06-22,172
CO-7593,Vertex AI,Enterprise,3190.04,5505,2126,North America,Government,1,2020-03-06,,False,73,1,2021-06-21,56
CO-7594,Pulse Tech,Starter,41.79,48093,1369,Europe,Healthcare,3,2022-04-02,2022-11-24,True,-79,5,2023-11-10,169
CO-7595,Apex Cloud,Enterprise,4337.35,36559,449,Asia Pacific,Consulting,1,2024-10-08,,False,52,48,2025-06-22,41
CO-7596,Apex Corp,Starter,80.3,29098,1301,Latin America,Government,3,2022-06-09,2023-01-26,True,77,43,2024-10-08,145
CO-7597,Wave Analytics,Professional,362.36,43941,1973,Latin America,Technology,6,2020-08-06,,False,-12,16,2022-11-08,326
CO-7598,Forge Systems,Professional,222.32,23229,2098,Latin America,Government,24,2020-04-03,,False,-58,47,2023-03-10,208
CO-7599,Wave Corp,Starter,51.6,18295,1718,North America,Government,3,2021-04-18,2022-06-15,True,68,23,2022-01-10,207
CO-7600,Wave AI,Enterprise,2326.07,35947,536,Middle East,Non-profit,6,2024-07-13,,False,52,29,2025-12-01,481
CO-7601,Apex Corp,Enterprise,1494.44,23445,1342,Asia Pacific,Non-profit,3,2022-04-29,,False,13,11,2023-10-11,34
CO-7602,Acme AI,Starter,39.55,40796,1199,Middle East,Technology,1,2022-09-19,,False,-80,44,2022-10-04,207
CO-7603,Forge Analytics,Professional,418.03,21784,280,Europe,Technology,3,2025-03-26,,False,-8,16,2025-07-04,186
CO-7604,Acme Solutions,Professional,329.83,44859,888,Europe,Education,3,2023-07-27,,False,-60,20,2025-03-11,278
CO-7605,Wave Solutions,Professional,406.13,35335,617,Latin America,Technology,24,2024-04-23,2025-04-12,True,-25,36,2025-01-15,84
CO-7606,Apex Solutions,Starter,50.91,24804,368,Europe,Retail,24,2024-12-28,,False,-25,34,2025-01-05,115
CO-7607,Nova Digital,Starter,43.16,29503,340,Asia Pacific,Media,24,2025-01-25,2025-04-05,True,-79,13,2025-10-12,187
CO-7608,Zenith Analytics,Free,0.0,31842,1369,Middle East,Consulting,1,2022-04-02,,False,87,22,2022-06-09,230
CO-7609,Spark Analytics,Free,0.0,37524,1196,Latin America,Education,1,2022-09-22,2024-03-24,True,93,38,2023-02-05,386
CO-7610,Acme AI,Starter,67.18,28898,1958,North America,Healthcare,6,2020-08-21,,False,63,2,2020-11-15,409
CO-7611,Pulse Digital,Enterprise,4060.72,557,691,North America,Healthcare,12,2024-02-09,2026-03-10,True,28,30,2025-05-19,495
CO-7612,Acme Corp,Starter,98.29,38951,858,Middle East,Government,3,2023-08-26,,False,-11,43,2025-03-14,60
CO-7613,Apex Inc,Enterprise,3293.97,37436,1229,North America,Education,24,2022-08-20,,False,-66,0,2023-10-15,346
CO-7614,Forge Labs,Enterprise,4059.5,45998,1713,Middle East,Finance,3,2021-04-23,,False,51,48,2022-05-14,476
CO-7615,Zenith Labs,Starter,74.08,12836,702,Middle East,Media,1,2024-01-29,,False,-36,47,2025-07-30,84
CO-7616,Spark Systems,Professional,482.36,26331,1073,Asia Pacific,Government,24,2023-01-23,,False,-4,1,2023-08-17,466
CO-7617,Nova Inc,Starter,54.0,10978,1522,Asia Pacific,Finance,24,2021-10-31,2022-05-13,True,-19,34,2023-04-18,44
CO-7618,Nimbus AI,Professional,492.86,15942,1208,Middle East,Retail,3,2022-09-10,,False,53,0,2024-09-26,287
CO-7619,Apex Tech,Enterprise,2876.77,12930,1173,North America,Education,1,2022-10-15,,False,-53,50,2025-06-06,413
CO-7620,Acme Solutions,Starter,32.62,15750,314,North America,Government,12,2025-02-20,2026-12-04,True,67,3,2025-10-29,274
CO-7621,Forge Analytics,Enterprise,2498.39,40358,1428,Asia Pacific,Retail,24,2022-02-02,,False,-45,33,2025-06-18,161
CO-7622,Forge Analytics,Enterprise,3153.76,26899,828,North America,Healthcare,6,2023-09-25,,False,-83,26,2023-11-19,149
