station_id,date,temp_celsius,temp_fahrenheit,humidity_pct,precipitation_inches,wind_speed_kmh,wind_direction,pressure_hpa,visibility_km,conditions,uv_index
WX-10,2025-09-03,8.9,48.0,38,0,12.7,N,1017.9,5.7,Windy,4
WX-8,2025-09-03,16.0,60.8,80,0,23.6,SW,1009.9,0.9,Thunderstorm,10
WX-10,2025-09-03,5.4,41.7,85,0.12,12.7,SW,1018.2,3.9,Partly Cloudy,6
WX-10,2025-09-04,7.6,45.7,29,0.61,15.6,W,998.5,10.9,Thunderstorm,0
WX-2,2025-09-04,15.1,59.2,66,0.3,20.5,SW,1013.2,6.5,Windy,0
WX-6,2025-09-04,6.8,44.2,61,0.67,12.7,S,988.3,13.1,Windy,3
WX-8,2025-09-04,11.2,52.2,13,0.22,12.0,SW,1010.8,13.2,Snow,5
WX-2,2025-09-05,5.9,42.6,10,0.05,6.5,NE,1011.5,11.5,Windy,7
WX-8,2025-09-05,16.1,61.0,75,0,0,E,1021.6,7.4,Fog,1
WX-4,2025-09-05,11.4,52.5,86,0.2,30.1,E,1013.7,9.6,Windy,1
WX-1,2025-09-05,13.1,55.6,17,0.66,6.3,SE,1021.8,6.8,Clear,11
WX-2,2025-09-05,12.6,54.7,40,0.14,17.1,E,998.9,12.1,Snow,0
WX-8,2025-09-05,0.3,32.5,52,0,19.7,S,1020.4,8.4,Cloudy,1
WX-4,2025-09-05,15.4,59.7,85,0,18.1,N,1016.9,12.9,Thunderstorm,2
WX-3,2025-09-06,11.9,53.4,54,0.03,13.7,SE,1036.6,12.5,Haze,6
WX-7,2025-09-06,9.5,49.1,88,0.13,12.4,W,1023.0,12.5,Thunderstorm,2
WX-3,2025-09-06,16.0,60.8,11,0.21,12.0,W,1009.5,15.4,Rain,3
WX-3,2025-09-06,10.1,50.2,79,0,10.0,SW,1020.4,2.4,Fog,6
WX-4,2025-09-06,14.3,57.7,71,0.4,7.2,N,1007.6,3.8,Thunderstorm,6
WX-10,2025-09-07,9.6,49.3,46,0.16,19.6,SW,1004.9,13.5,Snow,1
WX-8,2025-09-07,17.6,63.7,47,0.3,19.3,S,1032.0,9.7,Windy,8
WX-1,2025-09-07,16.0,60.8,23,0,24.6,W,1010.7,3.3,Rain,2
WX-10,2025-09-07,12.0,53.6,100,0.02,23.1,SW,1001.0,5.0,Rain,9
WX-3,2025-09-08,18.6,65.5,13,0,23.0,SE,998.1,11.8,Cloudy,6
WX-9,2025-09-08,4.6,40.3,36,0.04,16.1,SW,1017.2,9.4,Partly Cloudy,4
WX-7,2025-09-08,16.0,60.8,70,0.08,14.7,W,1015.3,10.8,Partly Cloudy,8
WX-9,2025-09-08,8.8,47.8,34,0.52,17.2,N,1003.5,15.2,Cloudy,10
WX-4,2025-09-09,19.5,67.1,47,0.24,17.9,S,1025.0,7.6,Haze,5
WX-9,2025-09-09,13.7,56.7,80,0.33,10.6,S,1020.2,3.0,Thunderstorm,3
WX-5,2025-09-09,14.8,58.6,29,0.19,9.7,S,1021.4,12.1,Partly Cloudy,2
WX-2,2025-09-09,-2.4,27.7,72,0.07,6.2,NW,1022.5,9.0,Rain,10
WX-6,2025-09-09,7.6,45.7,50,0.03,24.2,W,1024.5,3.0,Thunderstorm,2
WX-5,2025-09-10,9.3,48.7,10,0,18.9,SW,1011.3,9.2,Partly Cloudy,7
WX-4,2025-09-10,6.8,44.2,36,0.34,0.5,SE,1020.1,11.9,Snow,1
WX-6,2025-09-10,13.7,56.7,32,0.19,4.9,E,1001.3,5.0,Partly Cloudy,6
WX-1,2025-09-10,17.7,63.9,91,0.08,9.1,N,1017.0,1.5,Rain,0
WX-5,2025-09-11,8.5,47.3,100,0,14.4,NE,1021.1,13.8,Snow,11
WX-1,2025-09-11,11.7,53.1,12,0.42,22.4,SE,1009.8,12.6,Thunderstorm,4
WX-2,2025-09-11,14.1,57.4,35,0.08,0,SE,1011.3,6.4,Haze,11
WX-8,2025-09-11,9.7,49.5,31,0.41,11.2,E,1006.1,9.6,Clear,10
WX-8,2025-09-11,9.4,48.9,19,0.01,1.7,N,1013.2,4.5,Haze,7
WX-2,2025-09-12,19.1,66.4,78,0,12.5,NW,992.0,7.6,Haze,0
WX-3,2025-09-12,6.9,44.4,91,0.11,9.3,S,1013.2,18.2,Clear,6
WX-7,2025-09-12,6.6,43.9,89,0,26.8,NE,1011.5,10.0,Haze,0
WX-4,2025-09-12,13.5,56.3,85,0,8.4,NW,1015.1,10.5,Haze,10
WX-8,2025-09-12,8.2,46.8,68,0.36,7.6,W,1038.9,4.2,Haze,2
WX-8,2025-09-13,10.3,50.5,92,0,16.8,NE,1002.5,11.4,Drizzle,5
WX-10,2025-09-13,1.8,35.2,65,0.24,24.6,NW,1005.2,10.6,Windy,0
WX-4,2025-09-13,12.0,53.6,93,0.26,19.8,NE,1017.6,8.5,Clear,8
WX-4,2025-09-14,9.2,48.6,59,0.19,22.3,N,1023.1,13.4,Haze,4
WX-7,2025-09-14,5.8,42.4,79,0.07,10.6,N,1004.9,8.7,Clear,11
WX-2,2025-09-14,13.4,56.1,77,0,2.6,NW,1017.4,8.5,Rain,8
WX-2,2025-09-14,20.0,68.0,98,0,13.8,N,1020.2,11.7,Partly Cloudy,6
WX-7,2025-09-15,14.0,57.2,55,0.35,2.9,NW,1011.8,10.8,Rain,1
WX-10,2025-09-15,12.1,53.8,29,0.77,13.4,SE,1008.6,9.5,Snow,11
WX-8,2025-09-15,13.0,55.4,80,0,15.4,N,1017.0,14.7,Haze,0
WX-8,2025-09-15,18.6,65.5,87,0.06,28.0,E,1010.3,1.5,Fog,9
WX-8,2025-09-15,13.4,56.1,53,0.07,27.1,E,1011.5,9.7,Snow,11
WX-2,2025-09-16,11.8,53.2,69,0.14,9.1,N,1028.4,2.4,Cloudy,9
WX-6,2025-09-16,7.8,46.0,75,0.37,24.6,W,993.6,2.3,Haze,10
WX-4,2025-09-16,6.0,42.8,55,0.46,23.6,E,1006.8,7.3,Fog,1
WX-3,2025-09-16,10.1,50.2,74,0,10.6,E,1016.5,9.9,Cloudy,6
WX-7,2025-09-17,23.4,74.1,60,0,14.7,E,1020.2,14.8,Cloudy,3
WX-2,2025-09-17,15.3,59.5,50,0.14,9.9,SE,1014.4,4.0,Haze,5
WX-9,2025-09-17,3.0,37.4,24,0.23,29.4,S,1011.1,17.4,Partly Cloudy,3
WX-2,2025-09-17,13.4,56.1,82,0.63,16.2,E,1040.7,8.4,Snow,3
WX-8,2025-09-18,6.2,43.2,35,0.27,3.7,N,1024.1,18.0,Cloudy,8
WX-7,2025-09-18,5.7,42.3,61,0.28,13.4,S,1015.4,8.6,Fog,11
WX-1,2025-09-18,15.4,59.7,70,0.39,11.9,NE,1014.0,15.2,Snow,8
WX-8,2025-09-18,3.4,38.1,36,0,20.2,S,1015.7,10.6,Snow,11
WX-9,2025-09-19,17.4,63.3,57,0.23,6.6,W,1014.0,21.4,Cloudy,7
WX-6,2025-09-19,7.2,45.0,35,0.06,20.7,E,1017.1,10.2,Thunderstorm,4
WX-2,2025-09-19,21.0,69.8,24,0,27.7,NW,1037.1,8.6,Snow,4
WX-2,2025-09-19,17.6,63.7,50,0.17,2.6,NE,1025.2,12.0,Clear,3
WX-6,2025-09-20,11.0,51.8,11,0,7.2,NE,1004.8,12.6,Windy,0
WX-4,2025-09-20,15.0,59.0,99,0.47,12.3,SE,1024.3,11.3,Windy,7
WX-2,2025-09-20,13.5,56.3,43,0.29,0.3,N,1009.5,3.6,Cloudy,9
WX-6,2025-09-21,12.9,55.2,25,0.3,6.2,NW,1011.2,16.3,Cloudy,8
WX-4,2025-09-21,5.9,42.6,58,0,11.6,NE,1015.2,9.4,Haze,5
WX-1,2025-09-21,11.5,52.7,13,0.16,4.7,SW,1027.7,13.4,Cloudy,1
WX-5,2025-09-21,21.0,69.8,25,0.32,10.0,S,1012.0,12.5,Rain,11
WX-4,2025-09-21,28.1,82.6,23,0.47,8.3,NW,1023.4,5.2,Drizzle,2
WX-1,2025-09-22,11.2,52.2,94,0,24.4,W,1014.8,6.2,Windy,6
WX-8,2025-09-22,12.0,53.6,39,0.2,12.5,W,1014.1,7.3,Haze,1
WX-9,2025-09-22,11.2,52.2,38,0.36,13.9,W,1035.2,8.7,Cloudy,9
WX-7,2025-09-22,12.6,54.7,88,0.23,20.2,S,1013.0,8.5,Haze,7
WX-2,2025-09-23,13.9,57.0,16,0.25,36.4,S,1011.9,8.0,Snow,8
WX-2,2025-09-23,15.5,59.9,33,0.44,11.6,E,1000.8,9.4,Cloudy,3
WX-10,2025-09-23,17.5,63.5,46,0.14,3.5,N,1017.8,7.9,Fog,7
WX-4,2025-09-23,8.8,47.8,25,0.9,6.1,NW,1004.3,7.1,Partly Cloudy,2
WX-2,2025-09-24,11.3,52.3,53,0.01,6.3,NW,996.9,8.1,Snow,7
WX-6,2025-09-24,13.2,55.8,42,0,13.7,SE,1014.6,11.0,Haze,10
WX-5,2025-09-24,15.8,60.4,15,0.42,29.2,SW,1014.9,17.4,Thunderstorm,2
WX-7,2025-09-24,16.8,62.2,63,0.21,18.6,S,1008.5,14.2,Haze,11
WX-6,2025-09-25,2.4,36.3,60,0.47,23.8,W,1000.1,17.2,Rain,4
WX-6,2025-09-25,21.0,69.8,14,0,35.0,NW,1013.2,11.4,Thunderstorm,6
WX-5,2025-09-25,10.2,50.4,19,0.1,6.4,S,1009.2,9.8,Partly Cloudy,0
WX-7,2025-09-25,10.6,51.1,53,0.09,26.9,W,998.9,10.0,Thunderstorm,6
WX-9,2025-09-25,12.9,55.2,88,0.43,0,SE,1015.4,11.1,Snow,3
WX-1,2025-09-26,14.0,57.2,88,0.38,14.3,SE,1016.4,6.7,Thunderstorm,3
WX-1,2025-09-26,7.0,44.6,12,0.43,16.9,SW,1001.4,12.4,Thunderstorm,0
WX-3,2025-09-26,17.3,63.1,54,0,0,S,1019.5,6.3,Clear,1
WX-7,2025-09-26,13.4,56.1,39,0.04,11.1,NE,1013.8,7.9,Partly Cloudy,10
WX-2,2025-09-27,10.6,51.1,29,0.07,0,S,1012.2,11.1,Fog,0
WX-5,2025-09-27,14.2,57.6,73,0.08,19.6,W,1019.2,0.5,Thunderstorm,1
WX-8,2025-09-27,12.6,54.7,85,0,21.5,SW,1007.1,7.1,Thunderstorm,0
WX-4,2025-09-27,11.0,51.8,27,0.26,12.1,SW,1009.9,6.1,Rain,6
WX-5,2025-09-28,12.7,54.9,22,0,19.4,NE,1002.4,4.4,Drizzle,8
WX-1,2025-09-28,7.0,44.6,56,0.23,13.4,E,1009.8,8.2,Partly Cloudy,4
WX-4,2025-09-28,9.4,48.9,11,0,17.6,N,1011.9,8.9,Clear,6
WX-7,2025-09-28,12.5,54.5,19,0,10.7,NW,1031.5,10.2,Haze,10
WX-1,2025-09-28,17.3,63.1,22,0.16,9.0,SW,1022.7,7.5,Cloudy,0
WX-8,2025-09-29,17.9,64.2,15,0.83,11.8,NW,1020.7,6.1,Clear,0
WX-1,2025-09-29,14.3,57.7,93,0,27.9,SW,999.1,10.2,Drizzle,5
WX-2,2025-09-29,9.9,49.8,13,0,26.8,N,1013.4,5.9,Clear,2
WX-10,2025-09-29,11.5,52.7,26,0.11,22.8,SW,1021.3,8.8,Fog,4
WX-3,2025-09-29,2.8,37.0,74,0,15.4,W,1006.1,9.8,Cloudy,4
WX-10,2025-09-30,16.1,61.0,48,0.25,4.0,SE,999.6,3.6,Clear,2
WX-4,2025-09-30,18.4,65.1,10,0,8.8,W,996.7,11.9,Thunderstorm,1
WX-8,2025-09-30,13.4,56.1,77,0.02,1.8,SE,1008.5,18.6,Rain,9
WX-9,2025-09-30,8.9,48.0,58,0.21,13.7,SE,1011.6,9.8,Clear,3
WX-5,2025-10-01,5.3,41.5,48,0.49,16.6,SW,1015.2,5.9,Haze,4
WX-4,2025-10-01,0.2,32.4,89,0.16,12.9,S,1018.5,8.1,Rain,5
WX-7,2025-10-01,6.3,43.3,18,0,8.8,S,1023.9,7.9,Drizzle,10
WX-3,2025-10-01,5.3,41.5,72,0,23.2,SE,991.3,9.2,Rain,4
WX-7,2025-10-02,11.2,52.2,38,0,17.0,SE,1011.4,2.8,Partly Cloudy,6
WX-3,2025-10-02,18.1,64.6,77,0.13,2.8,S,995.7,15.0,Windy,9
WX-2,2025-10-02,-3.4,25.9,62,0.2,20.0,W,1006.9,3.2,Cloudy,2
WX-6,2025-10-02,4.4,39.9,39,0,16.8,NW,1025.0,7.8,Partly Cloudy,3
WX-2,2025-10-02,9.4,48.9,22,0.86,11.3,E,1029.7,11.0,Rain,8
WX-8,2025-10-02,2.1,35.8,24,0,6.0,E,997.2,7.6,Clear,2
WX-6,2025-10-03,-5.4,22.3,97,0.03,3.5,N,987.3,13.3,Haze,7
WX-2,2025-10-03,-3.1,26.4,27,0.16,3.5,E,1011.4,6.9,Partly Cloudy,10
WX-2,2025-10-03,12.1,53.8,21,0,7.4,N,1014.7,12.0,Rain,4
WX-9,2025-10-03,2.7,36.9,13,0.07,17.5,NE,1015.6,13.4,Fog,9
WX-1,2025-10-04,7.1,44.8,46,0,24.9,SE,1015.7,11.4,Cloudy,10
WX-7,2025-10-04,1.7,35.1,19,0.38,17.4,SE,992.1,11.1,Windy,5
WX-9,2025-10-04,5.6,42.1,83,0.0,35.9,SE,1004.6,17.0,Rain,10
WX-2,2025-10-05,10.7,51.3,13,0,22.9,E,1005.8,9.4,Partly Cloudy,4
WX-4,2025-10-05,4.3,39.7,55,0.13,3.0,SW,1033.1,6.1,Drizzle,2
WX-9,2025-10-05,18.3,64.9,45,0.53,19.5,SW,1029.9,9.1,Clear,4
WX-2,2025-10-05,-4.2,24.4,44,0.1,7.5,E,1008.5,20.0,Thunderstorm,9
WX-6,2025-10-05,10.8,51.4,26,0,18.0,NW,1028.4,14.4,Drizzle,6
WX-2,2025-10-06,15.8,60.4,75,0,10.5,S,1017.2,8.7,Windy,8
WX-1,2025-10-06,-0.5,31.1,37,0.15,21.3,NE,1012.8,12.7,Thunderstorm,5
WX-4,2025-10-06,6.6,43.9,97,0.58,17.0,S,1003.1,11.9,Rain,8
WX-8,2025-10-06,3.6,38.5,53,0,21.5,S,1016.7,6.4,Partly Cloudy,4
WX-7,2025-10-07,-5.2,22.6,29,0,11.7,S,1014.9,3.2,Thunderstorm,0
WX-3,2025-10-07,13.5,56.3,47,0.48,4.2,SW,1008.4,11.5,Snow,9
WX-6,2025-10-07,11.1,52.0,17,0,22.8,NW,998.5,11.0,Cloudy,3
WX-7,2025-10-07,4.3,39.7,53,0,10.4,SE,1006.5,16.5,Thunderstorm,8
WX-5,2025-10-07,7.6,45.7,80,0.46,3.7,E,1001.2,10.8,Snow,9
WX-8,2025-10-08,13.2,55.8,68,0.4,23.7,W,1015.4,9.7,Cloudy,10
WX-5,2025-10-08,8.4,47.1,45,0,21.8,SW,1024.9,12.6,Windy,0
WX-10,2025-10-08,3.4,38.1,91,0,9.6,S,1003.6,5.8,Haze,8
WX-9,2025-10-08,10.6,51.1,92,0.36,16.6,E,1042.9,13.6,Rain,4
WX-7,2025-10-08,12.8,55.0,88,0.44,0,E,1013.2,8.0,Fog,5
WX-1,2025-10-09,-1.2,29.8,24,0.66,28.8,W,1015.6,6.4,Thunderstorm,3
WX-4,2025-10-09,14.9,58.8,99,0,7.7,W,1016.0,13.6,Haze,2
WX-4,2025-10-09,-6.6,20.1,89,0.19,4.3,NE,1024.4,10.8,Thunderstorm,6
WX-6,2025-10-09,-1.4,29.5,56,0.15,0,W,1011.3,13.1,Drizzle,11
WX-9,2025-10-09,2.1,35.8,97,0.23,14.2,N,1019.5,12.1,Thunderstorm,6
WX-5,2025-10-10,8.6,47.5,41,0,14.8,SW,1025.3,10.6,Cloudy,9
WX-4,2025-10-10,9.3,48.7,95,0,25.0,NE,1006.4,8.0,Haze,5
WX-9,2025-10-10,0.6,33.1,25,0.26,16.0,SE,995.6,13.1,Cloudy,2
WX-6,2025-10-10,7.2,45.0,80,0.5,21.6,SE,1036.3,10.5,Windy,9
WX-2,2025-10-10,3.3,37.9,78,0,18.3,NW,1016.2,6.2,Cloudy,3
WX-7,2025-10-11,5.4,41.7,77,0.32,24.0,N,1006.3,2.9,Cloudy,10
WX-9,2025-10-11,14.4,57.9,97,0,12.7,E,1029.8,5.8,Clear,11
WX-6,2025-10-11,-2.7,27.1,33,0.12,24.6,SW,1015.6,5.7,Drizzle,9
WX-8,2025-10-11,6.0,42.8,68,0.02,31.5,W,1031.9,10.7,Rain,8
WX-10,2025-10-11,2.1,35.8,100,0,8.0,SW,1021.8,9.6,Partly Cloudy,4
WX-8,2025-10-12,6.3,43.3,27,0.35,18.6,E,1028.2,14.1,Haze,11
WX-10,2025-10-12,10.7,51.3,54,0.65,14.9,NE,1009.4,6.6,Fog,2
WX-8,2025-10-12,3.1,37.6,15,0.04,7.9,N,1009.5,14.0,Clear,6
WX-5,2025-10-12,-4.3,24.3,56,0.42,6.4,S,1011.9,12.4,Clear,9
WX-8,2025-10-13,7.4,45.3,60,0,9.5,NW,1016.3,11.3,Haze,2
WX-9,2025-10-13,5.7,42.3,12,0,7.4,SW,1031.1,7.4,Partly Cloudy,6
WX-6,2025-10-13,5.9,42.6,48,0,39.3,SW,1015.1,10.2,Rain,5
WX-3,2025-10-13,10.5,50.9,88,0,13.6,NE,1007.2,7.8,Cloudy,5
WX-3,2025-10-14,6.4,43.5,36,0,15.7,SW,1003.5,6.5,Partly Cloudy,10
WX-9,2025-10-14,5.0,41.0,70,0.12,19.1,NW,1007.3,10.4,Snow,8
WX-7,2025-10-14,7.5,45.5,91,0.1,8.8,S,1023.0,12.3,Windy,7
WX-9,2025-10-14,12.1,53.8,99,0.07,6.7,SE,996.0,9.0,Partly Cloudy,2
WX-5,2025-10-15,3.2,37.8,41,0.52,15.7,E,1020.5,8.0,Clear,7
WX-7,2025-10-15,6.2,43.2,73,0.21,21.5,E,1026.0,3.1,Snow,3
WX-7,2025-10-15,-1.3,29.7,13,0.29,23.1,NW,1031.5,9.2,Drizzle,11
WX-10,2025-10-15,10.7,51.3,88,0.45,22.9,NW,1020.1,9.7,Cloudy,0
WX-2,2025-10-16,3.8,38.8,64,0.06,16.0,N,1021.8,7.2,Snow,9
WX-3,2025-10-16,2.3,36.1,10,0.87,27.7,E,1011.4,15.1,Snow,5
WX-4,2025-10-16,3.0,37.4,96,0,0.4,E,999.3,7.7,Cloudy,7
WX-3,2025-10-16,5.3,41.5,48,0.41,0.5,SE,1013.8,10.2,Clear,6
WX-2,2025-10-17,12.8,55.0,88,0.04,14.7,NW,1029.6,7.9,Windy,9
WX-2,2025-10-17,6.3,43.3,64,0.36,12.1,E,1010.1,10.7,Rain,1
WX-1,2025-10-17,4.5,40.1,90,0.19,8.2,N,1029.5,12.0,Thunderstorm,3
WX-1,2025-10-17,5.1,41.2,25,0,10.3,S,1006.3,9.1,Clear,11
WX-9,2025-10-18,8.1,46.6,59,0.01,22.4,SW,1017.0,7.0,Clear,10
WX-3,2025-10-18,-1.1,30.0,47,0,18.4,NW,1034.6,14.6,Fog,4
WX-3,2025-10-18,10.2,50.4,32,0.26,33.5,E,1022.1,7.9,Haze,8
WX-7,2025-10-18,0.7,33.3,78,0.24,21.0,SE,1003.6,19.8,Thunderstorm,11
WX-5,2025-10-19,5.8,42.4,61,0.43,5.1,S,1025.1,6.9,Thunderstorm,10
WX-6,2025-10-19,5.0,41.0,88,0.37,11.1,S,996.1,9.7,Thunderstorm,9
WX-10,2025-10-19,1.3,34.3,43,0.29,7.7,NW,1012.3,5.8,Thunderstorm,0
WX-10,2025-10-19,4.3,39.7,47,0.13,0.5,W,1004.3,9.2,Snow,10
WX-8,2025-10-19,5.4,41.7,89,0,10.2,SW,1016.4,14.3,Drizzle,8
WX-6,2025-10-20,8.2,46.8,91,0.21,19.5,SW,1020.2,7.4,Partly Cloudy,0
WX-8,2025-10-20,3.5,38.3,34,0,13.4,SW,1022.5,17.4,Snow,1
WX-9,2025-10-20,15.1,59.2,14,0.18,26.0,E,1006.9,15.0,Drizzle,1
WX-4,2025-10-20,1.6,34.9,41,0,17.0,NE,1006.1,8.2,Cloudy,11
WX-1,2025-10-21,0.1,32.2,35,0,25.2,SE,1007.6,9.2,Snow,0
WX-8,2025-10-21,7.6,45.7,77,0.17,9.7,W,1024.0,7.2,Clear,1
WX-4,2025-10-21,1.0,33.8,42,0.72,0,SW,1017.8,9.7,Rain,7
WX-9,2025-10-22,-1.6,29.1,32,0.37,25.9,N,998.6,4.8,Thunderstorm,7
WX-6,2025-10-22,8.7,47.7,14,0.44,10.7,SE,1020.6,8.0,Rain,2
WX-4,2025-10-22,-1.1,30.0,24,0.08,20.7,SW,1010.8,4.0,Clear,0
WX-9,2025-10-22,12.2,54.0,34,0,16.5,E,1017.6,7.7,Cloudy,5
WX-9,2025-10-22,8.9,48.0,21,0,13.5,NE,1020.3,9.7,Cloudy,7
WX-5,2025-10-23,19.0,66.2,54,0,19.6,NE,1009.9,7.0,Partly Cloudy,3
WX-2,2025-10-23,6.5,43.7,90,0.04,9.0,NW,1010.0,8.5,Windy,4
WX-2,2025-10-23,7.9,46.2,53,0.26,28.3,E,1020.1,15.0,Thunderstorm,10
WX-4,2025-10-23,4.2,39.6,38,0,23.2,NE,1013.6,6.7,Drizzle,7
WX-2,2025-10-23,7.1,44.8,24,0,11.1,NE,1004.8,7.5,Clear,3
WX-4,2025-10-24,3.1,37.6,85,0,6.9,E,1011.4,5.5,Snow,9
WX-5,2025-10-24,-1.1,30.0,89,0.32,14.9,NW,1001.9,7.0,Haze,2
WX-3,2025-10-24,10.9,51.6,73,0,31.7,SE,1012.3,7.3,Snow,10
WX-10,2025-10-24,9.1,48.4,93,0.1,1.5,W,1004.8,10.3,Rain,7
WX-10,2025-10-24,13.3,55.9,99,0,21.1,SW,1001.9,10.1,Rain,9
WX-8,2025-10-25,-2.1,28.2,91,0.06,10.4,SW,1023.4,5.9,Partly Cloudy,9
WX-6,2025-10-25,8.3,46.9,18,0,20.9,E,1005.6,7.7,Partly Cloudy,6
WX-6,2025-10-25,1.3,34.3,54,0.16,12.9,SW,1016.4,6.9,Haze,7
WX-10,2025-10-25,12.1,53.8,25,0.62,0,N,1018.2,3.7,Rain,3
WX-8,2025-10-26,12.5,54.5,73,0,11.8,NW,1006.2,7.7,Thunderstorm,9
WX-4,2025-10-26,10.2,50.4,28,0.77,12.7,NE,1004.9,6.4,Haze,5
WX-5,2025-10-26,10.2,50.4,45,0.47,15.1,W,1013.3,9.7,Rain,1
WX-6,2025-10-26,7.5,45.5,91,0.28,14.5,SE,1028.1,14.6,Thunderstorm,8
WX-6,2025-10-26,-4.2,24.4,35,0,17.3,NW,1032.2,7.6,Thunderstorm,10
WX-10,2025-10-27,5.7,42.3,17,0,10.9,SW,1014.1,15.8,Drizzle,0
WX-3,2025-10-27,-0.3,31.5,58,0,11.9,NE,1017.8,15.0,Cloudy,10
WX-9,2025-10-27,9.4,48.9,77,0.15,4.8,SE,1006.7,2.2,Fog,6
WX-7,2025-10-27,12.9,55.2,72,0,15.0,SW,1011.1,11.8,Windy,6
WX-4,2025-10-28,-0.2,31.6,84,0,23.3,W,1010.8,12.9,Thunderstorm,10
WX-10,2025-10-28,3.9,39.0,94,0.33,15.7,E,991.2,8.0,Partly Cloudy,7
WX-7,2025-10-28,6.5,43.7,75,0,19.6,NE,1023.0,7.3,Cloudy,3
WX-3,2025-10-28,7.3,45.1,26,0,13.0,NW,1011.4,10.7,Rain,7
WX-8,2025-10-29,12.6,54.7,82,0.04,17.7,E,1005.9,7.0,Snow,5
WX-5,2025-10-29,-3.1,26.4,90,0.33,5.8,N,1012.9,8.1,Thunderstorm,11
WX-10,2025-10-29,10.9,51.6,98,0.49,23.6,S,1016.0,10.1,Rain,0
WX-2,2025-10-29,-0.8,30.6,55,0.61,8.9,SE,1005.5,6.3,Partly Cloudy,0
WX-1,2025-10-30,10.4,50.7,65,0.35,12.6,SE,1017.8,10.7,Fog,6
WX-6,2025-10-30,16.7,62.1,94,0.23,10.2,S,1029.3,8.3,Drizzle,11
WX-8,2025-10-30,5.0,41.0,48,0.59,17.8,SE,1017.6,16.1,Fog,1
WX-10,2025-10-30,1.9,35.4,11,0.33,0,SE,1000.2,7.9,Thunderstorm,10
WX-10,2025-10-30,3.6,38.5,99,0,8.6,NW,998.8,9.1,Windy,7
WX-7,2025-10-30,6.8,44.2,49,0.36,17.1,W,1005.1,6.5,Fog,4
WX-6,2025-10-31,15.5,59.9,93,0,0,SE,1007.6,5.1,Fog,11
WX-6,2025-10-31,1.3,34.3,76,0,16.0,E,1021.1,6.1,Snow,4
WX-5,2025-10-31,3.1,37.6,18,0,15.4,NE,1025.3,0.5,Cloudy,8
WX-1,2025-10-31,-7.7,18.1,47,0,9.9,E,1024.6,13.2,Haze,9
WX-6,2025-10-31,10.2,50.4,30,0,0,S,1009.4,4.5,Cloudy,9
WX-1,2025-10-31,7.7,45.9,47,0.15,7.4,SW,1021.1,4.5,Drizzle,11
WX-5,2025-11-01,2.6,36.7,44,0.22,21.6,S,1025.0,17.4,Drizzle,7
WX-6,2025-11-01,-6.1,21.0,56,0.17,13.6,E,1021.7,11.1,Rain,4
WX-3,2025-11-01,-0.9,30.4,26,0.1,17.5,E,1017.3,11.3,Windy,0
WX-7,2025-11-01,0.4,32.7,85,0,18.8,S,1016.1,11.2,Thunderstorm,1
WX-3,2025-11-01,-3.5,25.7,22,0,27.6,SE,1019.0,9.9,Drizzle,0
WX-3,2025-11-01,-11.3,11.7,23,0,6.0,NW,1020.3,13.2,Cloudy,1
WX-5,2025-11-02,3.4,38.1,74,0.17,12.7,NE,1009.5,11.4,Partly Cloudy,4
WX-1,2025-11-02,-1.2,29.8,32,0.06,27.9,NE,1015.0,8.4,Clear,7
WX-9,2025-11-02,-3.7,25.3,86,0.19,6.1,S,1001.6,10.1,Drizzle,5
WX-1,2025-11-02,5.2,41.4,13,0.1,4.9,NE,1012.2,10.7,Clear,10
WX-7,2025-11-03,-6.0,21.2,12,0.01,8.5,NW,1014.6,4.7,Partly Cloudy,8
WX-4,2025-11-03,2.5,36.5,24,0.22,14.7,SW,1017.3,13.8,Fog,4
WX-9,2025-11-03,4.8,40.6,72,0.69,15.5,NW,1017.6,8.8,Thunderstorm,11
WX-10,2025-11-03,-1.6,29.1,50,0.04,16.4,N,1008.1,15.5,Rain,1
WX-8,2025-11-04,-3.7,25.3,75,0.05,10.7,N,1006.5,6.1,Windy,6
WX-3,2025-11-04,-13.5,7.7,33,0,9.0,W,1003.6,3.0,Drizzle,0
WX-1,2025-11-04,3.1,37.6,64,0,13.2,NW,992.8,10.4,Thunderstorm,8
WX-6,2025-11-04,-2.4,27.7,53,0.06,22.1,E,1003.6,10.0,Thunderstorm,11
WX-7,2025-11-04,1.8,35.2,55,0.46,8.4,S,1014.4,9.6,Snow,6
WX-8,2025-11-05,8.7,47.7,75,0,19.4,NW,999.1,11.2,Windy,2
WX-5,2025-11-05,6.5,43.7,70,0.48,0,E,1026.1,11.5,Clear,1
WX-4,2025-11-05,-0.2,31.6,43,0,20.2,NE,1011.9,7.9,Windy,3
WX-2,2025-11-05,-7.5,18.5,45,0,14.8,S,1018.6,13.3,Drizzle,10
WX-3,2025-11-05,-6.9,19.6,34,0,19.7,S,1001.6,5.4,Thunderstorm,11
WX-2,2025-11-06,1.5,34.7,50,0,14.7,NE,1003.0,9.3,Thunderstorm,3
WX-2,2025-11-06,-2.5,27.5,17,0.26,27.7,E,998.3,9.8,Drizzle,11
WX-6,2025-11-06,3.4,38.1,79,0.05,10.7,NE,1007.7,9.4,Drizzle,5
WX-5,2025-11-06,-2.4,27.7,35,0.16,32.7,E,1007.8,5.0,Fog,8
