respondent_id,department,job_level,tenure_years,engagement_score,satisfaction_score,manager_score,worklife_balance,growth_opportunity,recognition,compensation_fairness,team_collaboration,overall_recommend,response_date,attrition_risk
RESP-32462,Finance,Team Lead,13.3,4.05,4.01,4.55,3.83,4.27,3.47,3.32,3.29,2,2023-02-21,Low
RESP-32463,Product,Senior IC,3.7,2.14,3.52,3.5,5,2.88,2.42,1.4,2.53,2,2025-09-30,Medium
RESP-32464,Engineering,Team Lead,14.3,2.88,4.81,4.54,4.08,3.68,5,2.03,4.56,4,2024-11-17,Medium
RESP-32465,Engineering,Team Lead,5.4,3.61,2.26,3.73,1.48,2.39,3.65,1.94,5,8,2023-06-06,Low
RESP-32466,Product,Individual Contributor,7.9,4.71,4.02,1.94,2.8,3.2,3.42,4.53,2.34,7,2025-07-08,Low
RESP-32467,Legal,VP,16.5,3.01,3.08,4.32,3.46,4.1,2.15,3.05,3.03,6,2024-07-27,Medium
RESP-32468,Operations,VP,16.5,2.97,2.72,3.46,3.36,3.4,2.29,2.94,4.15,9,2023-03-28,Medium
RESP-32469,Engineering,Individual Contributor,0.7,2.28,3.01,3.42,2.79,3.79,3.98,1.54,4.4,7,2024-08-17,Medium
RESP-32470,Product,Director,4.3,3.79,2.59,3.23,3.87,2.47,3.52,2.73,3.06,1,2025-03-26,Low
RESP-32471,Operations,Individual Contributor,10.1,3.58,4.28,2.45,3.72,4.93,3.39,2.78,2.54,7,2023-10-20,Low
RESP-32472,Customer Support,Team Lead,15.9,2.97,3.02,4.87,4.63,3.28,4.5,3.74,3.9,5,2023-11-05,Medium
RESP-32473,Legal,Individual Contributor,10.5,3.88,3.29,3.41,2.59,1.94,3.78,1.34,2.11,9,2025-03-11,Low
RESP-32474,Design,VP,1.0,2.84,3.6,3.49,3.17,2.37,2.76,4.27,3.08,10,2025-01-31,Medium
RESP-32475,Finance,Director,18.9,3.18,4.3,4.12,4.43,2.71,3.6,3.77,3.73,4,2023-10-18,Medium
RESP-32476,Sales,Manager,16.0,3.71,3.74,3.33,3.17,3.63,3.66,4.03,3.8,2,2025-08-12,Low
RESP-32477,Sales,VP,9.9,3.73,3.13,4.26,3.13,1.73,3.56,4.69,3.4,9,2023-12-08,Low
RESP-32478,Engineering,Senior IC,11.6,4.9,3.4,3.61,3.36,2.37,5,3.29,2.39,1,2025-01-29,Low
RESP-32479,HR,Manager,8.6,3.81,2.93,3.15,3.35,4.19,3.93,1.79,3.03,4,2023-02-07,Low
RESP-32480,Legal,VP,10.8,3.21,3.55,3.37,3.25,2.63,3.51,2.9,4.6,9,2024-12-06,Low
RESP-32481,Marketing,Manager,11.3,3.61,2.42,3.85,2.56,2.29,3.4,2.63,3.34,1,2024-04-28,Low
RESP-32482,Sales,VP,19.7,3.68,4.12,2.91,4.4,3.14,2.46,3.77,2.32,5,2024-11-25,Low
RESP-32483,Sales,Individual Contributor,1.3,4.09,2.93,2.44,3.53,2.86,2.44,2.97,4.41,4,2024-01-01,Low
RESP-32484,Operations,VP,11.8,3.79,4.12,3.94,4.02,3.8,2.94,3.38,4.44,9,2023-10-19,Low
RESP-32485,Legal,Team Lead,20.0,4.09,1.76,4.59,4.32,2.89,3.2,3.52,3.55,2,2025-03-24,Low
RESP-32486,HR,Senior IC,4.2,1.9,4.4,3.81,2.25,2.54,1.6,3.65,3.4,5,2024-08-19,Medium
RESP-32487,HR,Team Lead,3.1,2.53,4.31,4.04,1.93,2.65,4.5,2.27,3.89,6,2024-11-06,Medium
RESP-32488,Marketing,Director,19.9,3.7,4.41,3.96,3.69,2.19,4.14,3.56,4.34,4,2024-10-07,Low
RESP-32489,Product,Individual Contributor,1.7,4.07,3.03,2.98,3.06,3.82,4.57,2.83,3.78,7,2024-06-02,Low
RESP-32490,HR,Team Lead,8.2,3.39,3.76,3.51,3.4,2.52,4.2,3.51,3.16,2,2023-07-13,Low
RESP-32491,Finance,Team Lead,9.4,4.23,4.2,4.55,4.34,3.25,2.91,3.73,2.76,6,2023-09-06,Low
RESP-32492,Sales,Team Lead,4.9,4.13,3.43,4.06,4.81,4.07,3.55,4.32,4.05,9,2024-05-30,Low
RESP-32493,HR,VP,14.0,3.72,4.35,3.63,3.83,4.75,3.79,2.81,3.66,2,2023-11-23,Low
RESP-32494,Customer Support,Director,13.3,2.74,3.91,4.02,3.97,3.38,3.51,3.34,4.41,2,2023-05-20,Medium
RESP-32495,Engineering,Team Lead,17.0,3.23,4.3,3.86,2.85,4.08,3.52,4.43,3.65,2,2024-09-21,Low
RESP-32496,Design,Director,13.8,3.95,4.36,3.43,3.48,2.69,3.41,2.19,3.66,8,2025-10-12,Low
RESP-32497,Customer Support,Team Lead,0.5,3.71,3.36,3.25,4.16,2.48,2.79,3.92,4.1,4,2024-07-22,Low
RESP-32498,Marketing,Team Lead,3.9,3.6,5,4.23,2.77,4.08,2.65,1.61,2.89,8,2025-11-14,Low
RESP-32499,Sales,Director,1.9,3.31,4.48,3.29,3.11,3.15,3.57,3.79,4.59,10,2024-06-02,Low
RESP-32500,Customer Support,Team Lead,17.6,3.12,3.15,3.27,3.45,5,1.94,4.09,3.31,6,2025-10-10,Medium
RESP-32501,Design,Director,6.4,4.05,3.52,4.29,3.27,4.1,3.28,3.03,4.3,10,2023-12-30,Low
RESP-32502,Marketing,Individual Contributor,5.8,3.74,3.12,2.84,2.71,2.92,5,2.06,3.58,4,2025-09-22,Low
RESP-32503,Marketing,Senior IC,12.9,4.25,2.19,3.22,1.66,3.42,4.48,1.99,2.76,7,2023-09-08,Low
RESP-32504,HR,Director,1.3,4.36,2.74,3.78,4.0,2.44,1.4,1,3.11,8,2023-01-19,Low
RESP-32505,Operations,Senior IC,13.7,4.68,4.44,3.98,3.65,3.73,3.67,2.12,3.38,4,2024-12-02,Low
RESP-32506,Engineering,Manager,7.6,3.97,1.68,4.2,3.25,3.01,4.5,2.53,3.62,7,2025-10-24,Low
RESP-32507,Engineering,Senior IC,16.5,4.72,3.08,3.16,3.43,3.49,4.71,2.62,2.85,5,2023-05-10,Low
RESP-32508,Finance,Individual Contributor,12.3,3.18,3.74,4.21,2.99,2.96,4.58,2.32,4.9,3,2024-05-27,Medium
RESP-32509,Operations,Director,1.7,3.99,3.17,3.94,1.95,3.24,3.34,3.4,4.08,9,2023-07-25,Low
RESP-32510,Sales,Senior IC,17.5,4.74,3.89,3.54,4.32,2.13,4.25,1.95,3.09,6,2023-07-01,Low
RESP-32511,Product,VP,19.9,2.95,2.32,3.69,4.16,3.32,4.71,3.33,4.24,1,2024-10-29,Medium
RESP-32512,Legal,VP,11.3,3.78,3.78,4.03,3.15,1.7,4.0,5,4.67,4,2023-04-28,Low
RESP-32513,Legal,Individual Contributor,19.7,3.32,3.7,3.79,4.68,2.71,2.08,4.61,3.48,9,2024-12-16,Low
RESP-32514,Engineering,Senior IC,8.1,5,1.29,3.0,2.47,2.96,4.46,2.72,2.63,5,2023-10-15,Low
RESP-32515,Design,Manager,15.7,3.11,3.21,3.46,2.96,3.86,3.39,3.41,2.44,10,2024-03-31,Medium
RESP-32516,Operations,Team Lead,18.3,2.69,3.43,3.25,4.7,3.78,3.66,3.3,2.99,2,2023-09-16,Medium
RESP-32517,Customer Support,Individual Contributor,7.9,3.22,2.72,3.16,2.87,2.69,3.3,2.99,4.78,10,2024-04-18,Low
RESP-32518,Customer Support,Individual Contributor,15.1,3.32,3.11,4.52,1.61,3.04,2.6,3.3,3.09,10,2025-10-12,Low
RESP-32519,Legal,Manager,13.3,2.68,3.59,3.07,3.0,3.31,2.56,3.05,2.95,6,2024-10-17,Medium
RESP-32520,Customer Support,Individual Contributor,6.7,2.85,4.87,3.88,2.8,4.39,2.44,3.49,3.57,1,2025-03-03,Medium
RESP-32521,Customer Support,Team Lead,10.7,3.14,3.92,3.63,1,3.35,3.69,1,3.82,7,2025-02-12,Medium
RESP-32522,Design,VP,1.4,3.82,3.94,2.49,1.87,1.48,4.5,1.03,4.01,8,2023-06-10,Low
RESP-32523,Design,Team Lead,12.7,3.89,3.39,3.23,4.03,3.02,3.8,4.63,1.66,9,2024-06-26,Low
RESP-32524,Engineering,Team Lead,9.3,3.59,3.73,3.48,1.75,4.69,3.16,3.0,3.54,4,2024-05-16,Low
RESP-32525,Finance,Individual Contributor,2.7,3.4,4.02,3.98,4.13,4.21,3.32,1,3.35,4,2025-01-15,Low
RESP-32526,Design,Director,3.3,3.75,3.65,3.04,3.83,3.19,3.35,5,4.78,5,2024-03-26,Low
RESP-32527,Marketing,Director,2.0,3.33,4.37,3.56,2.75,3.81,2.18,2.07,3.53,4,2023-11-02,Low
RESP-32528,Legal,Director,17.7,2.95,4.05,4.11,2.93,4.0,3.02,1.69,4.53,4,2024-11-21,Medium
RESP-32529,HR,Director,10.5,2.39,3.57,3.69,1.95,3.95,3.31,2.29,3.55,1,2024-03-15,Medium
RESP-32530,HR,Individual Contributor,1.7,2.33,4.65,3.89,2.68,3.8,4.04,2.14,2.97,6,2023-08-13,Medium
RESP-32531,Sales,Director,19.5,2.12,3.74,3.85,3.18,3.92,2.64,1.82,4.0,7,2023-11-05,Medium
RESP-32532,Sales,Individual Contributor,7.9,3.37,2.87,3.55,2.4,2.33,4.35,4.48,3.66,7,2024-05-08,Low
RESP-32533,Engineering,Manager,5.5,3.26,4.69,2.61,3.11,1.66,3.48,3.46,3.28,1,2023-02-03,Low
RESP-32534,Sales,Individual Contributor,11.9,3.67,4.62,3.17,2.74,3.9,3.27,1.95,2.78,3,2024-08-29,Low
RESP-32535,Engineering,VP,19.2,2.63,2.99,3.22,3.44,3.19,4.47,3.11,2.73,6,2025-09-30,Medium
RESP-32536,Operations,Senior IC,14.0,3.62,3.73,4.33,2.07,4.1,2.69,2.16,2.42,5,2023-03-28,Low
RESP-32537,Customer Support,Senior IC,18.1,3.33,2.66,4.01,4.14,3.86,3.55,2.78,3.55,6,2024-09-02,Low
RESP-32538,Sales,VP,9.8,3.53,4.25,4.21,3.9,3.36,3.12,1.56,3.02,4,2023-06-02,Low
RESP-32539,Product,Senior IC,13.7,2.99,3.33,3.8,3.34,3.41,4.65,3.19,4.07,9,2024-06-06,Medium
RESP-32540,Product,VP,6.2,2.72,2.01,2.34,3.97,1.95,3.33,2.99,4.02,4,2024-11-10,Medium
RESP-32541,Legal,Team Lead,19.6,3.42,4.76,3.44,2.97,3.07,2.04,3.52,3.49,2,2025-05-31,Low
RESP-32542,Finance,Director,8.9,2.71,2.66,2.96,2.94,3.18,4.82,3.64,2.54,2,2025-09-15,Medium
RESP-32543,Design,Senior IC,7.7,4.7,2.33,3.17,2.47,3.41,2.42,3.8,2.79,6,2024-07-10,Low
RESP-32544,Engineering,Team Lead,18.3,3.97,4.74,3.05,4.15,3.66,3.09,3.89,3.89,8,2023-10-31,Low
RESP-32545,Operations,Senior IC,11.4,3.27,3.35,3.91,3.49,3.26,3.65,2.36,3.91,6,2023-06-11,Low
RESP-32546,Engineering,Team Lead,19.6,3.22,2.9,3.79,2.75,4.36,4.7,2.5,2.55,4,2024-07-14,Low
RESP-32547,Sales,Manager,18.2,2.73,3.12,3.82,3.97,3.26,3.03,3.33,4.67,9,2023-04-08,Medium
RESP-32548,Operations,VP,15.4,4.57,4.61,3.93,2.42,3.79,3.64,2.71,3.41,7,2024-09-24,Low
RESP-32549,HR,Manager,9.0,3.23,2.67,3.18,2.69,2.98,3.03,3.64,2.24,3,2024-11-17,Low
RESP-32550,HR,Senior IC,9.2,1.67,3.23,3.55,3.84,3.07,4.04,1.76,3.85,5,2025-11-17,Medium
RESP-32551,Customer Support,Director,2.5,2.16,3.24,3.87,3.36,3.49,3.18,1.61,4.01,3,2024-05-04,Medium
RESP-32552,Marketing,Individual Contributor,17.5,3.01,4.96,3.36,2.92,2.67,3.23,3.44,3.31,7,2025-11-02,Medium
RESP-32553,Design,Manager,17.8,4.22,2.79,4.57,3.12,2.16,3.51,4.08,4.07,7,2023-11-10,Low
RESP-32554,Design,VP,10.0,3.61,2.92,3.99,1.43,3.79,2.65,3.64,3.2,9,2025-06-23,Low
RESP-32555,Sales,Director,18.9,4.34,4.61,3.41,3.45,2.75,4.85,3.24,3.8,10,2025-07-22,Low
RESP-32556,Operations,Senior IC,7.2,3.54,4.48,3.35,2.99,3.39,3.18,2.76,4.05,2,2023-11-26,Low
RESP-32557,Design,Team Lead,7.8,3.6,3.79,2.97,4.31,4.04,3.05,1.69,3.91,5,2024-01-26,Low
RESP-32558,HR,Director,14.8,2.61,5,2.61,3.33,3.64,4.74,1.4,4.04,7,2023-08-31,Medium
RESP-32559,Legal,Manager,2.8,2.97,3.65,3.17,3.31,4.86,5,1.96,4.34,5,2023-01-07,Medium
RESP-32560,Customer Support,Director,15.2,4.06,4.01,2.82,1.37,3.08,3.01,1,4.17,7,2025-05-31,Low
RESP-32561,Engineering,Manager,11.4,3.76,2.05,3.12,2.63,2.89,5,2.92,3.52,3,2023-12-26,Low
RESP-32562,Customer Support,Team Lead,15.0,4.04,3.24,3.03,2.91,2.21,2.94,1.32,4.71,3,2023-08-29,Low
RESP-32563,HR,Senior IC,3.7,3.15,3.23,4.83,2.76,1.86,1.55,1.66,3.45,9,2025-06-17,Medium
RESP-32564,Design,Manager,15.1,3.39,4.18,4.16,3.16,2.91,3.95,3.65,4.82,6,2024-11-15,Low
RESP-32565,Sales,Senior IC,5.9,2.96,3.35,4.91,3.16,3.7,4.95,2.97,3.9,9,2023-05-02,Medium
RESP-32566,Customer Support,Team Lead,9.1,3.28,3.02,3.71,4.8,3.52,2.58,2.28,2.89,5,2024-12-01,Low
RESP-32567,Design,Manager,12.0,2.87,4.57,2.68,4.37,3.54,4.06,3.27,3.91,8,2023-04-01,Medium
RESP-32568,Legal,Team Lead,13.1,3.6,4.12,4.43,2.42,2.56,3.56,1,3.59,8,2024-09-30,Low
RESP-32569,Engineering,Manager,2.7,1.93,3.63,4.08,4.23,3.36,3.2,2.31,3.56,8,2025-08-31,Medium
RESP-32570,Finance,Senior IC,12.3,4.78,3.11,3.38,3.35,4.12,2.18,3.9,3.2,6,2023-09-20,Low
RESP-32571,HR,Manager,0.6,3.65,3.02,3.85,3.66,3.87,3.62,2.45,3.23,10,2023-04-14,Low
RESP-32572,Customer Support,Director,2.6,4.12,1.98,4.1,4.32,1.94,4.06,4.02,2.52,5,2025-11-25,Low
RESP-32573,Operations,Manager,2.1,2.47,3.32,2.79,3.83,3.7,4.78,3.75,3.25,1,2025-02-28,Medium
RESP-32574,Engineering,Senior IC,1.5,4.53,2.16,3.27,3.11,3.67,4.66,4.13,4.28,8,2023-11-20,Low
RESP-32575,Design,VP,11.5,4.92,2.26,2.33,2.86,3.92,4.21,3.94,2.57,4,2023-09-21,Low
RESP-32576,Sales,VP,1.1,3.01,4.66,4.27,2.95,3.94,2.81,3.67,2.96,10,2024-08-22,Medium
RESP-32577,Engineering,VP,9.9,4.58,4.1,3.41,2.79,2.07,1.46,2.28,3.87,5,2024-03-20,Low
RESP-32578,Finance,Manager,1.3,3.4,3.89,3.4,1.65,4.5,3.0,2.26,4.33,3,2023-02-18,Low
RESP-32579,Finance,Director,14.0,3.23,2.74,4.51,4.09,3.23,3.22,2.09,2.8,4,2024-09-11,Low
RESP-32580,HR,Director,5.7,3.77,3.84,4.25,1.82,3.6,1.85,2.9,4.28,9,2024-02-29,Low
RESP-32581,Finance,Senior IC,9.8,3.97,4.74,3.13,2.95,3.15,3.81,4.5,3.49,5,2025-04-01,Low
RESP-32582,Design,Individual Contributor,19.0,2.36,3.71,4.05,2.27,2.64,3.54,2.87,3.05,9,2023-11-28,Medium
RESP-32583,Engineering,Individual Contributor,1.9,2.85,4.79,4.07,2.75,2.94,3.28,4.28,3.2,8,2023-09-29,Medium
RESP-32584,Design,Director,9.7,4.82,3.67,3.34,3.06,3.73,3.61,2.38,3.3,7,2024-02-10,Low
RESP-32585,Legal,Senior IC,11.0,4.45,3.49,3.83,3.31,3.73,2.6,2.88,3.29,8,2024-10-07,Low
RESP-32586,Operations,VP,4.7,2.59,3.8,4.21,3.84,3.65,3.21,1.64,3.28,10,2024-01-19,Medium
RESP-32587,Product,Manager,3.5,4.23,3.21,2.95,1.96,3.75,2.42,2.61,4.65,10,2023-02-09,Low
RESP-32588,HR,Team Lead,1.2,4.94,2.67,2.46,2.43,3.0,2.6,3.47,4.23,9,2025-07-15,Low
RESP-32589,Operations,Team Lead,12.4,3.27,3.14,3.45,3.15,3.22,4.05,3.6,2.59,8,2024-09-26,Low
RESP-32590,Sales,Director,5.2,2.95,3.04,1.87,3.98,2.46,3.24,4.72,2.23,9,2023-05-23,Medium
RESP-32591,Engineering,VP,12.1,3.14,3.49,4.18,3.92,2.7,2.98,1.97,4.0,10,2025-03-31,Medium
RESP-32592,Operations,Senior IC,6.4,2.56,2.49,3.5,3.65,2.91,1.92,1.63,2.42,1,2025-11-28,Medium
RESP-32593,Sales,VP,12.3,4.24,2.72,4.13,2.95,3.49,2.33,3.2,3.26,1,2025-04-02,Low
RESP-32594,Marketing,Manager,5.5,2.32,3.44,3.56,3.53,2.63,3.45,3.85,2.62,3,2025-06-29,Medium
RESP-32595,Design,Senior IC,5.4,4.3,4.67,4.3,4.22,2.28,2.41,3.25,3.43,7,2023-09-17,Low
RESP-32596,Finance,VP,2.7,3.72,3.24,2.82,3.73,1.34,1,2.21,2.56,9,2025-02-18,Low
RESP-32597,Marketing,VP,19.7,5,3.43,4.1,4.97,3.07,2.63,4.29,2.87,9,2024-07-28,Low
RESP-32598,Design,Director,8.5,3.08,3.69,2.79,3.85,3.57,3.2,3.62,3.98,5,2025-04-08,Medium
RESP-32599,Sales,Individual Contributor,20.0,3.0,2.77,2.96,3.76,2.31,2.56,3.25,2.79,5,2024-08-08,Medium
RESP-32600,HR,Senior IC,18.3,3.4,2.28,3.19,2.01,3.26,4.06,2.15,4.15,1,2025-04-07,Low
RESP-32601,Legal,Team Lead,1.2,3.61,5,3.98,1.98,3.19,1.54,4.27,3.55,10,2025-09-11,Low
RESP-32602,Product,Senior IC,0.7,4.29,2.65,2.97,4.08,1.72,5,4.42,3.63,7,2024-02-13,Low
RESP-32603,Customer Support,Team Lead,9.3,4.65,4.64,3.1,3.89,3.06,3.89,2.88,3.42,10,2025-10-21,Low
RESP-32604,Marketing,Senior IC,13.4,4.13,3.92,3.2,2.5,2.12,4.4,5,3.21,4,2024-05-12,Low
RESP-32605,Sales,VP,19.3,3.17,4.98,4.45,3.3,4.89,4.12,4.6,3.55,4,2024-12-31,Medium
RESP-32606,Finance,Individual Contributor,14.0,3.75,3.52,3.01,2.45,3.22,2.19,4.63,3.44,4,2023-09-13,Low
RESP-32607,Finance,Director,15.4,4.15,3.43,3.82,2.71,2.55,3.72,2.17,3.31,9,2024-08-27,Low
RESP-32608,Legal,Manager,3.7,3.16,2.15,3.31,3.13,3.62,5,2.81,3.78,8,2024-12-22,Medium
RESP-32609,Customer Support,Manager,3.4,3.39,2.4,4.02,5,4.0,3.67,4.01,4.0,8,2023-09-14,Low
RESP-32610,Engineering,Manager,7.1,3.54,1.46,4.64,4.11,4.56,4.27,3.23,4.55,10,2023-05-04,Low
RESP-32611,HR,Team Lead,10.8,2.95,4.53,3.97,2.54,3.18,3.5,2.71,3.02,10,2023-06-28,Medium
RESP-32612,Marketing,Manager,9.9,3.51,1.67,3.54,4.43,3.38,3.59,3.19,3.64,7,2024-12-15,Low
RESP-32613,Sales,Director,18.7,4.11,1,3.98,1.68,3.69,3.87,4.34,3.87,5,2025-11-04,Low
RESP-32614,Design,Team Lead,2.0,2.99,3.32,4.17,3.33,2.52,3.0,3.91,3.12,3,2024-03-10,Medium
RESP-32615,Legal,Team Lead,17.1,2.85,3.91,2.51,2.95,3.05,3.39,2.74,2.46,2,2025-02-26,Medium
RESP-32616,Customer Support,VP,12.0,4.07,2.11,2.88,4.17,3.39,2.8,2.99,3.77,8,2024-07-18,Low
RESP-32617,Operations,Manager,7.1,1.98,2.65,2.97,3.08,3.27,3.82,1.39,2.3,4,2025-10-27,Medium
RESP-32618,Sales,Director,5.7,3.38,4.6,4.6,3.77,3.68,3.44,4.65,4.75,3,2025-07-12,Low
RESP-32619,Legal,Individual Contributor,13.3,2.74,1.74,3.68,2.78,3.59,2.78,3.93,4.71,3,2023-03-10,Medium
RESP-32620,Product,Senior IC,4.0,3.84,3.37,3.45,2.96,4.24,2.89,3.61,3.65,2,2024-03-02,Low
RESP-32621,Marketing,Individual Contributor,10.3,3.87,2.82,4.53,3.94,3.05,3.89,5,2.71,2,2025-02-13,Low
RESP-32622,Finance,Team Lead,13.3,2.5,2.83,3.73,4.82,2.84,3.63,4.22,3.3,5,2023-03-15,Medium
RESP-32623,Product,Manager,2.8,1.85,4.4,3.73,3.75,2.63,2.01,4.22,1.97,6,2025-05-28,Medium
RESP-32624,Operations,Director,12.8,3.48,3.54,3.95,2.4,2.17,3.9,2.45,4.59,6,2025-01-31,Low
RESP-32625,Legal,Individual Contributor,5.7,4.1,2.75,3.21,1.99,3.05,3.01,5,3.3,2,2024-03-11,Low
RESP-32626,Legal,Manager,10.6,5,5,2.45,3.01,2.14,4.07,3.97,3.8,4,2025-04-29,Low
RESP-32627,Operations,Director,8.6,3.79,3.43,3.99,3.94,3.3,3.21,4.04,3.37,10,2024-08-11,Low
RESP-32628,Design,VP,9.6,3.96,3.65,3.12,3.22,3.8,3.9,2.27,3.07,3,2023-05-20,Low
RESP-32629,Legal,Director,0.7,4.3,3.22,2.31,3.89,4.63,2.33,4.54,3.06,9,2023-05-02,Low
RESP-32630,Design,Manager,17.5,2.77,2.63,2.77,2.34,3.88,3.47,2.95,3.97,3,2023-01-21,Medium
RESP-32631,Operations,Team Lead,13.6,3.04,3.0,3.1,2.68,3.65,4.4,2.93,3.83,5,2023-11-13,Medium
RESP-32632,Legal,Team Lead,4.6,2.36,3.68,3.15,2.77,3.73,1,3.37,3.04,8,2023-06-29,Medium
RESP-32633,Legal,Individual Contributor,0.5,3.85,2.21,3.63,3.29,2.18,3.79,2.99,2.22,3,2025-01-12,Low
RESP-32634,Design,VP,5.7,4.45,4.26,3.58,2.88,3.27,3.59,3.55,2.47,9,2023-10-11,Low
RESP-32635,Sales,Senior IC,7.1,3.75,2.93,3.17,3.63,2.92,2.87,3.53,3.03,10,2024-05-29,Low
RESP-32636,Operations,Team Lead,7.3,3.37,3.68,4.01,4.2,3.67,3.69,2.87,5,7,2025-02-22,Low
RESP-32637,Sales,VP,15.0,3.59,2.67,3.4,5,2.48,2.66,2.48,4.55,3,2023-04-22,Low
RESP-32638,Sales,Individual Contributor,13.8,3.89,4.29,4.06,3.73,3.39,3.62,3.34,2.78,8,2023-04-29,Low
RESP-32639,Product,Individual Contributor,18.1,2.68,3.39,3.26,4.36,1.97,4.82,2.11,4.11,7,2024-12-25,Medium
RESP-32640,Finance,Manager,19.2,4.17,2.89,3.39,3.1,3.27,4.37,1.96,2.78,3,2025-02-23,Low
RESP-32641,Customer Support,Senior IC,4.8,2.99,2.05,3.87,2.92,2.55,4.13,3.85,3.01,9,2023-01-10,Medium
RESP-32642,Legal,VP,17.8,5,3.18,3.98,2.25,2.71,3.9,4.84,4.03,3,2024-03-31,Low
RESP-32643,Legal,Senior IC,12.5,3.09,2.73,4.0,3.75,1.54,4.73,4.41,2.14,6,2023-11-30,Medium
RESP-32644,Finance,VP,3.4,3.6,3.02,4.21,4.26,2.5,3.78,3.02,2.68,7,2024-08-05,Low
RESP-32645,Product,Senior IC,18.9,2.07,3.0,4.41,3.11,2.39,3.49,3.51,2.86,6,2023-10-30,Medium
RESP-32646,Engineering,Manager,4.2,2.95,2.5,3.54,2.45,5,4.02,2.4,2.53,4,2024-03-24,Medium
RESP-32647,Operations,VP,0.5,3.76,4.36,5,4.63,2.59,5,2.82,3.98,4,2023-09-27,Low
RESP-32648,Engineering,Individual Contributor,14.5,2.28,3.24,4.32,3.46,3.38,3.64,2.12,3.66,9,2023-11-29,Medium
RESP-32649,Operations,Team Lead,16.6,3.53,2.83,3.88,3.68,2.23,4.05,2.56,4.27,7,2024-01-11,Low
RESP-32650,Customer Support,Manager,9.1,2.29,5,3.16,2.84,3.36,2.64,3.54,3.7,3,2023-07-16,Medium
RESP-32651,Finance,Manager,5.2,2.39,3.59,4.5,2.63,2.58,2.76,4.73,2.55,1,2025-11-09,Medium
RESP-32652,HR,VP,15.0,2.5,4.43,3.89,4.94,4.77,3.99,3.37,3.63,4,2025-08-02,Medium
RESP-32653,Customer Support,Individual Contributor,12.9,4.76,3.61,2.8,2.99,2.94,3.61,3.61,2.53,8,2024-03-09,Low
RESP-32654,Design,Individual Contributor,11.0,2.3,3.79,3.13,3.63,4.59,4.76,4.91,3.23,5,2024-12-15,Medium
RESP-32655,Engineering,Manager,13.5,1.9,3.57,2.06,4.08,3.52,3.86,4.12,2.6,7,2023-05-18,Medium
RESP-32656,Engineering,Team Lead,12.0,2.73,4.6,1.2,2.5,1.29,1.92,2.95,2.71,8,2023-04-26,Medium
RESP-32657,Finance,Team Lead,16.9,4.78,2.76,4.09,2.96,3.8,1.64,2.5,3.27,3,2024-01-15,Low
RESP-32658,Finance,Individual Contributor,14.0,3.91,2.04,2.86,3.74,3.36,2.44,2.27,2.78,2,2025-05-23,Low
RESP-32659,HR,Director,17.6,2.72,2.01,2.59,2.41,2.32,5,4.7,3.12,4,2024-04-23,Medium
RESP-32660,Product,Individual Contributor,2.9,3.74,2.29,4.21,3.2,3.64,2.16,2.52,4.1,1,2025-08-20,Low
RESP-32661,Product,Senior IC,11.8,4.02,4.02,3.38,2.8,3.11,2.71,2.07,2.95,6,2024-01-06,Low
RESP-32662,HR,Director,11.4,5,3.77,3.21,3.87,1.79,3.54,1.84,3.19,10,2024-11-18,Low
RESP-32663,Engineering,Director,8.5,3.09,2.93,3.62,1.85,3.97,3.67,2.75,3.76,7,2024-08-29,Medium
RESP-32664,Legal,VP,0.8,3.5,2.46,4.44,5,4.21,2.57,3.06,3.33,5,2023-11-18,Low
RESP-32665,Marketing,Senior IC,9.1,3.15,3.56,3.27,2.54,4.08,3.72,4.76,4.54,2,2024-12-02,Medium
RESP-32666,Marketing,Senior IC,6.3,3.48,4.33,2.89,4.45,3.88,3.51,2.15,3.37,1,2025-10-26,Low
RESP-32667,Sales,Director,12.0,4.0,2.22,3.53,5,2.2,4.1,3.83,3.84,6,2025-07-20,Low
RESP-32668,Sales,VP,5.7,3.6,1.29,4.49,3.66,2.92,1.5,3.18,4.29,4,2024-10-25,Low
RESP-32669,Design,Manager,8.0,3.95,3.0,4.27,3.1,4.06,4.53,3.03,3.19,6,2023-11-26,Low
RESP-32670,Sales,Manager,17.2,3.61,3.54,4.48,2.41,2.9,4.94,2.64,3.6,6,2023-02-06,Low
RESP-32671,Engineering,Individual Contributor,2.9,3.64,4.04,4.73,2.46,3.1,3.65,3.18,3.77,10,2024-08-09,Low
RESP-32672,Product,Individual Contributor,15.4,3.14,4.01,3.42,3.52,3.16,4.08,3.16,3.1,8,2024-07-23,Medium
RESP-32673,Finance,VP,1.3,3.68,4.3,3.05,2.2,2.99,3.63,1.79,3.95,10,2024-02-06,Low
RESP-32674,Engineering,Team Lead,2.9,4.35,4.13,3.41,4.17,3.01,3.77,4.66,3.42,9,2025-10-28,Low
RESP-32675,Customer Support,Director,6.5,2.91,4.68,3.22,2.67,3.75,4.21,3.73,4.17,9,2023-04-01,Medium
RESP-32676,Finance,Manager,10.9,2.0,4.18,3.3,3.46,3.44,3.68,2.74,3.26,2,2023-03-27,Medium
RESP-32677,Finance,Team Lead,3.0,3.99,1.54,3.09,1.86,1.35,2.22,1.4,4.93,7,2023-03-15,Low
RESP-32678,Engineering,Manager,15.8,2.93,4.05,3.36,1.86,2.43,2.75,2.19,4.17,9,2025-05-12,Medium
