trip_id,pickup_datetime,dropoff_datetime,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,passenger_count,trip_distance_miles,fare_amount,tip_amount,total_amount,payment_type,trip_duration_min
TRIP-413292,2025-08-26 09:26:48,2025-08-26 10:45:48,40.737097,-73.916262,40.846328,-73.934093,3,10.29,40.75,3.22,43.97,Credit Card,79.4
TRIP-413293,2025-12-07 18:32:58,2025-12-07 18:57:58,40.800314,-74.006243,40.763069,-73.98194,1,5.44,22.68,6.55,29.23,Credit Card,25.7
TRIP-413294,2024-01-05 20:15:17,2024-01-05 21:42:17,40.814536,-73.919444,40.660451,-73.955275,2,13.91,43.94,0.77,44.71,Cash,87.5
TRIP-413295,2024-05-04 10:34:57,2024-05-04 11:51:57,40.703702,-73.953315,40.842073,-73.984173,4,11.55,42.07,3.57,45.64,Mobile,77.9
TRIP-413296,2024-04-15 13:01:12,2024-04-15 13:35:12,40.782716,-73.998529,40.771143,-73.911985,6,5.72,18.29,0.26,18.55,Cash,34.3
TRIP-413297,2024-12-19 04:30:45,2024-12-19 04:38:45,40.682225,-73.9899,40.681186,-73.992681,3,0.78,5.89,1.13,7.02,Cash,8.3
TRIP-413298,2024-06-26 06:10:00,2024-06-26 06:23:00,40.710137,-73.967875,40.715072,-73.9911,2,3.49,16.87,2.25,19.12,Credit Card,13.1
TRIP-413299,2025-09-27 10:34:36,2025-09-27 11:15:36,40.705031,-74.001526,40.658346,-73.930237,2,7.44,28.34,4.87,33.21,Mobile,41.0
TRIP-413300,2025-01-04 20:18:49,2025-01-04 20:53:49,40.65884,-73.923119,40.81024,-73.908068,3,13.11,38.84,8.79,47.63,Cash,35.8
TRIP-413301,2025-05-11 05:25:39,2025-05-11 06:23:39,40.779896,-73.900741,40.699516,-73.917149,1,7.07,33.73,10.03,43.76,Mobile,58.5
TRIP-413302,2024-12-01 03:06:04,2024-12-01 03:56:04,40.842657,-74.015968,40.776625,-73.98526,1,7.12,29.12,3.09,32.21,Cash,50.6
TRIP-413303,2024-10-09 03:41:18,2024-10-09 06:19:18,40.665171,-74.011552,40.849497,-73.902222,4,18.66,89.65,1.31,90.96,Mobile,158.1
TRIP-413304,2024-09-05 06:00:40,2024-09-05 06:34:40,40.813784,-73.939731,40.782374,-73.962894,6,4.28,16.28,0.95,17.23,Mobile,34.3
TRIP-413305,2024-11-10 19:00:22,2024-11-10 20:13:22,40.791719,-73.911209,40.73627,-73.975099,1,8.53,34.42,2.67,37.09,Debit Card,73.2
TRIP-413306,2024-11-02 17:00:58,2024-11-02 17:17:58,40.810596,-73.904091,40.79351,-73.924088,5,3.63,18.75,5.57,24.32,Debit Card,17.7
TRIP-413307,2025-05-24 10:37:59,2025-05-24 11:32:59,40.773086,-73.903062,40.723718,-73.951224,2,7.77,37.15,9.52,46.67,Debit Card,55.5
TRIP-413308,2024-10-21 04:37:33,2024-10-21 05:05:33,40.716356,-74.005708,40.709719,-73.959484,6,3.68,17.95,3.41,21.36,Credit Card,28.3
TRIP-413309,2025-03-16 14:49:08,2025-03-16 15:24:08,40.731501,-73.900854,40.728661,-73.997007,6,5.95,23.04,4.91,27.95,Cash,35.2
TRIP-413310,2025-09-07 03:44:26,2025-09-07 04:32:26,40.683803,-73.980986,40.833385,-73.96475,4,11.64,31.96,4.18,36.14,Cash,48.0
TRIP-413311,2024-05-28 15:59:34,2024-05-28 16:29:34,40.709142,-73.923808,40.831594,-73.909819,5,9.58,43.42,7.15,50.57,Cash,30.7
TRIP-413312,2025-04-21 04:49:33,2025-04-21 06:22:33,40.841443,-73.987828,40.719685,-73.940456,5,11.52,53.58,4.03,57.61,Credit Card,93.6
TRIP-413313,2025-02-21 18:01:23,2025-02-21 18:30:23,40.794118,-73.992236,40.766815,-74.01389,1,4.8,23.3,6.06,29.36,Credit Card,29.1
TRIP-413314,2025-07-12 17:07:46,2025-07-12 18:37:46,40.653745,-73.932415,40.827987,-73.954288,6,13.67,44.17,12.48,56.65,Mobile,90.7
TRIP-413315,2025-03-30 04:11:59,2025-03-30 05:38:59,40.720073,-73.921414,40.842305,-74.018563,5,14.04,41.83,11.98,53.81,Credit Card,87.9
TRIP-413316,2024-04-07 05:57:19,2024-04-07 06:22:19,40.77769,-73.951179,40.836616,-73.985966,3,6.26,20.15,5.0,25.15,Cash,25.4
TRIP-413317,2025-11-19 17:43:27,2025-11-19 18:29:27,40.715477,-73.90812,40.767189,-73.902577,6,5.58,21.47,0.87,22.34,Mobile,46.6
TRIP-413318,2025-05-12 09:14:10,2025-05-12 09:43:10,40.746761,-73.998412,40.773977,-74.002963,4,3.98,21.17,3.87,25.04,Cash,29.7
TRIP-413319,2024-12-13 05:01:20,2024-12-13 06:36:20,40.678263,-73.923855,40.802777,-73.976873,6,12.41,43.29,12.13,55.42,Mobile,95.7
TRIP-413320,2024-05-24 08:07:33,2024-05-24 09:01:33,40.839788,-73.980216,40.810056,-73.920061,5,6.74,23.84,1.46,25.3,Credit Card,54.3
TRIP-413321,2024-04-21 11:07:02,2024-04-21 11:37:02,40.779911,-74.007624,40.800165,-73.908385,1,8.36,30.58,8.37,38.95,Mobile,30.2
TRIP-413322,2025-01-17 20:48:07,2025-01-17 21:19:07,40.778735,-73.972178,40.805086,-73.997905,2,4.86,16.21,1.68,17.89,Debit Card,31.3
TRIP-413323,2025-03-17 08:13:41,2025-03-17 09:12:41,40.682819,-73.906127,40.77587,-73.99108,3,11.15,33.96,8.75,42.71,Cash,59.0
TRIP-413324,2025-07-31 08:21:29,2025-07-31 09:30:29,40.785285,-73.9959,40.691371,-73.951159,1,9.39,32.69,0.92,33.61,Mobile,69.3
TRIP-413325,2024-07-05 16:05:32,2024-07-05 16:22:32,40.673079,-74.000749,40.724705,-73.9841,1,5.88,24.47,1.96,26.43,Cash,17.9
TRIP-413326,2024-12-07 00:37:23,2024-12-07 01:46:23,40.825304,-73.977033,40.749989,-73.923823,5,9.58,47.42,8.7,56.12,Cash,69.7
TRIP-413327,2025-11-28 13:53:13,2025-11-28 15:08:13,40.724155,-74.018639,40.751983,-73.922837,3,8.79,42.18,0.52,42.7,Credit Card,75.2
TRIP-413328,2025-08-14 04:05:10,2025-08-14 04:40:10,40.808122,-74.012406,40.842681,-73.969419,5,5.54,17.2,4.52,21.72,Cash,35.6
TRIP-413329,2024-02-29 13:31:47,2024-02-29 14:02:47,40.734252,-73.986646,40.772881,-74.012255,2,5.23,19.63,2.01,21.64,Debit Card,31.5
TRIP-413330,2024-07-19 07:34:41,2024-07-19 08:31:41,40.668647,-73.962387,40.784591,-73.980447,5,10.28,46.83,0.31,47.14,Mobile,57.2
TRIP-413331,2025-07-25 04:42:57,2025-07-25 05:38:57,40.671327,-73.964993,40.824951,-73.935989,6,13.89,60.15,6.77,66.92,Cash,56.2
TRIP-413332,2025-06-07 05:43:28,2025-06-07 06:21:28,40.808046,-74.017981,40.716617,-73.979866,6,8.64,31.83,3.26,35.09,Credit Card,38.4
TRIP-413333,2025-09-11 05:14:07,2025-09-11 05:35:07,40.753883,-73.978009,40.688489,-73.990165,5,6.61,21.65,0.48,22.13,Mobile,21.9
TRIP-413334,2025-12-29 11:06:04,2025-12-29 11:40:04,40.737258,-73.903801,40.794853,-73.93024,2,5.68,23.69,0.22,23.91,Debit Card,34.4
TRIP-413335,2025-02-24 16:38:23,2025-02-24 16:50:23,40.753044,-73.945134,40.763589,-73.933447,6,3.1,11.63,3.45,15.08,Cash,12.4
TRIP-413336,2025-07-07 03:13:45,2025-07-07 03:41:45,40.811151,-73.953416,40.724742,-73.992637,3,9.93,43.42,1.03,44.45,Mobile,28.2
TRIP-413337,2025-02-14 09:41:49,2025-02-14 10:54:49,40.660216,-73.941324,40.775519,-73.919018,6,10.15,49.3,3.81,53.11,Cash,73.3
TRIP-413338,2024-01-26 04:33:39,2024-01-26 05:45:39,40.678391,-73.969098,40.809969,-73.946948,2,11.69,41.41,4.15,45.56,Cash,72.4
TRIP-413339,2025-06-30 20:09:41,2025-06-30 20:33:41,40.809691,-73.92863,40.763234,-73.967485,3,6.07,25.5,4.19,29.69,Mobile,24.7
TRIP-413340,2025-12-08 03:30:01,2025-12-08 04:04:01,40.770158,-73.944865,40.746369,-73.914987,1,4.51,15.01,3.08,18.09,Credit Card,34.9
TRIP-413341,2024-04-01 16:34:56,2024-04-01 17:29:56,40.810932,-73.963187,40.704983,-73.995791,2,10.46,34.37,1.95,36.32,Credit Card,55.6
TRIP-413342,2025-02-17 12:50:05,2025-02-17 13:47:05,40.68153,-73.919976,40.730658,-73.953928,5,6.79,29.31,6.92,36.23,Credit Card,57.5
TRIP-413343,2024-05-18 05:30:33,2024-05-18 05:54:33,40.812262,-73.984116,40.77767,-73.900461,5,7.72,27.03,2.38,29.41,Credit Card,24.7
TRIP-413344,2025-05-10 20:03:05,2025-05-10 21:14:05,40.796502,-73.918042,40.67332,-73.924936,6,9.83,40.22,0.26,40.48,Credit Card,71.6
TRIP-413345,2025-05-27 03:06:02,2025-05-27 03:21:02,40.800098,-74.019991,40.780628,-74.019136,4,1.63,7.64,0.82,8.46,Debit Card,15.8
TRIP-413346,2024-06-19 12:15:06,2024-06-19 12:32:06,40.737993,-73.916787,40.726121,-73.987508,3,4.82,14.61,0.94,15.55,Mobile,17.5
TRIP-413347,2025-04-11 12:20:42,2025-04-11 13:16:42,40.818719,-73.974168,40.733111,-74.006661,6,8.95,29.14,2.68,31.82,Mobile,56.0
TRIP-413348,2025-08-04 21:02:39,2025-08-04 21:31:39,40.82706,-73.950016,40.697723,-73.968921,4,11.09,29.84,0.62,30.46,Cash,29.5
TRIP-413349,2024-10-14 07:52:02,2024-10-14 08:22:02,40.817842,-73.933098,40.707048,-73.901208,1,11.18,45.1,1.92,47.02,Cash,30.9
TRIP-413350,2024-03-14 16:26:37,2024-03-14 16:51:37,40.657214,-73.963505,40.674801,-73.954559,3,3.41,12.75,0.11,12.86,Cash,25.6
TRIP-413351,2024-02-14 22:34:44,2024-02-14 23:04:44,40.720024,-73.920008,40.650378,-73.955997,6,6.92,25.68,5.87,31.55,Credit Card,30.9
TRIP-413352,2025-08-29 06:43:17,2025-08-29 08:11:17,40.785059,-74.005401,40.678731,-73.938343,5,12.02,39.54,8.22,47.76,Cash,88.3
TRIP-413353,2024-09-24 19:57:41,2024-09-24 20:49:41,40.650788,-73.974065,40.754254,-73.947629,4,9.49,33.36,8.28,41.64,Debit Card,52.5
TRIP-413354,2025-03-25 12:43:34,2025-03-25 13:19:34,40.706605,-73.972596,40.680667,-74.011395,5,4.31,18.08,5.41,23.49,Debit Card,36.8
TRIP-413355,2025-07-25 12:59:32,2025-07-25 13:26:32,40.760342,-73.977339,40.704245,-73.9627,5,5.63,21.02,0.86,21.88,Mobile,27.7
TRIP-413356,2025-05-26 20:21:21,2025-05-26 20:55:21,40.672512,-73.91469,40.722719,-73.918937,1,4.66,16.79,3.98,20.77,Debit Card,34.2
TRIP-413357,2025-12-10 05:39:38,2025-12-10 06:13:38,40.831209,-73.975511,40.79741,-74.010321,2,5.44,17.41,2.18,19.59,Credit Card,34.4
TRIP-413358,2024-12-16 08:14:54,2024-12-16 08:37:54,40.724194,-73.916767,40.785405,-73.919649,1,4.94,17.82,4.63,22.45,Mobile,23.9
TRIP-413359,2025-11-30 04:51:09,2025-11-30 05:06:09,40.82776,-73.983986,40.81739,-73.923589,3,5.4,19.92,0.63,20.55,Cash,15.9
TRIP-413360,2024-06-09 00:43:11,2024-06-09 01:01:11,40.749802,-74.013049,40.757916,-73.988648,2,2.13,11.97,3.17,15.14,Credit Card,18.6
TRIP-413361,2024-11-05 09:25:15,2024-11-05 09:44:15,40.781748,-73.974716,40.752782,-73.923931,6,6.12,27.19,3.6,30.79,Mobile,19.7
TRIP-413362,2025-12-13 06:05:35,2025-12-13 06:49:35,40.704952,-73.92869,40.812194,-73.976672,3,11.11,33.99,3.49,37.48,Credit Card,44.8
TRIP-413363,2025-11-06 22:31:05,2025-11-06 23:30:05,40.678026,-73.911775,40.770768,-73.982433,1,10.34,43.72,1.14,44.86,Debit Card,59.7
TRIP-413364,2025-01-29 18:33:11,2025-01-29 19:02:11,40.796887,-73.903116,40.760577,-73.951212,1,5.25,22.75,4.78,27.53,Mobile,29.2
TRIP-413365,2024-02-04 16:46:27,2024-02-04 17:25:27,40.713684,-73.933728,40.806654,-73.959134,1,8.95,28.28,6.3,34.58,Cash,39.1
TRIP-413366,2024-10-06 19:32:41,2024-10-06 20:06:41,40.821698,-73.926747,40.7972,-73.97318,1,5.45,23.09,3.35,26.44,Debit Card,34.7
TRIP-413367,2025-07-23 10:56:20,2025-07-23 11:54:20,40.743395,-73.999328,40.720904,-73.918295,3,7.42,30.07,0.48,30.55,Mobile,58.5
TRIP-413368,2024-12-13 09:56:49,2024-12-13 10:31:49,40.754822,-73.933692,40.719691,-73.95172,2,5.15,16.96,4.11,21.07,Mobile,35.5
TRIP-413369,2025-09-20 15:35:18,2025-09-20 16:23:18,40.651792,-73.961588,40.698478,-73.911639,3,7.18,24.99,3.87,28.86,Cash,48.9
TRIP-413370,2025-05-08 13:01:15,2025-05-08 13:49:15,40.711762,-73.999239,40.699574,-73.91962,1,6.43,24.24,2.26,26.5,Cash,48.2
TRIP-413371,2024-03-08 05:29:29,2024-03-08 06:24:29,40.719446,-73.933847,40.6658,-73.974118,3,7.04,23.57,6.95,30.52,Debit Card,55.1
TRIP-413372,2025-04-18 02:08:18,2025-04-18 02:36:18,40.815638,-73.989755,40.781104,-73.932736,6,6.72,21.37,2.67,24.04,Cash,28.8
TRIP-413373,2025-01-04 03:46:33,2025-01-04 04:27:33,40.765035,-73.98688,40.812358,-74.004134,6,5.85,25.05,2.58,27.63,Credit Card,41.4
TRIP-413374,2024-11-06 08:01:48,2024-11-06 09:16:48,40.71584,-73.900816,40.806657,-73.966761,5,10.16,46.13,13.51,59.64,Debit Card,75.6
TRIP-413375,2025-09-09 16:30:24,2025-09-09 17:23:24,40.842872,-73.935905,40.664851,-73.950586,6,14.98,67.53,6.03,73.56,Mobile,53.7
TRIP-413376,2025-10-04 04:06:37,2025-10-04 05:33:37,40.81809,-73.978559,40.697718,-74.017237,3,11.11,35.71,2.56,38.27,Mobile,87.4
TRIP-413377,2025-10-07 12:00:29,2025-10-07 12:26:29,40.738422,-73.953806,40.791014,-73.98998,5,7.49,30.4,7.68,38.08,Credit Card,26.6
TRIP-413378,2025-10-21 04:30:32,2025-10-21 05:06:32,40.789379,-73.933347,40.68694,-73.974889,2,10.68,38.85,9.59,48.44,Cash,36.8
TRIP-413379,2024-08-28 15:24:11,2024-08-28 16:11:11,40.748121,-73.997197,40.683072,-74.017727,5,7.06,33.6,3.88,37.48,Cash,47.3
TRIP-413380,2024-04-07 21:37:00,2024-04-07 22:06:00,40.751053,-73.975728,40.829953,-73.940762,6,7.68,32.63,9.72,42.35,Debit Card,29.2
TRIP-413381,2024-10-25 22:03:48,2024-10-25 23:57:48,40.710388,-73.915328,40.825406,-74.016399,1,14.4,68.76,2.36,71.12,Debit Card,114.9
TRIP-413382,2025-02-27 14:56:50,2025-02-27 16:25:50,40.673422,-73.994382,40.826353,-74.007786,3,11.72,49.7,8.82,58.52,Debit Card,89.9
TRIP-413383,2024-06-07 10:25:57,2024-06-07 11:18:57,40.833284,-73.942607,40.70807,-74.018148,1,13.44,37.81,7.74,45.55,Cash,53.3
TRIP-413384,2025-01-11 14:41:42,2025-01-11 15:11:42,40.79698,-73.947014,40.742674,-73.948047,1,4.8,16.98,4.78,21.76,Mobile,30.5
TRIP-413385,2024-06-21 01:59:49,2024-06-21 02:24:49,40.687091,-73.985581,40.752545,-73.962136,3,6.85,19.79,1.58,21.37,Cash,25.5
TRIP-413386,2024-03-31 09:49:42,2024-03-31 10:04:42,40.728518,-73.906362,40.723379,-73.987821,3,5.72,16.75,4.79,21.54,Mobile,15.9
TRIP-413387,2024-05-05 17:22:29,2024-05-05 17:44:29,40.766689,-73.990774,40.77907,-73.924744,5,5.95,25.25,2.87,28.12,Cash,22.8
TRIP-413388,2024-10-27 06:42:04,2024-10-27 07:47:04,40.707702,-73.981352,40.807041,-73.925222,4,11.43,54.75,10.63,65.38,Credit Card,65.5
TRIP-413389,2025-03-11 01:58:04,2025-03-11 02:24:04,40.753841,-73.976414,40.718125,-73.959892,3,4.6,21.84,5.63,27.47,Cash,26.2
TRIP-413390,2024-02-06 20:16:48,2024-02-06 20:38:48,40.691208,-73.984564,40.651226,-73.972419,4,3.67,15.19,1.66,16.85,Mobile,22.2
TRIP-413391,2024-11-19 07:15:04,2024-11-19 08:06:04,40.781171,-73.983106,40.824249,-73.92203,3,7.92,28.33,5.21,33.54,Cash,51.4
TRIP-413392,2025-09-06 00:45:15,2025-09-06 01:17:15,40.790232,-73.95601,40.831188,-73.944349,3,3.91,18.48,1.71,20.19,Credit Card,32.9
TRIP-413393,2025-07-02 05:40:33,2025-07-02 06:13:33,40.690559,-74.003954,40.673964,-73.949745,4,4.73,18.94,4.66,23.6,Cash,33.4
TRIP-413394,2024-01-20 15:12:51,2024-01-20 15:46:51,40.656621,-73.931872,40.799688,-73.981697,4,13.5,52.24,6.91,59.15,Cash,34.2
TRIP-413395,2024-03-12 13:41:01,2024-03-12 14:05:01,40.714785,-73.998451,40.697635,-73.928029,2,5.16,22.89,4.44,27.33,Credit Card,24.8
TRIP-413396,2024-04-14 06:36:27,2024-04-14 06:57:27,40.767045,-73.981488,40.775597,-74.008363,4,3.09,14.26,1.42,15.68,Debit Card,21.8
TRIP-413397,2024-10-18 04:14:00,2024-10-18 05:05:00,40.662666,-73.929747,40.655907,-74.004004,1,5.81,21.41,4.09,25.5,Cash,51.2
TRIP-413398,2025-01-05 18:16:32,2025-01-05 19:10:32,40.76688,-73.944244,40.833138,-73.913535,2,7.49,25.96,7.43,33.39,Credit Card,54.4
TRIP-413399,2025-03-06 13:54:46,2025-03-06 14:36:46,40.844511,-73.916249,40.816109,-73.969162,3,5.29,20.37,3.84,24.21,Mobile,42.1
TRIP-413400,2024-07-31 11:08:22,2024-07-31 11:33:22,40.787059,-73.971021,40.80396,-73.948183,1,3.69,15.25,0.28,15.53,Debit Card,25.3
TRIP-413401,2025-12-28 03:44:45,2025-12-28 04:34:45,40.667593,-73.988936,40.682606,-73.902459,6,7.0,26.26,2.28,28.54,Mobile,50.7
TRIP-413402,2025-10-26 20:18:25,2025-10-26 21:27:25,40.738284,-73.934722,40.832582,-74.001189,1,10.94,42.0,12.23,54.23,Mobile,69.8
TRIP-413403,2025-01-25 20:52:37,2025-01-25 21:38:37,40.760609,-73.95321,40.818631,-74.003987,5,7.33,28.26,6.08,34.34,Debit Card,46.9
TRIP-413404,2024-05-02 09:28:16,2024-05-02 09:43:16,40.808195,-73.969403,40.811735,-73.978404,5,0.92,6.33,0.38,6.71,Cash,15.2
TRIP-413405,2025-07-31 11:37:14,2025-07-31 12:27:14,40.791383,-73.908739,40.650579,-74.018682,6,17.24,43.12,3.51,46.63,Cash,50.5
TRIP-413406,2025-01-19 16:20:20,2025-01-19 16:38:20,40.716997,-73.938414,40.672845,-73.981512,2,5.53,20.7,5.36,26.06,Debit Card,18.6
TRIP-413407,2024-06-30 20:39:50,2024-06-30 22:02:50,40.656245,-74.019285,40.849792,-73.991734,3,16.38,61.74,0.01,61.75,Cash,83.8
TRIP-413408,2025-08-16 21:49:09,2025-08-16 22:46:09,40.776761,-74.007036,40.667902,-73.96925,1,10.1,48.62,8.64,57.26,Credit Card,57.9
TRIP-413409,2025-07-26 21:07:53,2025-07-26 21:28:53,40.674712,-73.915454,40.698034,-73.920695,4,2.51,9.75,1.9,11.65,Credit Card,21.4
TRIP-413410,2025-07-18 05:11:41,2025-07-18 06:35:41,40.662045,-73.966629,40.80904,-73.918794,4,13.1,51.48,10.34,61.82,Debit Card,84.6
TRIP-413411,2024-07-31 20:42:26,2024-07-31 22:33:26,40.652373,-73.947233,40.785665,-74.01829,3,14.16,62.14,2.74,64.88,Cash,111.1
TRIP-413412,2024-08-26 15:32:49,2024-08-26 16:04:49,40.711875,-73.954154,40.803959,-73.922505,1,9.91,27.85,3.58,31.43,Mobile,32.4
TRIP-413413,2025-02-05 13:53:47,2025-02-05 15:26:47,40.815117,-73.956483,40.682721,-73.995019,5,12.3,39.97,9.18,49.15,Credit Card,93.6
TRIP-413414,2025-04-11 23:37:16,2025-04-12 00:01:16,40.742333,-73.962753,40.75545,-73.941846,1,3.16,13.02,1.54,14.56,Credit Card,24.8
TRIP-413415,2024-10-15 22:09:04,2024-10-15 22:28:04,40.813415,-73.966339,40.82503,-73.966778,2,1.84,8.94,1.66,10.6,Mobile,19.8
TRIP-413416,2024-07-20 04:06:55,2024-07-20 05:55:55,40.840694,-73.980216,40.671946,-73.923334,3,15.43,49.85,6.03,55.88,Mobile,109.4
TRIP-413417,2024-10-12 06:10:25,2024-10-12 07:29:25,40.83239,-73.964104,40.720344,-73.939972,4,9.95,49.34,1.14,50.48,Cash,79.3
TRIP-413418,2024-09-10 05:27:17,2024-09-10 05:50:17,40.801034,-73.968979,40.76455,-74.008659,1,6.32,29.99,6.03,36.02,Cash,23.7
TRIP-413419,2025-12-30 16:29:43,2025-12-30 16:57:43,40.693072,-73.944068,40.679858,-73.900636,6,4.21,20.33,2.13,22.46,Mobile,28.1
TRIP-413420,2024-07-26 10:56:05,2024-07-26 11:24:05,40.807894,-73.954859,40.707512,-73.925289,4,9.77,43.4,7.9,51.3,Cash,28.5
TRIP-413421,2025-08-17 07:47:07,2025-08-17 07:59:07,40.669608,-73.916742,40.709006,-73.928247,3,4.97,21.94,0.62,22.56,Credit Card,12.0
TRIP-413422,2025-05-31 12:58:31,2025-05-31 13:48:31,40.823479,-73.965753,40.76498,-73.980346,4,5.87,30.88,8.96,39.84,Debit Card,50.1
TRIP-413423,2024-02-29 15:07:26,2024-02-29 16:03:26,40.686755,-73.906656,40.825375,-73.902884,1,9.97,46.34,2.19,48.53,Cash,56.5
TRIP-413424,2025-11-23 15:36:39,2025-11-23 16:14:39,40.786836,-73.950233,40.774721,-74.012115,6,5.35,24.25,1.72,25.97,Mobile,38.3
TRIP-413425,2024-10-24 06:36:31,2024-10-24 07:09:31,40.81381,-73.978919,40.672739,-73.935484,2,12.95,54.45,6.46,60.91,Debit Card,33.1
TRIP-413426,2024-05-28 20:56:22,2024-05-28 22:33:22,40.806388,-73.906845,40.68096,-73.976617,6,12.79,40.06,1.05,41.11,Debit Card,97.7
TRIP-413427,2025-06-09 11:21:06,2025-06-09 11:48:06,40.816818,-73.979693,40.819869,-73.902856,3,5.76,27.18,4.19,31.37,Mobile,27.0
TRIP-413428,2024-09-26 11:53:36,2024-09-26 12:43:36,40.749466,-73.936627,40.702821,-73.913111,1,6.27,27.06,1.9,28.96,Debit Card,50.5
TRIP-413429,2025-02-18 12:27:53,2025-02-18 12:59:53,40.65539,-73.979621,40.688686,-74.011791,6,5.04,22.15,3.37,25.52,Debit Card,32.7
TRIP-413430,2025-08-27 15:12:49,2025-08-27 15:53:49,40.697818,-73.95755,40.737601,-73.943036,3,4.96,25.27,6.69,31.96,Cash,41.3
TRIP-413431,2024-05-06 01:28:16,2024-05-06 01:52:16,40.720823,-73.952997,40.784582,-73.990467,4,6.55,29.42,3.54,32.96,Mobile,24.8
TRIP-413432,2024-11-18 12:31:00,2024-11-18 13:30:00,40.746154,-73.967033,40.667067,-73.938175,1,8.62,41.35,3.99,45.34,Credit Card,59.7
TRIP-413433,2024-08-31 19:33:11,2024-08-31 19:57:11,40.746674,-73.979185,40.846533,-74.00312,6,9.55,28.43,1.2,29.63,Debit Card,24.9
TRIP-413434,2025-01-17 13:32:02,2025-01-17 14:04:02,40.72248,-73.913344,40.748372,-73.954091,6,4.5,19.85,0.18,20.03,Cash,32.3
TRIP-413435,2025-06-15 07:49:05,2025-06-15 08:23:05,40.655987,-73.966874,40.657136,-74.003054,1,3.4,18.6,2.37,20.97,Credit Card,34.8
TRIP-413436,2025-12-08 09:53:37,2025-12-08 10:26:37,40.720487,-73.954133,40.693315,-74.008174,6,6.11,22.5,5.1,27.6,Debit Card,33.9
TRIP-413437,2025-04-11 21:36:11,2025-04-11 22:19:11,40.657125,-73.92328,40.72361,-73.933901,4,6.83,25.32,0.12,25.44,Cash,43.0
TRIP-413438,2025-08-07 17:58:45,2025-08-07 18:53:45,40.761744,-73.989764,40.693485,-74.017958,2,8.13,38.43,2.61,41.04,Cash,55.7
TRIP-413439,2025-04-30 23:41:03,2025-05-01 00:16:03,40.686991,-74.014571,40.668292,-73.949773,2,6.19,21.38,2.38,23.76,Debit Card,35.7
TRIP-413440,2024-03-03 14:48:55,2024-03-03 15:28:55,40.734899,-73.931678,40.770831,-74.016288,3,7.64,33.64,7.51,41.15,Mobile,40.5
TRIP-413441,2025-11-03 06:35:17,2025-11-03 07:51:17,40.814899,-74.013116,40.681044,-73.971559,5,12.68,50.08,7.01,57.09,Mobile,76.9
TRIP-413442,2025-09-28 07:23:42,2025-09-28 07:45:42,40.754034,-73.909505,40.746108,-73.93421,3,2.6,12.24,1.08,13.32,Cash,22.4
TRIP-413443,2024-01-02 20:02:34,2024-01-02 20:19:34,40.83161,-73.958269,40.764553,-73.957197,6,5.74,20.02,0.94,20.96,Debit Card,17.7
TRIP-413444,2025-06-13 08:23:33,2025-06-13 09:25:33,40.837082,-73.99474,40.731844,-74.010063,3,8.71,33.37,9.56,42.93,Debit Card,62.7
TRIP-413445,2024-09-26 08:29:15,2024-09-26 09:03:15,40.653173,-73.914892,40.836274,-73.947664,2,15.36,51.14,11.94,63.08,Cash,34.2
TRIP-413446,2025-10-06 21:35:39,2025-10-06 23:10:39,40.723609,-73.90741,40.846638,-73.982978,4,14.05,64.72,6.64,71.36,Cash,95.1
TRIP-413447,2024-12-18 16:03:05,2024-12-18 16:24:05,40.665699,-73.957133,40.661204,-73.927313,4,3.83,13.25,1.43,14.68,Debit Card,21.5
TRIP-413448,2024-10-31 05:58:18,2024-10-31 06:13:18,40.783624,-73.932446,40.796989,-73.964033,1,3.31,17.0,3.11,20.11,Credit Card,15.0
TRIP-413449,2024-06-25 14:19:39,2024-06-25 14:53:39,40.666671,-73.94847,40.665775,-73.981092,3,3.52,19.92,3.45,23.37,Debit Card,34.5
TRIP-413450,2024-05-28 19:12:42,2024-05-28 19:45:42,40.670403,-73.996157,40.771786,-73.960152,3,10.46,39.51,5.31,44.82,Mobile,33.2
TRIP-413451,2024-09-12 01:10:20,2024-09-12 01:49:20,40.736036,-73.906448,40.68177,-73.958724,6,8.23,30.07,3.59,33.66,Debit Card,39.4
TRIP-413452,2024-04-08 08:13:05,2024-04-08 08:49:05,40.742892,-73.944486,40.694418,-73.912158,1,5.53,24.68,0.69,25.37,Cash,36.4
TRIP-413453,2024-11-29 18:39:03,2024-11-29 19:34:03,40.767645,-73.939434,40.693157,-73.971207,4,7.18,24.09,6.64,30.73,Mobile,55.0
TRIP-413454,2025-07-21 22:28:46,2025-07-21 23:44:46,40.772928,-74.017975,40.726328,-73.903093,5,10.58,34.65,3.93,38.58,Cash,76.2
TRIP-413455,2025-10-26 11:27:58,2025-10-26 11:49:58,40.667342,-74.008444,40.668975,-73.94442,4,3.84,14.21,3.55,17.76,Cash,22.6
TRIP-413456,2024-06-30 02:37:39,2024-06-30 03:08:39,40.728455,-73.979983,40.814883,-73.942071,5,9.24,27.13,1.51,28.64,Mobile,31.2
TRIP-413457,2025-02-16 02:37:40,2025-02-16 04:08:40,40.837747,-74.012393,40.660782,-73.950485,1,15.93,72.58,3.57,76.15,Cash,91.8
TRIP-413458,2024-04-21 14:14:56,2024-04-21 14:52:56,40.822769,-74.014831,40.675409,-74.002655,6,12.63,47.29,10.9,58.19,Credit Card,38.0
