person_id,age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_bracket,state,county_fips,household_size,housing_type,health_insurance,veteran_status,disability_status
CEN-72877,73,Private,Doctorate,16,Widowed,Tech-support,Not-in-family,White,Male,0,0,38,South-Korea,>50K,NJ,52786,3,Own,Yes,No,No
CEN-72878,22,Local-gov,Some-college,10,Separated,Prof-specialty,Wife,White,Female,0,0,51,United-States,<=50K,NY,47422,3,Other,No,Yes,No
CEN-72879,53,Self-emp-inc,10th,6,Widowed,Other-service,Wife,White,Male,0,0,44,United-States,<=50K,FL,24460,6,Rent,Yes,Yes,No
CEN-72880,76,State-gov,Masters,14,Married-civ-spouse,Transport-moving,Husband,Black,Female,0,0,40,Germany,>50K,WI,52607,5,Other,Yes,No,No
CEN-72881,72,Self-emp-inc,11th,7,Never-married,Sales,Own-child,Black,Female,0,0,38,China,<=50K,TX,23345,7,Own,Yes,No,No
CEN-72882,41,Self-emp-not-inc,Prof-school,15,Never-married,Craft-repair,Not-in-family,White,Female,1975,0,41,United-States,<=50K,GA,08630,1,Other,Yes,No,Yes
CEN-72883,21,Self-emp-inc,Prof-school,15,Widowed,Machine-op-inspct,Wife,White,Male,0,0,51,United-States,<=50K,WI,03466,5,Own,No,No,No
CEN-72884,38,Private,Assoc-voc,11,Separated,Other-service,Husband,White,Female,0,0,16,United-States,<=50K,TX,19077,3,Rent,Yes,Yes,No
CEN-72885,28,Federal-gov,Assoc-voc,11,Never-married,Adm-clerical,Wife,White,Male,0,0,33,United-States,<=50K,NC,39610,2,Other,No,No,No
CEN-72886,82,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,Unmarried,Black,Male,0,0,22,United-States,<=50K,AL,05267,2,With Family,No,No,No
CEN-72887,18,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Male,0,0,21,United-States,>50K,VA,34439,2,Own,Yes,Yes,No
CEN-72888,31,Federal-gov,10th,6,Divorced,Adm-clerical,Own-child,White,Female,2150,0,56,United-States,>50K,IL,12016,4,With Family,No,No,Yes
CEN-72889,61,Self-emp-inc,Prof-school,15,Divorced,Transport-moving,Own-child,Amer-Indian-Eskimo,Male,0,0,27,United-States,>50K,OR,34828,1,Own,Yes,No,No
CEN-72890,52,Federal-gov,Doctorate,16,Separated,Machine-op-inspct,Husband,White,Female,0,0,45,United-States,>50K,OR,16608,7,Other,Yes,No,No
CEN-72891,71,Private,Doctorate,16,Separated,Exec-managerial,Not-in-family,White,Male,0,0,42,United-States,<=50K,CO,06531,4,Other,Yes,No,No
CEN-72892,66,Self-emp-not-inc,Masters,14,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,36,United-States,<=50K,FL,43938,1,Rent,No,Yes,No
CEN-72893,78,Private,11th,7,Separated,Farming-fishing,Other-relative,White,Female,0,0,26,United-States,<=50K,KY,30925,7,Other,Yes,Yes,No
CEN-72894,23,Federal-gov,Assoc-voc,11,Widowed,Sales,Other-relative,White,Female,0,0,38,United-States,<=50K,TN,11136,4,Other,Yes,No,No
CEN-72895,52,State-gov,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,33,United-States,<=50K,UT,21935,2,Rent,No,No,No
CEN-72896,28,Federal-gov,11th,7,Separated,Tech-support,Unmarried,White,Male,0,0,51,Italy,<=50K,MO,19683,5,Own,No,No,Yes
CEN-72897,46,Self-emp-not-inc,11th,7,Widowed,Sales,Unmarried,White,Male,0,0,50,United-States,<=50K,CT,16568,1,Own,Yes,No,No
CEN-72898,23,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Machine-op-inspct,Other-relative,Black,Male,0,0,47,United-States,<=50K,MA,33766,7,With Family,Yes,No,Yes
CEN-72899,69,Self-emp-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Other-relative,White,Female,0,0,39,United-States,<=50K,TN,20046,4,Rent,Yes,No,Yes
CEN-72900,47,Self-emp-inc,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Other-relative,Black,Female,0,0,46,United-States,>50K,VA,23886,3,Rent,Yes,No,No
CEN-72901,68,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Male,0,0,54,United-States,<=50K,TX,36241,4,With Family,Yes,No,No
CEN-72902,51,Self-emp-inc,Bachelors,13,Widowed,Tech-support,Other-relative,White,Female,0,0,35,United-States,<=50K,LA,54045,1,With Family,Yes,No,No
CEN-72903,46,State-gov,Masters,14,Widowed,Tech-support,Husband,White,Female,0,0,75,Italy,<=50K,VA,21970,3,With Family,Yes,Yes,No
CEN-72904,37,State-gov,Some-college,10,Widowed,Adm-clerical,Wife,White,Male,0,0,14,United-States,<=50K,NY,53049,7,With Family,Yes,No,No
CEN-72905,83,Self-emp-inc,10th,6,Married-civ-spouse,Prof-specialty,Wife,White,Male,2179,0,47,United-States,<=50K,CO,50451,7,With Family,Yes,No,Yes
CEN-72906,67,Local-gov,Some-college,10,Married-civ-spouse,Tech-support,Unmarried,White,Male,0,0,52,United-States,<=50K,CO,16469,3,Other,No,Yes,No
CEN-72907,65,State-gov,Prof-school,15,Widowed,Sales,Not-in-family,Other,Female,0,0,27,United-States,<=50K,NJ,29463,5,With Family,No,No,No
CEN-72908,21,State-gov,Masters,14,Widowed,Tech-support,Husband,White,Female,0,0,50,United-States,>50K,FL,01696,5,With Family,Yes,No,No
CEN-72909,66,Self-emp-inc,Assoc-voc,11,Divorced,Prof-specialty,Other-relative,White,Male,0,0,41,United-States,>50K,GA,54364,7,Own,Yes,No,No
CEN-72910,73,Self-emp-inc,10th,6,Never-married,Sales,Own-child,White,Male,0,0,50,United-States,<=50K,UT,27945,5,With Family,No,No,No
CEN-72911,25,Self-emp-not-inc,Assoc-acdm,12,Widowed,Craft-repair,Own-child,White,Female,0,0,40,United-States,<=50K,CA,53266,7,Other,Yes,No,No
CEN-72912,40,Self-emp-inc,Bachelors,13,Separated,Craft-repair,Wife,White,Male,0,0,17,China,<=50K,MA,28059,1,Own,Yes,No,No
CEN-72913,26,Private,HS-grad,9,Separated,Machine-op-inspct,Other-relative,White,Female,0,0,13,South-Korea,>50K,NJ,37050,3,Own,Yes,No,No
CEN-72914,85,Private,Some-college,10,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,38,Mexico,>50K,PA,38012,6,With Family,Yes,No,No
CEN-72915,64,State-gov,Assoc-voc,11,Divorced,Craft-repair,Unmarried,White,Male,0,0,50,United-States,<=50K,NY,56552,4,With Family,No,No,No
CEN-72916,35,Federal-gov,11th,7,Married-civ-spouse,Transport-moving,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,NJ,21882,5,Rent,Yes,No,No
CEN-72917,63,Private,Doctorate,16,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,61,Canada,<=50K,PA,22898,6,With Family,Yes,Yes,No
CEN-72918,80,State-gov,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,33,Japan,<=50K,WA,50922,3,With Family,No,No,No
CEN-72919,32,Self-emp-inc,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,8824,0,26,Canada,>50K,TN,01588,5,Own,Yes,Yes,No
CEN-72920,82,Private,10th,6,Widowed,Craft-repair,Wife,White,Male,0,0,46,United-States,<=50K,PA,09373,7,Own,Yes,No,No
CEN-72921,62,Self-emp-inc,11th,7,Separated,Tech-support,Unmarried,White,Female,0,176,52,United-States,>50K,VA,33594,6,Rent,Yes,No,No
CEN-72922,53,Private,Assoc-acdm,12,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0,0,42,United-States,>50K,IL,12208,5,Rent,Yes,No,No
CEN-72923,66,Federal-gov,11th,7,Widowed,Other-service,Wife,White,Male,0,0,38,United-States,<=50K,KY,03758,2,Own,No,No,No
CEN-72924,34,State-gov,Bachelors,13,Separated,Other-service,Husband,White,Female,0,0,24,United-States,<=50K,MO,50103,7,Own,Yes,No,No
CEN-72925,38,Private,Assoc-voc,11,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,46,United-States,<=50K,CT,27477,2,Other,No,No,No
CEN-72926,31,Federal-gov,Masters,14,Divorced,Tech-support,Other-relative,White,Male,13385,0,23,United-States,<=50K,MD,20271,1,With Family,Yes,No,No
CEN-72927,67,Federal-gov,Doctorate,16,Widowed,Adm-clerical,Own-child,Black,Male,0,0,56,United-States,<=50K,MI,38852,5,Rent,No,No,No
CEN-72928,58,Private,Doctorate,16,Married-civ-spouse,Tech-support,Husband,Black,Female,0,0,49,United-States,<=50K,MO,30567,4,Own,Yes,No,No
CEN-72929,57,Self-emp-inc,10th,6,Never-married,Adm-clerical,Unmarried,White,Male,6659,0,28,United-States,<=50K,VA,26125,3,Other,No,Yes,No
CEN-72930,34,Self-emp-inc,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,41,Philippines,>50K,AL,50793,5,Other,Yes,Yes,No
CEN-72931,83,Local-gov,Doctorate,16,Widowed,Tech-support,Wife,White,Female,8370,0,37,United-States,<=50K,GA,47893,5,Other,No,Yes,No
CEN-72932,54,Self-emp-not-inc,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,52,Vietnam,<=50K,FL,20833,6,Rent,No,No,No
CEN-72933,43,Self-emp-not-inc,Assoc-acdm,12,Divorced,Transport-moving,Not-in-family,White,Male,0,0,46,United-States,<=50K,IN,39654,7,Rent,Yes,No,No
CEN-72934,21,Local-gov,Assoc-acdm,12,Divorced,Sales,Husband,White,Male,0,0,48,United-States,<=50K,CA,42208,5,Rent,Yes,No,No
CEN-72935,69,Self-emp-not-inc,HS-grad,9,Widowed,Transport-moving,Not-in-family,White,Male,2666,0,52,United-States,<=50K,SC,32886,3,Other,No,No,No
CEN-72936,36,Federal-gov,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,51,United-States,<=50K,CA,28633,2,With Family,No,No,No
CEN-72937,55,Self-emp-not-inc,Prof-school,15,Widowed,Craft-repair,Wife,White,Male,0,0,52,United-States,<=50K,CO,44051,5,Rent,Yes,No,No
CEN-72938,86,Private,Assoc-acdm,12,Never-married,Craft-repair,Other-relative,White,Female,0,0,43,United-States,<=50K,CO,46326,2,Own,No,No,No
CEN-72939,63,Private,Assoc-acdm,12,Never-married,Sales,Own-child,White,Male,0,4,43,United-States,>50K,NJ,45231,4,Own,Yes,No,Yes
CEN-72940,61,Self-emp-not-inc,11th,7,Never-married,Exec-managerial,Own-child,White,Male,0,0,35,United-States,<=50K,MA,30277,2,Rent,Yes,No,Yes
CEN-72941,83,Federal-gov,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0,0,22,United-States,>50K,MD,01075,4,With Family,Yes,No,No
CEN-72942,37,Local-gov,Doctorate,16,Married-civ-spouse,Transport-moving,Other-relative,White,Male,0,313,62,United-States,>50K,IL,52792,5,With Family,Yes,No,No
CEN-72943,52,State-gov,Masters,14,Never-married,Other-service,Other-relative,White,Male,0,0,37,Vietnam,>50K,PA,15385,7,Own,Yes,No,Yes
CEN-72944,84,Local-gov,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,35,India,<=50K,IN,13491,7,Rent,No,No,Yes
CEN-72945,21,Self-emp-inc,Masters,14,Never-married,Sales,Not-in-family,Black,Male,0,345,52,United-States,<=50K,WI,32187,3,Other,Yes,No,Yes
CEN-72946,47,Private,Assoc-voc,11,Widowed,Craft-repair,Other-relative,Asian-Pac-Islander,Female,0,0,21,United-States,<=50K,OR,55107,6,With Family,Yes,Yes,No
CEN-72947,79,Private,Masters,14,Never-married,Transport-moving,Own-child,Other,Female,0,0,26,United-States,<=50K,OK,13621,1,Other,Yes,No,No
CEN-72948,65,State-gov,Masters,14,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,0,0,34,United-States,>50K,SC,19831,6,Other,Yes,Yes,No
CEN-72949,37,Private,10th,6,Separated,Tech-support,Not-in-family,White,Female,0,0,21,United-States,<=50K,OK,39663,4,Rent,Yes,Yes,Yes
CEN-72950,61,Federal-gov,Prof-school,15,Married-civ-spouse,Farming-fishing,Other-relative,Black,Female,0,0,52,United-States,>50K,OK,01590,7,Own,No,Yes,No
CEN-72951,66,Private,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,46,United-States,<=50K,TN,32188,7,Other,Yes,No,No
CEN-72952,46,Local-gov,11th,7,Never-married,Exec-managerial,Unmarried,Other,Male,0,0,49,United-States,>50K,PA,05849,6,With Family,Yes,No,No
CEN-72953,56,Federal-gov,Doctorate,16,Widowed,Farming-fishing,Not-in-family,White,Male,0,0,17,United-States,<=50K,KY,08504,7,Other,Yes,Yes,Yes
CEN-72954,85,Federal-gov,HS-grad,9,Married-civ-spouse,Sales,Own-child,White,Male,0,73,39,United-States,<=50K,VA,28408,7,Own,Yes,No,No
CEN-72955,81,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Own-child,White,Female,0,0,46,United-States,<=50K,NJ,18891,3,Other,Yes,Yes,Yes
CEN-72956,64,Local-gov,Bachelors,13,Separated,Tech-support,Own-child,White,Male,0,0,23,United-States,<=50K,OK,33188,1,Own,Yes,No,No
CEN-72957,87,State-gov,11th,7,Divorced,Sales,Not-in-family,White,Female,0,0,19,United-States,<=50K,WI,39262,4,With Family,No,No,No
CEN-72958,84,State-gov,11th,7,Divorced,Adm-clerical,Wife,White,Female,0,0,51,United-States,<=50K,AL,45878,4,Rent,Yes,No,No
CEN-72959,44,State-gov,Prof-school,15,Married-civ-spouse,Transport-moving,Wife,White,Female,0,213,38,United-States,<=50K,MO,34709,6,Rent,Yes,No,No
CEN-72960,31,Self-emp-inc,Assoc-acdm,12,Divorced,Prof-specialty,Wife,Black,Male,0,40,61,United-States,<=50K,FL,32187,4,Other,Yes,No,No
CEN-72961,81,Self-emp-inc,Doctorate,16,Separated,Farming-fishing,Wife,White,Female,0,0,6,United-States,<=50K,PA,12143,7,Other,No,No,No
CEN-72962,86,Self-emp-inc,10th,6,Widowed,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,36,United-States,<=50K,IN,04089,5,With Family,Yes,Yes,No
CEN-72963,77,Private,Masters,14,Divorced,Machine-op-inspct,Husband,White,Male,203,0,33,United-States,<=50K,OR,22670,7,Own,No,No,Yes
CEN-72964,82,Private,Assoc-voc,11,Separated,Exec-managerial,Own-child,White,Female,0,0,57,United-States,<=50K,CA,31509,6,Own,No,Yes,No
CEN-72965,68,State-gov,Bachelors,13,Never-married,Adm-clerical,Wife,White,Female,0,0,43,United-States,<=50K,NJ,29986,2,Other,Yes,Yes,Yes
CEN-72966,75,Self-emp-not-inc,Some-college,10,Widowed,Sales,Other-relative,White,Male,7470,0,47,United-States,<=50K,TN,34835,4,With Family,Yes,No,No
CEN-72967,42,Self-emp-inc,HS-grad,9,Never-married,Prof-specialty,Unmarried,White,Male,0,0,49,United-States,<=50K,AZ,25019,3,With Family,Yes,Yes,No
CEN-72968,31,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,CA,28505,3,Rent,No,No,No
CEN-72969,83,Local-gov,10th,6,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,0,0,49,United-States,<=50K,WI,24619,1,Own,Yes,No,Yes
CEN-72970,47,Self-emp-inc,Doctorate,16,Married-civ-spouse,Transport-moving,Unmarried,White,Female,0,0,41,United-States,>50K,TN,02060,5,Own,No,No,No
CEN-72971,82,Local-gov,11th,7,Married-civ-spouse,Tech-support,Own-child,Amer-Indian-Eskimo,Male,0,0,29,Philippines,<=50K,IL,43731,5,Own,Yes,Yes,No
CEN-72972,30,Local-gov,10th,6,Separated,Tech-support,Not-in-family,White,Male,0,0,55,United-States,<=50K,UT,47092,2,Other,Yes,No,No
CEN-72973,56,Federal-gov,Assoc-voc,11,Widowed,Other-service,Unmarried,White,Male,0,0,50,United-States,<=50K,NY,21860,3,Other,Yes,No,No
CEN-72974,38,Self-emp-not-inc,Bachelors,13,Divorced,Machine-op-inspct,Wife,White,Female,0,0,26,United-States,>50K,MA,15685,5,Rent,Yes,No,Yes
CEN-72975,23,State-gov,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male,0,0,15,United-States,<=50K,LA,07882,7,Other,Yes,No,No
CEN-72976,41,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,55,Philippines,<=50K,LA,02480,6,Own,Yes,No,No
CEN-72977,27,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,21,United-States,>50K,FL,20621,2,Rent,Yes,No,No
CEN-72978,85,Private,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0,0,65,United-States,<=50K,MA,13470,6,With Family,Yes,No,No
CEN-72979,35,Private,Assoc-voc,11,Separated,Prof-specialty,Unmarried,White,Female,0,0,45,United-States,<=50K,UT,25460,4,With Family,No,No,Yes
CEN-72980,61,Self-emp-not-inc,Assoc-acdm,12,Separated,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K,MO,22851,5,Other,Yes,No,No
CEN-72981,88,Self-emp-not-inc,Some-college,10,Divorced,Other-service,Unmarried,White,Male,0,90,44,United-States,<=50K,CA,36483,4,With Family,No,No,No
CEN-72982,32,Self-emp-not-inc,Some-college,10,Divorced,Machine-op-inspct,Husband,Black,Male,0,0,47,United-States,<=50K,UT,41984,5,Rent,No,No,Yes
CEN-72983,30,Federal-gov,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,27,United-States,<=50K,AL,06953,3,Own,Yes,No,Yes
CEN-72984,41,Self-emp-not-inc,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,0,0,19,United-States,>50K,LA,53442,3,Other,No,No,No
CEN-72985,65,Federal-gov,Assoc-voc,11,Separated,Exec-managerial,Not-in-family,White,Female,0,0,52,United-States,<=50K,MI,45333,4,With Family,No,Yes,No
CEN-72986,79,Self-emp-not-inc,Some-college,10,Separated,Exec-managerial,Other-relative,White,Female,0,0,32,United-States,>50K,NY,04756,7,Own,Yes,No,No
CEN-72987,52,Self-emp-not-inc,Bachelors,13,Widowed,Craft-repair,Unmarried,White,Female,0,288,55,United-States,<=50K,MA,43468,4,Own,No,No,Yes
CEN-72988,72,Self-emp-not-inc,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,51,United-States,<=50K,MN,46309,3,Other,Yes,No,No
CEN-72989,40,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,51,United-States,<=50K,CT,55714,1,With Family,No,Yes,No
CEN-72990,54,Federal-gov,Assoc-voc,11,Never-married,Tech-support,Own-child,White,Female,0,212,29,United-States,<=50K,CA,18424,5,Own,No,No,No
CEN-72991,41,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Own-child,White,Male,3819,0,44,United-States,<=50K,MI,32757,6,Rent,Yes,Yes,No
CEN-72992,81,State-gov,10th,6,Widowed,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,80,United-States,<=50K,MO,29210,1,Other,Yes,No,No
CEN-72993,43,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Exec-managerial,Unmarried,Black,Male,0,0,37,United-States,<=50K,MD,27678,4,With Family,Yes,No,No
CEN-72994,68,Self-emp-not-inc,Some-college,10,Divorced,Prof-specialty,Own-child,White,Female,0,0,56,Japan,<=50K,AZ,03388,3,Other,Yes,No,No
CEN-72995,90,Self-emp-not-inc,Prof-school,15,Never-married,Exec-managerial,Unmarried,White,Male,0,0,31,United-States,<=50K,TN,54898,7,Own,Yes,No,No
CEN-72996,88,Federal-gov,Assoc-acdm,12,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,47,United-States,<=50K,PA,24442,5,Rent,Yes,No,No
CEN-72997,74,Local-gov,Prof-school,15,Widowed,Transport-moving,Wife,Other,Female,0,0,44,United-States,<=50K,NY,01432,4,Other,Yes,No,Yes
CEN-72998,84,Federal-gov,Assoc-acdm,12,Divorced,Other-service,Not-in-family,White,Male,0,0,35,United-States,<=50K,PA,55438,6,Rent,No,No,Yes
CEN-72999,26,Local-gov,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Own-child,Black,Female,0,0,24,United-States,>50K,AL,16610,7,Rent,Yes,Yes,No
CEN-73000,29,Local-gov,Bachelors,13,Divorced,Transport-moving,Not-in-family,Other,Female,0,0,37,United-States,>50K,LA,35180,6,Rent,Yes,No,Yes
CEN-73001,74,Private,Assoc-voc,11,Separated,Adm-clerical,Husband,White,Female,0,0,29,United-States,<=50K,IL,21932,6,Other,Yes,No,No
CEN-73002,32,Self-emp-inc,10th,6,Never-married,Craft-repair,Wife,White,Male,0,0,11,United-States,<=50K,MO,51388,4,Rent,No,No,No
CEN-73003,65,Local-gov,Assoc-acdm,12,Separated,Farming-fishing,Wife,White,Female,0,0,30,United-States,<=50K,IL,15691,1,Other,Yes,Yes,No
CEN-73004,38,Federal-gov,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Female,0,0,35,United-States,<=50K,AL,31575,4,Other,Yes,Yes,No
CEN-73005,75,Self-emp-not-inc,11th,7,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,0,0,27,United-States,>50K,WA,03429,5,With Family,No,Yes,No
CEN-73006,45,Federal-gov,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,48,United-States,<=50K,VA,53128,4,Other,Yes,No,No
CEN-73007,41,Private,Masters,14,Never-married,Transport-moving,Own-child,White,Male,0,0,27,Mexico,<=50K,NC,16983,4,Rent,Yes,No,No
CEN-73008,49,Self-emp-inc,Prof-school,15,Never-married,Craft-repair,Husband,White,Male,0,0,58,United-States,<=50K,PA,24515,5,Other,Yes,No,No
CEN-73009,22,State-gov,Doctorate,16,Married-civ-spouse,Farming-fishing,Other-relative,White,Female,0,0,32,United-States,<=50K,OK,46400,3,Own,Yes,Yes,No
CEN-73010,44,Private,Doctorate,16,Married-civ-spouse,Transport-moving,Other-relative,Asian-Pac-Islander,Female,2478,0,40,United-States,<=50K,AZ,17921,6,Own,No,No,No
CEN-73011,59,State-gov,Doctorate,16,Never-married,Adm-clerical,Husband,Other,Male,0,0,50,United-States,<=50K,UT,43127,5,Other,Yes,No,No
CEN-73012,70,Private,11th,7,Never-married,Sales,Husband,White,Male,0,0,53,United-States,<=50K,OH,17951,4,Own,No,Yes,No
CEN-73013,39,State-gov,Doctorate,16,Separated,Sales,Husband,Black,Female,0,240,41,El-Salvador,<=50K,VA,22279,4,Rent,Yes,No,No
CEN-73014,30,Federal-gov,10th,6,Widowed,Adm-clerical,Wife,White,Female,0,0,50,United-States,>50K,KY,41768,4,With Family,Yes,No,No
CEN-73015,88,Local-gov,Doctorate,16,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,44,Jamaica,<=50K,MD,48399,7,With Family,No,Yes,No
CEN-73016,23,Federal-gov,Some-college,10,Widowed,Exec-managerial,Own-child,White,Female,4552,0,44,United-States,<=50K,OR,50362,3,With Family,Yes,No,No
CEN-73017,58,Federal-gov,Assoc-acdm,12,Widowed,Craft-repair,Not-in-family,White,Female,0,0,50,Canada,<=50K,OH,55357,3,Own,Yes,No,No
CEN-73018,30,Federal-gov,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Male,0,0,36,United-States,>50K,WA,41771,7,Own,No,No,No
CEN-73019,17,Private,Bachelors,13,Widowed,Prof-specialty,Unmarried,White,Male,0,0,32,United-States,<=50K,TX,39626,4,With Family,No,No,No
CEN-73020,73,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,37,United-States,<=50K,NJ,09437,2,Other,Yes,No,No
CEN-73021,45,Local-gov,HS-grad,9,Divorced,Farming-fishing,Own-child,Black,Male,0,0,44,United-States,<=50K,OR,28031,6,Rent,Yes,Yes,No
CEN-73022,77,Self-emp-inc,Assoc-acdm,12,Widowed,Sales,Wife,White,Female,0,0,24,United-States,>50K,WA,29639,1,Rent,Yes,No,No
CEN-73023,63,Self-emp-not-inc,10th,6,Never-married,Exec-managerial,Own-child,White,Female,0,0,56,India,<=50K,VA,42173,7,Own,Yes,Yes,No
CEN-73024,85,Federal-gov,10th,6,Divorced,Machine-op-inspct,Husband,White,Male,0,0,31,United-States,>50K,NC,02189,7,Own,No,No,Yes
CEN-73025,21,Private,11th,7,Never-married,Machine-op-inspct,Other-relative,Black,Female,0,0,39,Jamaica,>50K,NY,56546,7,With Family,No,No,Yes
CEN-73026,84,Local-gov,Some-college,10,Widowed,Adm-clerical,Own-child,White,Female,0,0,48,United-States,<=50K,OK,34312,1,With Family,Yes,Yes,No
CEN-73027,43,Self-emp-inc,Prof-school,15,Widowed,Craft-repair,Not-in-family,Black,Female,7714,0,41,United-States,<=50K,VA,49785,4,Other,Yes,No,Yes
CEN-73028,76,State-gov,Masters,14,Widowed,Farming-fishing,Wife,White,Male,0,0,39,United-States,>50K,AZ,16606,7,Own,No,Yes,No
