fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,type
6.8,0.3,0.32,0.8,0.024,25,114,0.9927,3.28,0.63,12.0,5,white
5.1,0.29,0.33,10.9,0.032,34,139,0.992,3.41,0.35,9.8,7,white
7.1,0.25,0.29,9.6,0.063,48,199,0.9968,3.13,0.55,10.2,7,white
7.7,0.41,0.31,-3.4,0.037,37,130,0.9941,3.1,0.41,10.0,7,white
8.9,0.28,0.3,4.4,0.03,21,184,1.0018,3.17,0.69,10.8,6,white
7.7,0.22,0.24,-1.7,0.037,69,175,0.9942,3.02,0.59,12.5,7,white
8.4,0.2,0.04,6.1,0.086,28,196,0.9923,3.24,0.33,11.7,6,white
7.1,0.35,0.33,3.6,0.024,36,113,0.9965,3.17,0.35,12.9,6,white
8.0,0.12,0.52,6.6,0.072,34,116,0.9955,2.87,0.34,11.5,7,white
7.0,0.21,0.39,0.9,0.032,70,64,0.9971,3.27,0.55,11.1,5,white
8.0,0.27,0.31,13.4,0.054,33,115,0.9927,2.99,0.58,7.3,7,white
5.0,0.24,0.17,-2.2,0.034,50,151,0.993,3.15,0.28,11.0,6,white
5.9,0.27,0.23,11.2,0.065,50,189,0.9948,3.13,0.43,9.8,6,white
6.5,0.39,0.11,12.1,0.017,15,149,0.9936,3.29,0.44,9.2,5,white
7.6,0.25,0.38,-0.1,0.027,63,160,0.9975,3.11,0.52,9.9,6,white
7.5,0.18,0.23,4.1,0.032,38,96,0.9906,3.39,0.45,10.0,6,white
6.1,0.43,0.46,6.7,0.052,36,52,0.9967,3.35,0.52,9.0,6,white
5.7,0.25,0.05,-2.7,0.046,41,193,1.0001,3.18,0.37,10.1,8,white
6.7,0.32,0.26,5.3,0.008,72,167,0.9967,3.5,0.33,13.2,7,white
6.5,0.43,0.45,-1.1,0.023,36,176,0.9969,3.13,0.4,8.7,5,white
6.5,0.21,0.17,5.4,0.083,39,72,0.9942,3.07,0.48,10.9,5,white
6.6,0.46,0.17,3.2,0.046,49,108,0.9907,3.46,0.5,10.9,7,white
6.7,0.46,0.26,7.4,0.001,40,99,0.9877,3.31,0.3,11.0,7,white
7.7,0.21,0.19,4.4,0.059,55,123,0.9955,3.32,0.4,10.5,4,white
7.6,0.22,0.28,8.1,0.047,43,166,0.9937,3.3,0.53,11.1,6,white
6.5,0.35,0.05,2.7,0.053,55,176,0.9903,3.31,0.64,8.8,4,white
6.5,0.42,0.47,-10.9,0.058,46,164,0.9992,3.23,0.38,9.9,6,white
7.5,0.36,0.42,4.9,0.024,38,110,0.9927,3.07,0.59,10.2,7,white
7.1,0.28,0.26,-1.1,0.055,54,135,0.9944,2.96,0.36,12.9,6,white
7.6,0.33,0.1,11.2,0.066,49,157,0.9946,3.12,0.67,10.0,6,white
7.3,0.35,0.22,0.0,0.039,33,84,0.9963,3.23,0.32,9.3,6,white
6.8,0.31,0.41,11.7,0.073,24,120,0.9955,3.36,0.28,11.4,6,white
7.0,0.23,0.42,9.3,0.008,39,134,0.9912,3.12,0.47,11.7,6,white
5.3,0.36,0.25,7.1,0.06,56,149,0.9896,2.93,0.33,10.5,7,white
6.3,0.25,0.38,12.5,0.022,18,155,0.9938,3.4,0.5,8.3,6,white
8.1,0.09,0.14,-6.3,-0.003,33,70,0.9929,3.37,0.39,10.5,5,white
7.7,0.14,0.31,5.7,0.017,34,83,0.9963,3.13,0.56,9.7,4,white
6.6,0.41,0.17,6.1,0.005,53,86,0.9919,3.24,0.47,10.7,5,white
5.9,0.17,0.37,4.1,0.077,17,169,0.9948,3.13,0.39,9.6,6,white
7.4,0.29,0.27,6.4,0.029,53,99,0.9969,3.02,0.52,10.4,7,white
5.2,0.41,0.29,5.2,0.056,24,111,0.9898,3.17,0.39,9.7,7,white
7.3,0.3,0.32,-0.7,0.033,36,65,0.9952,2.95,0.48,8.1,7,white
6.9,0.51,0.11,8.9,0.082,50,168,0.9945,3.22,0.42,11.8,6,white
6.6,0.27,0.33,3.7,0.034,61,136,0.9924,3.24,0.57,9.2,7,white
7.7,0.2,0.46,7.8,0.052,55,218,0.9891,3.06,0.35,10.6,4,white
7.6,0.14,0.34,6.6,0.028,26,16,0.987,3.32,0.31,12.5,5,white
7.5,0.1,0.45,11.3,0.061,20,81,0.993,2.98,0.55,9.5,7,white
8.2,0.43,0.28,15.5,0.042,68,155,0.9946,3.02,0.34,11.1,6,white
6.4,0.17,0.36,-2.5,0.058,14,214,0.9953,3.3,0.5,9.3,6,white
6.4,0.12,0.37,12.0,0.012,65,84,0.9924,3.25,0.61,11.1,4,white
6.9,0.24,0.4,9.8,0.056,52,51,0.9976,3.11,0.57,9.8,6,white
8.4,0.22,0.44,8.2,0.047,51,134,0.9972,3.21,0.46,8.0,6,white
5.5,0.21,0.16,11.3,0.009,48,107,0.9927,3.11,0.6,11.3,4,white
6.4,0.41,0.24,15.3,0.0,20,149,0.9934,3.1,0.49,10.2,6,white
6.3,0.3,0.39,3.4,0.075,30,211,0.9936,3.23,0.36,10.9,6,white
7.3,0.37,0.37,23.3,0.057,68,115,0.9944,3.15,0.7,10.6,6,white
5.9,0.51,0.33,-0.1,0.057,14,127,0.9953,3.12,0.42,9.5,6,white
6.9,0.2,0.64,4.8,0.08,62,125,0.9989,3.13,0.52,11.7,5,white
8.3,0.3,0.34,9.6,0.064,66,162,0.9909,3.55,0.5,10.9,5,white
5.8,0.14,0.36,3.8,0.075,21,133,0.9928,3.29,0.34,9.7,5,white
6.1,0.43,0.17,5.9,0.021,52,98,0.9946,3.11,0.59,10.4,7,white
7.0,0.26,0.44,9.3,0.046,68,183,0.9914,3.04,0.45,12.4,5,white
7.6,-0.03,0.34,7.6,0.104,69,81,0.9925,3.17,0.59,10.2,6,white
7.0,0.15,0.34,15.3,0.06,1,118,0.9997,2.93,0.38,10.2,7,white
7.7,0.43,0.56,13.5,-0.021,54,126,0.9973,3.39,0.4,12.2,6,white
7.6,0.1,0.31,3.8,0.051,41,78,0.9953,3.09,0.53,13.4,5,white
5.9,0.27,0.46,8.1,0.033,59,185,0.9936,3.17,0.61,9.4,6,white
6.7,0.33,0.46,11.3,0.026,44,110,0.9914,3.33,0.56,10.4,6,white
5.2,0.34,0.31,-4.2,0.072,38,95,0.9964,3.42,0.29,10.4,6,white
7.3,0.54,0.16,7.5,0.035,72,202,0.9966,3.09,0.59,11.7,5,white
8.6,0.27,0.25,4.5,0.052,40,148,0.9918,3.29,0.43,12.5,6,white
6.4,0.18,0.46,6.2,0.03,70,108,0.9957,3.49,0.35,10.2,6,white
6.6,0.19,0.28,16.1,0.052,49,132,0.9894,2.95,0.61,8.3,5,white
6.3,0.4,0.18,10.8,0.06,19,144,0.9967,3.08,0.43,10.4,6,white
8.1,0.03,0.35,8.8,0.053,44,142,0.9907,3.23,0.6,10.4,7,white
7.4,0.3,0.2,2.8,0.038,64,154,0.9969,3.06,0.52,11.7,6,white
6.6,0.44,0.22,12.4,0.053,20,142,0.9967,3.11,0.5,8.9,6,white
5.7,0.29,0.21,0.8,0.09,41,210,0.9994,3.28,0.6,9.9,5,white
6.6,0.41,0.45,5.8,0.066,-8,155,0.9965,3.4,0.39,11.9,6,white
6.0,0.07,0.48,8.6,0.039,21,155,0.9997,3.38,0.61,11.0,6,white
6.8,0.41,0.17,7.8,0.022,14,92,0.9915,3.07,0.31,10.7,6,white
7.0,0.3,0.35,4.5,0.007,16,138,0.9906,3.16,0.51,11.0,6,white
6.1,0.23,0.39,2.9,0.01,57,76,0.9945,3.03,0.67,10.3,5,white
6.5,0.23,0.25,15.6,0.009,28,169,0.9897,3.44,0.59,9.1,4,white
7.7,0.45,0.23,0.1,0.01,28,148,1.0018,3.25,0.49,10.5,4,white
6.3,0.2,0.53,11.3,0.055,23,146,0.9981,3.17,0.66,10.6,7,white
8.2,0.2,0.18,5.1,0.068,47,177,0.9918,3.19,0.41,12.9,7,white
7.3,0.44,0.4,1.7,0.035,64,190,0.9909,3.17,0.53,10.1,7,white
7.1,0.31,0.38,4.9,0.048,46,67,0.994,3.11,0.47,11.1,5,white
7.3,0.33,0.62,5.3,0.062,49,117,0.9939,3.15,0.5,10.9,7,white
5.0,0.18,0.47,0.6,0.059,54,142,0.9893,3.11,0.58,11.8,5,white
7.6,0.18,0.14,13.7,0.056,39,90,0.9944,3.27,0.51,10.5,5,white
7.8,0.46,0.18,7.9,0.069,7,158,0.9947,3.02,0.4,9.4,7,white
7.3,0.31,0.25,1.2,0.059,56,165,1.0,3.23,0.21,14.7,5,white
5.7,0.28,0.34,2.6,0.027,31,122,0.9952,2.92,0.62,8.6,6,white
7.2,0.25,0.12,-2.9,0.052,5,167,0.9972,3.29,0.57,9.6,6,white
6.0,0.26,0.37,8.0,0.087,45,138,0.9959,3.03,0.55,10.2,5,white
7.4,0.2,0.36,4.5,0.041,71,94,0.9956,3.11,0.53,12.7,7,white
7.4,0.32,0.28,-1.3,0.062,57,132,0.992,3.14,0.47,9.8,7,white
6.5,0.21,0.47,1.4,0.088,10,71,0.9909,3.12,0.36,9.2,4,white
7.1,0.24,0.4,3.2,0.035,34,138,0.9951,3.57,0.52,10.9,6,white
7.1,0.33,0.47,2.0,0.017,24,166,0.9928,3.06,0.49,12.0,6,white
7.9,0.42,0.64,19.4,0.045,14,166,0.9912,3.16,0.63,8.8,5,white
7.3,0.4,0.22,11.4,0.034,33,128,0.9946,3.0,0.48,11.1,5,white
6.0,0.21,0.39,-0.1,0.047,33,127,0.9908,3.47,0.58,10.9,6,white
5.4,0.26,0.26,9.5,0.019,16,175,0.9985,3.16,0.47,9.4,6,white
8.0,0.11,0.42,5.5,0.02,28,110,0.9924,3.0,0.52,9.0,6,white
5.7,0.34,0.28,7.3,0.042,31,98,0.986,3.42,0.37,10.8,6,white
5.9,0.35,0.29,4.5,0.036,19,207,0.9971,3.28,0.31,9.4,5,white
6.5,0.28,0.2,9.7,0.081,5,111,0.999,3.19,0.46,10.2,6,white
6.5,0.4,0.39,13.2,0.03,22,88,0.9935,3.19,0.58,12.0,6,white
5.5,0.22,0.54,7.1,0.037,7,156,0.9939,3.2,0.51,10.8,7,white
6.9,0.29,0.21,1.6,0.057,41,95,0.9928,3.35,0.45,10.1,4,white
5.8,0.16,0.09,6.6,0.105,35,184,0.9997,3.38,0.41,13.1,7,white
7.2,0.26,0.41,10.5,0.041,57,118,0.9936,2.81,0.3,11.0,6,white
7.3,0.23,0.48,11.1,0.068,-4,121,0.9904,3.1,0.55,9.7,6,white
7.8,0.34,0.64,5.0,0.037,58,158,0.9921,3.2,0.42,11.2,4,white
7.2,0.24,0.32,-0.9,0.017,14,208,0.9965,3.08,0.22,11.8,6,white
7.4,0.4,0.31,12.2,0.029,34,153,0.9975,3.06,0.48,11.3,5,white
5.6,0.11,0.4,5.5,0.039,30,151,0.9965,3.26,0.57,11.7,7,white
6.2,0.33,0.23,8.5,0.084,12,137,0.9929,3.42,0.76,11.9,5,white
6.7,0.0,0.24,16.5,0.065,40,220,0.9951,3.19,0.63,10.3,6,white
7.6,0.27,0.44,9.4,0.063,36,160,0.9901,3.14,0.53,12.1,5,white
6.8,0.4,0.17,9.9,0.036,69,96,0.9931,3.0,0.47,12.4,5,white
6.6,0.27,0.21,5.6,0.033,38,88,0.9915,3.41,0.54,10.7,6,white
7.3,0.4,0.15,10.1,0.026,30,161,1.0011,3.25,0.46,13.2,5,white
5.2,0.18,0.24,-4.6,0.063,22,154,0.9923,3.23,0.4,10.0,6,white
6.0,0.3,0.29,-5.1,0.068,24,127,0.9963,3.23,0.37,10.1,5,white
7.0,0.2,0.3,7.4,0.067,-2,77,0.998,3.34,0.25,8.9,6,white
6.9,0.43,0.3,-1.5,0.017,25,151,0.9968,3.14,0.51,10.6,7,white
7.2,0.19,0.42,15.1,0.027,43,112,0.9922,3.29,0.51,9.9,6,white
7.1,0.18,0.31,11.7,0.091,21,103,1.0005,3.14,0.63,9.9,7,white
7.2,0.4,0.23,14.8,0.062,52,182,0.9924,3.09,0.23,11.2,7,white
6.4,0.15,0.19,4.5,0.07,35,123,0.9933,3.06,0.61,9.7,6,white
8.0,0.19,0.29,8.0,0.043,48,108,0.9994,3.04,0.52,10.0,6,white
6.0,0.33,0.56,6.0,0.065,30,134,0.9957,2.94,0.63,12.1,5,white
6.6,0.3,0.36,4.8,0.037,22,128,0.9943,3.43,0.66,9.1,5,white
6.9,0.21,0.53,1.3,0.06,57,165,0.9943,3.36,0.29,11.8,6,white
7.4,0.27,0.08,4.9,0.044,35,132,0.9886,3.14,0.54,13.1,5,white
6.1,0.46,0.22,2.4,0.044,55,124,0.9884,3.19,0.52,12.4,5,white
6.8,0.18,0.11,8.9,0.046,28,195,0.9957,3.2,0.57,9.6,6,white
7.7,0.28,0.31,3.5,-0.003,-27,158,0.9932,3.28,0.67,8.5,7,white
6.8,0.25,0.39,12.9,0.019,65,174,0.9915,3.34,0.47,10.0,3,white
7.0,0.38,0.44,2.2,0.071,20,173,0.9955,3.28,0.42,9.9,6,white
6.5,0.15,0.42,5.1,0.06,12,123,0.9905,3.03,0.45,8.2,6,white
6.9,0.21,0.44,8.3,0.058,49,135,0.9941,3.14,0.31,9.3,5,white
6.8,0.24,0.3,6.1,0.017,4,140,0.992,3.13,0.73,10.1,6,white
7.2,0.21,0.26,3.4,0.035,52,213,0.9965,2.67,0.67,11.3,6,white
5.8,0.32,0.22,10.4,0.071,36,64,0.9931,3.21,0.46,10.8,6,white
6.7,0.35,0.52,4.7,0.014,40,132,0.997,2.81,0.51,10.4,5,white
7.0,0.32,0.42,12.0,0.03,43,145,0.9927,3.42,0.37,11.3,5,white
7.5,0.1,0.28,5.9,0.013,16,83,0.9911,2.97,0.42,10.6,4,white
7.4,0.24,0.34,9.5,0.059,17,64,0.9941,3.18,0.59,10.3,6,white
8.0,0.25,0.45,8.6,0.031,51,113,0.9971,3.38,0.53,8.2,4,white
6.9,0.16,0.25,-2.1,0.073,25,152,0.9909,3.05,0.53,9.5,6,white
5.8,0.19,0.36,15.8,0.049,30,170,0.9908,3.23,0.48,10.7,7,white
6.8,0.45,0.31,-1.5,0.055,38,190,0.9914,3.03,0.57,8.6,7,white
5.5,0.36,0.48,11.8,0.057,47,153,0.999,3.15,0.28,11.9,5,white
5.5,0.16,0.29,4.4,0.079,7,118,0.9919,3.08,0.52,10.6,7,white
6.3,0.34,0.41,6.2,0.06,43,138,0.9976,3.28,0.7,12.8,3,white
7.0,0.33,0.21,3.2,0.071,53,117,0.9934,3.23,0.58,10.7,5,white
5.9,0.2,0.2,11.4,0.032,43,153,0.9924,3.26,0.33,11.0,4,white
8.0,0.33,0.18,2.6,0.031,59,123,0.9961,3.2,0.53,9.2,6,white
7.0,0.23,0.45,0.7,0.013,30,132,0.9938,3.09,0.44,12.3,5,white
7.9,0.09,0.41,13.3,0.057,9,164,0.9973,3.27,0.66,11.2,5,white
8.3,0.23,0.49,13.4,0.037,45,104,0.9918,3.23,0.5,10.5,4,white
7.7,0.17,0.41,5.9,0.043,36,183,0.9947,3.0,0.73,11.3,6,white
6.4,0.22,0.35,0.3,0.046,67,86,0.9906,3.31,0.73,10.4,6,white
6.0,0.33,0.3,4.0,0.057,40,149,0.9894,3.3,0.54,9.4,5,white
6.1,0.33,0.45,4.3,0.034,50,104,0.9923,3.33,0.51,9.8,6,white
7.0,0.32,0.41,11.4,0.053,30,191,0.9933,3.25,0.64,10.8,5,white
6.5,0.31,0.23,14.6,0.019,36,130,0.9928,3.05,0.41,12.6,6,white
6.0,0.17,0.26,9.3,0.072,56,140,0.99,3.19,0.53,9.9,5,white
7.3,0.2,0.35,5.5,-0.003,46,129,0.9931,2.99,0.46,11.4,7,white
7.3,0.39,0.33,0.8,0.022,83,155,0.993,3.28,0.43,9.3,7,white
6.1,0.46,0.43,9.2,0.061,52,131,0.9985,3.38,0.59,11.2,5,white
6.4,0.28,0.41,10.0,0.059,37,74,0.9955,3.5,0.5,11.1,7,white
5.6,0.31,0.24,-0.6,0.059,40,128,0.9885,3.13,0.72,9.6,5,white
6.9,0.49,0.2,5.5,0.017,47,177,0.992,2.92,0.42,11.2,6,white
6.5,0.24,0.13,10.1,-0.02,59,142,0.9957,3.07,0.38,8.9,4,white
7.7,0.3,0.33,4.6,0.076,33,60,0.9925,3.07,0.49,10.5,5,white
6.8,0.21,0.55,6.6,0.046,6,144,0.9916,3.1,0.55,10.2,6,white
6.2,0.07,0.31,11.1,0.059,50,138,0.9905,3.45,0.47,12.1,7,white
6.9,0.22,0.33,6.7,0.027,54,165,0.9942,3.22,0.56,10.1,6,white
6.6,0.32,0.36,-5.2,0.045,29,174,0.9994,3.4,0.4,12.0,5,white
6.2,0.12,0.33,12.3,0.011,60,106,0.9912,3.33,0.58,12.0,6,white
6.7,0.33,0.18,8.7,0.04,50,129,0.9975,3.31,0.38,13.0,5,white
5.7,0.15,0.25,-1.6,0.065,41,100,0.9953,3.27,0.32,7.4,5,white
6.9,0.22,0.3,11.1,-0.001,28,133,0.9923,3.12,0.3,10.9,5,white
7.0,0.26,0.52,2.0,0.094,21,118,0.9955,3.27,0.65,12.2,6,white
7.7,0.19,0.47,10.9,0.016,46,130,0.9894,3.51,0.56,11.0,5,white
7.0,0.28,0.19,-0.5,0.032,42,122,0.996,3.21,0.56,10.5,5,white
6.0,0.27,0.49,9.4,0.038,31,162,0.9935,3.25,0.45,11.1,6,white
4.2,0.29,0.54,7.7,0.093,7,214,0.9938,3.06,0.58,9.6,6,white
5.9,0.43,0.38,1.3,0.041,46,125,0.9941,3.15,0.4,12.5,5,white
7.1,0.2,0.26,6.7,0.059,47,165,0.9968,3.13,0.4,10.4,5,white
7.9,0.33,0.34,14.3,0.02,40,115,0.9915,3.45,0.51,10.1,6,white
6.9,0.2,0.52,16.3,0.034,34,-7,0.9872,3.17,0.54,7.7,6,white
6.1,0.28,0.19,4.9,0.047,18,146,0.9867,3.23,0.4,11.4,6,white
7.0,0.38,0.28,11.7,0.005,48,146,0.9929,3.43,0.6,8.9,6,white
4.8,0.38,0.38,-1.6,0.019,67,215,1.0007,3.3,0.37,12.3,6,white
6.9,0.23,0.29,13.2,0.034,21,162,0.9928,3.22,0.49,11.8,7,white
7.3,0.37,0.13,11.6,0.057,22,123,0.9983,3.23,0.56,10.2,6,white
6.2,0.31,0.19,15.0,0.045,29,64,0.9918,3.21,0.28,8.0,7,white
7.7,0.29,0.17,3.8,0.061,57,149,0.9963,3.36,0.47,9.6,5,white
8.0,0.31,0.28,3.8,0.026,61,177,0.9921,3.13,0.56,10.7,5,white
7.3,0.28,0.55,12.4,0.074,34,248,0.9899,3.16,0.52,10.6,6,white
7.2,0.19,0.5,8.2,0.061,35,143,0.9941,3.12,0.53,9.6,6,white
3.9,0.27,0.33,6.5,0.038,36,171,0.9946,3.36,0.38,12.4,6,white
7.1,0.42,0.41,10.6,0.035,11,141,0.9947,3.38,0.44,9.4,4,white
7.7,0.22,0.35,9.9,0.035,9,166,0.9973,3.2,0.59,8.0,5,white
6.7,0.6,0.31,6.7,0.026,42,152,0.9956,3.23,0.67,11.4,5,white
7.5,0.2,0.33,11.4,0.034,70,83,0.9979,3.44,0.36,11.4,6,white
7.0,0.37,0.29,8.9,0.044,79,140,0.9979,3.29,0.46,10.2,5,white
6.9,0.13,0.18,6.4,0.051,31,127,0.9939,3.08,0.3,10.2,6,white
7.3,0.32,0.33,-0.9,0.065,22,146,0.9886,3.09,0.5,10.3,5,white
6.7,0.11,0.23,4.3,0.05,18,175,0.9927,3.24,0.52,10.0,5,white
6.2,0.37,0.27,7.9,0.016,73,173,0.9955,3.41,0.48,11.5,5,white
6.6,0.28,0.39,-1.0,0.043,16,121,0.9944,3.28,0.57,10.7,6,white
6.6,0.38,0.14,-0.3,0.061,36,146,0.9992,3.11,0.27,9.6,6,white
7.2,0.16,0.2,-0.9,0.087,53,109,0.998,3.37,0.48,11.6,7,white
6.1,0.3,0.33,6.1,0.045,35,87,0.9959,3.12,0.56,12.1,6,white
7.8,0.34,0.19,6.0,0.045,61,112,0.9948,3.19,0.7,10.6,6,white
7.1,0.34,0.25,-0.3,0.043,12,129,0.9931,3.56,0.51,10.5,5,white
7.9,0.19,0.43,1.3,0.051,23,156,0.9963,3.12,0.54,11.8,6,white
6.6,0.29,0.3,12.4,0.029,27,260,0.9939,3.21,0.31,12.7,8,white
5.7,0.23,0.24,9.3,0.067,33,156,0.9907,3.25,0.36,10.0,5,white
5.8,0.3,0.42,9.2,0.051,53,92,0.9975,3.01,0.67,10.6,7,white
6.3,0.11,0.12,-0.3,0.096,-1,146,0.9882,3.35,0.52,10.7,6,white
6.0,0.43,0.15,8.8,0.045,32,130,0.9919,3.2,0.49,10.3,5,white
5.5,0.22,0.16,4.2,0.064,42,191,0.9928,3.25,0.46,10.7,6,white
7.0,0.33,0.25,-1.2,0.036,51,113,0.9912,3.19,0.52,14.4,4,white
7.1,0.16,0.14,-0.1,0.052,25,154,0.9912,3.02,0.33,10.1,6,white
6.7,0.11,0.55,11.6,0.059,34,185,0.9945,3.31,0.62,11.9,5,white
8.0,0.35,0.02,-2.4,0.086,38,136,0.9926,3.39,0.51,9.5,6,white
6.8,0.34,0.38,19.6,0.038,46,112,0.9955,3.03,0.3,10.0,6,white
6.6,0.37,0.28,-3.4,0.037,64,177,0.9943,3.21,0.52,6.7,6,white
6.6,0.32,0.34,11.8,0.047,35,129,0.9942,3.35,0.4,10.5,5,white
7.5,0.4,0.26,7.8,0.008,46,208,0.9958,3.16,0.64,8.9,6,white
5.7,0.31,0.3,10.2,0.065,2,133,0.9911,3.18,0.41,10.8,5,white
5.3,0.19,0.21,9.7,0.045,31,133,0.988,3.25,0.47,10.1,5,white
7.0,0.52,0.47,11.7,0.056,47,164,0.9962,3.15,0.49,8.5,6,white
7.0,0.2,0.17,6.0,0.036,55,148,0.9934,3.25,0.57,10.4,5,white
7.3,0.36,0.31,8.2,0.044,6,90,0.9954,3.11,0.68,10.1,6,white
6.8,0.33,0.62,8.1,0.06,34,112,0.9859,3.24,0.51,13.0,5,white
8.3,0.39,0.42,9.2,0.056,27,113,0.9922,3.15,0.56,10.8,5,white
7.5,0.27,0.18,7.2,0.024,56,81,0.9934,3.22,0.4,8.9,5,white
4.9,0.31,0.48,11.9,0.065,9,105,0.9944,3.27,0.47,10.9,4,white
5.7,0.22,0.37,0.1,0.051,46,149,0.9971,3.09,0.53,11.1,5,white
5.3,0.34,0.28,9.8,0.04,42,166,0.9921,3.11,0.47,10.0,6,white
6.9,0.15,0.43,4.0,0.037,48,133,0.9877,3.2,0.58,10.2,6,white
7.0,0.41,0.49,6.7,0.059,38,175,0.9912,3.01,0.42,11.4,6,white
8.3,0.52,0.24,17.9,0.023,45,103,0.993,3.11,0.48,9.2,6,white
6.2,0.39,0.27,13.1,0.021,49,217,0.9952,3.04,0.39,12.7,5,white
6.1,0.07,0.27,-2.1,0.07,25,193,0.995,3.18,0.58,11.8,5,white
7.1,0.23,0.4,4.3,0.052,33,169,0.9905,3.29,0.53,11.0,7,white
6.0,0.38,0.44,2.7,0.057,50,153,0.997,3.34,0.61,9.0,6,white
6.6,0.17,0.41,9.8,0.041,39,66,0.9894,3.4,0.44,12.0,5,white
7.6,0.15,0.21,12.5,0.058,1,201,1.0015,3.22,0.79,9.0,5,white
7.5,0.29,0.56,1.3,0.031,9,107,0.9933,3.02,0.52,10.8,5,white
7.7,0.23,0.23,5.2,0.056,60,132,0.9904,3.01,0.56,10.2,7,white
5.8,0.23,0.36,7.0,0.022,28,118,0.9926,3.25,0.6,11.3,6,white
7.3,0.14,0.31,3.3,0.069,-2,131,0.991,3.14,0.49,10.2,5,white
6.9,0.45,0.2,7.0,0.067,26,138,0.9912,3.06,0.49,9.1,6,white
8.8,0.18,0.36,10.4,0.039,49,232,0.9962,3.33,0.48,9.7,5,white
7.5,0.24,0.34,9.0,0.036,26,131,0.9971,3.43,0.58,10.1,5,white
6.9,0.32,0.41,3.7,0.059,59,132,0.9929,3.26,0.45,11.8,6,white
7.7,0.26,0.33,14.3,0.024,17,163,0.9934,3.33,0.52,10.5,5,white
7.3,0.23,0.36,-4.9,0.032,44,150,0.9903,3.12,0.58,9.1,6,white
7.5,0.37,0.55,-4.5,0.071,50,168,0.9972,3.13,0.56,11.5,6,white
7.3,0.32,0.31,4.0,0.04,40,203,0.9924,2.74,0.23,11.2,6,white
6.5,0.31,0.13,8.1,0.052,47,123,0.9969,3.36,0.5,9.5,6,white
6.5,0.24,0.44,1.0,0.017,66,195,0.9946,3.3,0.4,9.4,7,white
7.4,0.15,0.43,18.8,0.057,45,139,0.9924,3.19,0.47,10.2,6,white
6.3,0.39,0.16,7.2,0.08,4,113,0.9907,3.39,0.6,9.8,5,white
7.0,0.21,0.18,5.6,0.052,35,104,0.9991,3.26,0.75,11.5,7,white
7.3,0.14,0.27,11.5,0.074,44,163,0.9955,3.2,0.39,10.6,8,white
6.4,0.24,0.22,-1.5,0.031,56,156,0.9939,3.37,0.41,9.3,5,white
7.2,0.27,0.29,13.7,0.094,42,131,0.9972,3.12,0.51,10.6,5,white
6.9,0.14,0.29,0.3,0.044,40,158,0.9946,3.12,0.51,10.6,7,white
6.5,0.23,0.32,-0.1,0.025,48,117,0.9928,3.13,0.38,9.3,7,white
7.5,0.28,0.48,7.0,0.01,41,209,0.9895,3.02,0.57,9.9,5,white
5.8,0.15,0.58,3.6,0.061,20,111,0.9901,3.47,0.4,10.9,4,white
5.8,0.39,0.18,10.3,0.072,55,140,0.9965,3.05,0.32,12.1,4,white
6.9,0.15,0.34,4.4,0.007,23,60,0.9922,3.15,0.37,11.4,5,white
5.9,0.34,0.46,10.9,0.058,8,198,0.9911,3.24,0.58,9.6,7,white
7.9,0.29,0.48,9.6,0.041,41,200,0.9961,3.27,0.47,12.3,6,white
6.6,0.53,0.16,8.3,0.07,23,131,0.9929,3.29,0.25,9.9,5,white
5.7,0.29,0.33,6.5,0.03,38,137,0.9925,2.97,0.54,11.2,7,white
6.7,0.14,0.44,4.4,0.061,11,83,0.9898,3.0,0.5,12.0,6,white
8.4,0.15,0.23,5.4,0.088,38,119,0.9904,3.25,0.62,11.1,5,white
6.1,0.25,0.26,6.6,0.034,29,138,0.9939,3.43,0.5,9.8,5,white
6.3,0.03,0.44,10.6,0.026,33,132,0.9936,3.42,0.52,10.9,5,white
7.3,0.14,0.27,7.2,0.088,38,57,0.9928,3.36,0.46,10.9,7,white
8.0,0.34,0.4,3.2,0.048,32,138,0.9986,3.16,0.43,9.2,6,white
6.0,0.5,0.53,10.2,0.042,23,116,0.9938,3.13,0.38,10.1,4,white
6.2,0.27,0.36,4.0,0.032,14,84,0.995,3.02,0.36,11.4,5,white
5.6,0.17,0.29,13.8,0.072,43,89,0.9901,3.27,0.53,9.9,6,white
6.8,0.38,0.41,9.1,0.041,23,88,0.9934,3.32,0.38,9.6,6,white
7.1,0.41,0.38,13.5,0.042,9,165,0.9932,3.23,0.46,8.1,7,white
7.6,0.23,0.27,6.3,0.035,27,216,0.9922,3.36,0.67,8.5,7,white
7.2,0.34,0.34,9.7,0.047,24,282,1.0002,3.3,0.58,13.2,5,white
6.9,0.41,0.42,6.2,0.054,26,113,0.9933,3.26,0.53,9.4,5,white
7.1,0.31,0.36,3.4,0.073,51,70,0.9947,3.19,0.53,9.7,6,white
7.4,0.21,0.22,10.0,0.02,19,111,0.9956,2.94,0.42,11.9,6,white
5.9,0.23,0.43,3.5,0.037,65,90,0.9934,3.19,0.4,9.3,5,white
7.1,0.16,0.31,3.4,0.085,35,30,0.9938,2.99,0.58,9.9,6,white
5.5,0.2,0.29,-2.3,0.048,28,159,0.9963,3.19,0.57,11.6,5,white
